time,accx,accy,accz
2639,   -12,     8,   -45
2649,    -6,    10,   -44
2659,    -4,    10,   -40
2669,    -4,    13,   -44
2679,    -4,    10,   -41
2689,    -3,     9,   -44
2699,    -5,     6,   -38
2709,    -2,     0,   -33
2718,    -2,     0,   -41
2729,    -2,    -4,   -44
2739,    -3,    -5,   -48
2749,    -1,    -4,   -45
2759,     2,    -4,   -41
2769,     4,    -1,   -36
2779,     4,     0,   -43
2789,     3,     1,   -42
2799,     3,     1,   -40
2809,     2,     1,   -38
2819,     0,     0,   -26
2829,    -2,    -1,   -22
2839,     0,    -2,   -21
2849,    -1,    -3,   -15
2859,    -4,    -5,   -21
2869,    -4,     4,   -34
2879,    -2,     5,   -35
2889,    -1,     5,   -38
2899,    -5,     3,   -37
2909,    -5,     7,   -41
2919,    -4,     5,   -40
2929,    -4,     6,   -45
2939,    -7,     4,   -44
2949,    -4,     3,   -43
2959,    -7,     0,   -39
2969,    -5,     1,   -36
2979,    -5,     0,   -36
2989,    -6,     0,   -40
2999,    -4,     0,   -36
3009,    -2,     1,   -30
3019,    -7,     0,   -36
3029,    -9,    -5,   -40
3039,    -8,    -3,   -39
3049,    -6,    -5,   -33
3059,    -4,    -6,   -34
3069,    -8,     0,   -38
3079,    -7,     1,   -42
3089,    -4,     6,   -43
3099,    -2,     9,   -39
3109,    -5,     4,   -39
3119,    -7,     7,   -39
3129,    -7,     6,   -39
3139,    -7,    12,   -40
3149,    -3,    10,   -37
3159,    -4,     7,   -35
3169,     0,     8,   -36
3179,     2,    12,   -43
3189,     1,    10,   -47
3199,     3,    12,   -49
3209,     1,     8,   -49
3219,     0,    10,   -48
3229,     1,     7,   -50
3239,     0,     6,   -44
3249,     0,     9,   -44
3259,     3,     9,   -40
3269,    -1,    12,   -41
3279,    -1,    13,   -38
3289,     0,     8,   -36
3299,     1,     6,   -29
3310,    -6,     3,   -29
3322,    -4,     7,   -38
3332,    -2,     2,   -42
3342,    -1,     0,   -43
3352,     0,     0,   -44
3362,     0,     1,   -45
3372,     1,     4,   -47
3382,     1,     7,   -44
3393,     0,     7,   -35
3403,    -1,     9,   -28
3411,     0,     6,   -25
3419,    -3,     5,   -25
3429,    -4,     5,   -30
3439,    -4,    10,   -41
3449,     0,    10,   -49
3460,     1,     3,   -63
3469,     7,     0,   -66
3480,     6,    -2,   -59
3489,     3,    -4,   -56
3499,     5,     0,   -45
3509,     3,    -3,   -28
3519,    -5,    -3,   -22
3530,   -15,    -7,   -16
3539,   -12,    -6,    -9
3549,   -14,    -7,    -5
3562,    -8,    -7,    -8
3569,    -7,    -8,   -14
3579,    -8,    -6,   -23
3589,    -9,    -8,   -29
3599,    -6,    -5,   -41
3609,     2,    -2,   -54
3620,     7,     3,   -64
3630,     7,     6,   -62
3639,    10,     7,   -61
3650,     6,    10,   -54
3659,     4,     6,   -38
3669,     0,     8,   -26
3680,     2,     9,   -18
3689,     0,     8,   -11
3699,    -3,     9,    -9
3710,    -1,    12,    -9
3719,    -1,     9,   -16
3730,     0,     4,   -22
3740,     2,     0,   -31
3750,     6,    -4,   -39
3760,     3,     0,   -47
3769,     6,     2,   -58
3780,     8,    -3,   -68
3790,     7,    -2,   -76
3800,     3,    -5,   -73
3810,     3,   -11,   -49
3819,     1,   -10,   -22
3830,    -5,   -13,    -8
3839,    -6,    -9,    -8
3849,    -6,    15,   -21
3860,     1,   -10,   -12
3870,    -2,   -59,    11
3879,    35,    39,     0
3889,    60,   159,   -33
3900,    49,   199,   -26
3910,    19,    60,   -40
3920,   -17,  -120,   -33
3930,   -19,   -88,   -70
3940,   -23,   -79,   -63
3949,   -20,   -40,   -58
3960,    -9,    -8,   -98
3970,   -14,   -11,   -39
3980,   -14,     6,   -39
3990,   -19,    -1,    -9
4000,    -7,   -15,    -2
4010,    -7,   -19,     2
4020,    -6,   -13,    -7
4030,    -9,   -17,    -9
4040,    -8,   -14,   -24
4050,    -4,   -13,   -38
4060,     0,   -11,   -51
4070,     2,    -3,   -61
4080,     1,     0,   -67
4090,     2,    -7,   -67
4100,     8,   -16,   -65
4110,     7,   -12,   -63
4123,     1,     6,   -59
4133,    -4,    -3,   -42
4143,    -5,    -1,   -40
4153,     3,    -4,   -29
4163,     7,    -2,   -23
4173,     7,     5,   -13
4183,    12,     0,   -17
4193,    18,    -1,   -22
4203,    14,     4,   -31
4213,    15,     5,   -45
4222,     7,    11,   -58
4232,    -3,     4,   -47
4242,    -7,     3,   -42
4253,    -3,     3,   -39
4262,    -9,     5,   -31
4272,   -21,    12,   -23
4282,   -29,    26,   -23
4292,   -38,    40,   -33
4302,   -34,    24,   -30
4313,   -21,    20,   -41
4320,     5,    13,   -62
4330,    18,   -15,   -75
4340,    23,   -31,   -82
4350,    21,   -35,   -80
4360,    16,   -28,   -78
4370,    15,   -21,   -76
4380,    12,   -16,   -69
4390,     9,   -14,   -60
4400,     8,   -10,   -49
4410,    10,    -5,   -41
4420,     2,    -2,   -27
4430,     0,    -4,   -21
4440,    -5,    -7,   -13
4450,    -4,    -9,   -15
4460,    -6,   -12,   -23
4470,    -5,   -13,   -39
4480,    -5,    -7,   -47
4490,    -5,     0,   -50
4500,    -9,     6,   -57
4510,    -8,    10,   -55
4520,    -5,    11,   -53
4530,     4,    14,   -69
4540,     8,    10,   -66
4550,     6,    19,   -53
4560,    -2,    36,   -43
4570,    -3,    36,   -28
4580,     2,    23,   -29
4590,     5,    15,   -30
4600,     3,     1,   -30
4610,     7,   -15,   -40
4620,     7,   -14,   -41
4630,     5,   -24,   -51
4640,     8,   -18,   -60
4650,     9,   -22,   -59
4660,    11,     0,   -57
4670,    24,     6,   -61
4680,    15,     3,   -56
4690,     6,   -12,   -49
4700,     0,     0,   -37
4710,    -4,    20,   -24
4720,     2,    11,   -19
4730,    -8,    40,     0
4741,    -5,    30,    -6
4750,   -17,    43,    -4
4760,   -16,    33,   -19
4770,     9,    91,   -12
4781,   -13,    78,   -35
4790,    -4,   104,   -27
4800,   -23,   102,   -22
4810,   -22,    81,   -52
4820,   -12,    77,   -47
4831,   -65,    63,   -13
4840,   -32,    47,   -40
4851,   -60,   -15,   -58
4860,   -10,    40,   -50
4870,    10,    46,   -71
4881,    54,    76,   -55
4890,    59,    36,   -48
4900,    28,    37,   -35
4910,    70,     8,   -59
4921,    26,    43,   -44
4930,    28,    66,   -54
4941,    -2,    50,   -43
4951,    71,   107,   -40
4960,    33,    66,   -65
4971,    -2,   -16,   -70
4980,    18,    31,   -46
4990,    12,    32,   -35
5000,    -1,    54,   -26
5011,   -38,    18,   -24
5020,   -75,   -42,   -37
5034,     3,   -29,   -43
5044,   -56,   -43,   -39
5054,   -17,   -35,   -48
5064,   -25,   -62,   -34
5074,   -23,   -82,   -54
5083,   -14,   -48,   -51
5093,   -76,   -87,   -66
5104,   -81,  -121,   -93
5114,   -83,   -15,   -98
5123,   -38,    11,  -113
5131,    29,    -8,   -77
5141,     3,    21,   -83
5151,    49,    33,   -33
5161,   108,   -53,   -25
5171,    68,   -65,   -20
5180,    48,   -52,    -6
5191,    49,   -14,   -31
5201,     0,   -19,   -13
5210,    73,    12,   -17
5221,    48,     3,   -13
5231,    53,    -3,   -33
5241,   -11,    20,   -35
5251,    13,    12,   -53
5261,    36,     0,   -59
5271,   -16,   -42,   -45
5281,   -42,   -75,   -36
5291,   -28,  -113,   -62
5301,   -31,  -101,   -46
5311,   -63,  -107,   -42
5321,   -53,   -67,   -29
5331,   -20,   -46,   -32
5341,    19,   -60,   -31
5351,     2,   -56,   -19
5361,    56,   -18,   -17
5371,   -40,   -11,   -26
5381,    19,    53,   -20
5391,    64,    24,   -32
5401,    65,     8,   -30
5411,    81,     4,   -31
5421,   101,    54,   -41
5431,   104,   112,   -42
5441,   -41,    31,    -2
5451,   -10,    22,   -41
5461,    94,   101,   -26
5471,    -6,    27,   -53
5481,    73,    13,   -71
5491,    61,   -30,   -85
5501,    60,     4,   -65
5511,    59,    51,   -48
5521,    61,    36,   -43
5531,     3,   -28,   -32
5541,   -17,   -53,   -31
5551,    50,    60,   -19
5561,    34,     2,   -21
5571,    -9,   -58,    -8
5581,    32,   -41,   -15
5591,    48,   -37,   -10
5601,    69,   -18,    -5
5611,    40,    -3,   -10
5621,    13,  -112,   -19
5631,    11,  -124,   -35
5641,    12,   -65,   -46
5651,    58,    59,   -41
5661,    76,    78,   -60
5671,    79,    37,   -64
5681,    73,    85,   -61
5691,    80,    28,   -72
5701,    72,   -12,   -80
5711,    39,   -14,   -63
5721,    52,    -8,   -77
5731,    57,   -36,   -65
5741,    34,   -32,   -29
5751,    40,   -81,   -44
5761,    91,   -42,   -34
5771,    63,   -73,    -2
5781,    86,  -106,    -2
5791,    76,  -138,   -27
5801,   -50,  -199,   -52
5811,   -32,  -136,   -58
5821,    -3,   -81,   -47
5834,   -11,   -51,   -50
5845,   -19,   -72,   -34
5854,    30,   -43,   -44
5864,    28,    -9,   -27
5874,    30,    38,   -27
5884,     3,    63,   -22
5894,    17,    71,   -28
5904,     2,    68,   -17
5915,    11,    49,   -25
5925,    76,    77,   -33
5935,    15,    41,    -9
5944,    13,    31,   -15
5954,    82,   138,   -20
5964,    43,   117,   -51
5974,    47,    72,   -71
5984,    45,    44,   -62
5994,    81,    35,   -69
6005,    45,     1,   -77
6014,    27,   -26,   -74
6024,   112,    49,   -62
6034,    73,    11,   -65
6045,   135,    35,   -63
6055,   117,   119,   -41
6065,    60,    94,   -13
6074,    95,   114,   -15
6084,    72,    89,    -8
6094,    98,    59,   -23
6104,   125,     9,     2
6114,    27,    76,    15
6125,    46,    66,     9
6135,    26,   -31,    43
6146,    -7,  -195,    -4
6156,    23,  -167,   -31
6166,    10,  -161,   -76
6175,   -33,   -81,   -51
6185,   -43,   -72,   -66
6195,    -8,  -117,   -70
6205,   -20,  -158,   -76
6215,   -54,  -142,   -68
6225,   -41,  -154,   -68
6234,   -22,  -149,   -57
6244,   -11,   -83,   -72
6254,    15,    54,   -53
6264,    99,   114,   -35
6274,   106,    88,   -46
6284,   136,    97,   -13
6294,   102,    29,   -18
6304,   117,    -4,   -20
6314,    65,     0,   -32
6324,    30,    50,   -34
6334,    33,    43,   -45
6345,    38,    56,   -48
6354,    88,   138,   -52
6364,    64,    43,   -48
6375,    76,   -88,   -55
6384,   100,  -123,   -66
6395,    81,  -132,   -81
6407,    51,   -44,   -72
6415,    26,    61,   -61
6424,   -37,    42,   -56
6434,   -79,    -8,   -45
6442,   -46,    55,   -30
6452,   -60,    23,   -28
6462,   -93,    13,   -40
6472,   -71,   -33,   -48
6482,   -56,   -77,   -51
6492,   -72,   -63,   -25
6502,   -15,   -83,   -44
6512,    73,   -28,   -48
6522,    88,    -4,   -52
6532,    87,    57,   -46
6542,   116,    92,   -46
6551,   118,    81,   -30
6562,   117,    54,   -38
6572,    49,    42,   -40
6582,    55,     4,   -18
6592,    24,     3,    -8
6602,    26,    24,     0
6612,   -12,   -17,    -6
6621,    17,   -37,   -16
6632,    23,   -63,   -52
6642,    62,   -81,   -40
6652,   121,   -59,   -37
6662,   135,   -49,   -39
6672,   146,   -18,   -24
6682,   173,    17,   -36
6692,   139,     5,   -35
6702,   156,     0,   -43
6712,   173,     4,   -33
6722,   184,    24,   -16
6732,   137,   -27,   -13
6742,   133,   -32,   -17
6752,    65,   -74,    -3
6762,    85,   -28,     0
6772,    91,   -11,    -2
6782,    89,    17,    -4
6792,    38,     7,    -9
6802,     3,   -15,   -29
6812,    -8,   -29,   -43
6822,    12,   -23,   -56
6832,     7,   -17,   -71
6842,     6,   -31,   -81
6852,    61,   -26,   -87
6862,    33,   -33,   -68
6872,    60,   -42,   -44
6882,    64,   -29,   -33
6892,    58,    -1,   -12
6902,    -7,    -7,    -2
6912,     8,    -8,   -19
6922,     3,    11,   -21
6932,   -47,   -11,   -17
6942,   -25,    12,   -16
6952,    54,   -18,   -17
6962,   114,   -32,   -40
6972,   148,   -18,   -51
6982,   147,   -16,   -55
6993,   123,   -15,   -45
7002,    77,   -20,   -42
7012,    18,   -30,   -31
7022,    18,   -60,   -25
7032,    31,   -21,   -30
7047,    50,   -41,   -21
7052,    61,   -21,   -23
7062,    17,    -5,    -7
7072,    46,   -17,   -12
7082,    76,   -14,   -19
7092,    63,    14,   -28
7102,     6,    -1,   -46
7112,    -2,   -13,   -52
7122,     2,    22,   -64
7132,   -41,    35,   -62
7146,   -75,     0,   -38
7156,   -16,   -20,   -37
7166,   -30,   -98,   -55
7175,   -48,  -127,   -27
7185,   -55,  -193,   -62
7195,   -83,  -144,   -40
7205,   -54,  -161,   -38
7216,    27,  -149,   -51
7225,    98,   -91,   -27
7235,   135,   -62,   -29
7243,   176,    18,   -37
7253,   174,    43,   -46
7262,   131,     1,   -40
7273,   249,   179,   -40
7282,   235,   136,   -40
7293,   210,   130,   -29
7302,   183,    87,   -31
7312,   104,    90,   -21
7322,    77,    39,    -1
7333,   101,    39,    -8
7342,    93,    36,   -12
7353,   104,    20,    -9
7362,   106,     2,   -22
7372,    96,   -10,   -22
7383,    89,   -13,   -38
7392,    90,   -14,   -44
7402,    90,   -11,   -49
7412,    83,    -9,   -56
7423,    84,     4,   -72
7432,    46,   122,    -7
7442,    61,   128,   -30
7453,    65,    70,   -29
7463,    46,    28,   -19
7472,     8,    -2,   -47
7482,   -14,   -20,   -41
7492,    -2,   -59,   -54
7503,    24,   -23,   -47
7512,     2,   -40,   -31
7523,    19,   -54,   -36
7532,     5,   -66,   -36
7543,    12,   -58,   -35
7553,    -7,   -44,   -41
7563,   -47,    -5,   -41
7573,   -25,   -13,   -41
7583,    29,   -11,   -45
7592,    88,   -16,    -8
7603,   135,   -55,   -18
7613,   132,   -58,   -28
7623,   115,   -53,   -31
7633,    99,   -40,   -36
7642,    84,   -30,   -35
7653,    75,   -10,   -40
7663,    65,     9,   -52
7673,    81,    48,   -66
7682,    49,     6,   -58
7693,    33,   -21,   -57
7703,    37,   -18,   -61
7713,    15,   -54,  -121
7723,    14,   -32,   -77
7733,    37,   -36,   -52
7743,    49,   -34,   -44
7753,    50,   -33,   -45
7763,    48,   -26,   -50
7773,    47,   -20,   -48
7783,    45,   -18,   -44
7793,    43,   -19,   -41
7803,    43,   -13,   -46
7813,    42,   -11,   -40
7823,    34,     3,   -39
7833,    32,     8,   -42
7843,    23,    34,   -44
7852,    11,    -1,   -47
7863,    18,    10,   -28
7873,    28,    -5,   -21
7883,    42,    -3,   -25
7893,    57,    12,   -29
7903,    55,     6,   -35
7913,    48,     4,   -37
7923,    34,     2,   -50
7933,    12,    10,   -49
7943,   -16,   -13,   -33
7955,     2,     2,   -18
7965,    22,    22,    -6
7975,    47,    10,   -17
7985,    46,    10,   -23
7996,    43,    13,   -23
8005,    49,     9,   -30
8015,    56,    -4,   -31
8025,    58,   -13,   -34
8036,    49,   -20,   -34
8045,    41,   -17,   -36
8056,    40,   -17,   -43
8066,    43,    -9,   -49
8076,    41,    -6,   -51
8086,    36,    -4,   -48
8096,    31,     0,   -44
8106,    33,    -6,   -45
8118,    37,    -7,   -35
8126,    41,    -9,   -32
8136,    41,    -6,   -37
8146,    36,     0,   -41
8156,    36,    -1,   -42
8165,    33,     1,   -39
8176,    32,    -1,   -31
8185,    31,    -6,   -25
8195,    30,   -10,   -20
8205,    27,   -14,   -19
8215,    28,   -10,   -37
8225,    27,    -5,   -49
8235,    26,    -5,   -55
8246,    23,    -5,   -48
8256,    21,    -7,   -44
8266,    22,    -6,   -35
8275,    27,    -7,   -31
8286,    30,    -6,   -30
8295,    30,    -9,   -37
8305,    27,   -14,   -39
8316,    24,   -10,   -39
8326,    26,   -10,   -35
8335,    31,    -4,   -37
8345,    27,   -11,   -37
8355,    19,   -13,   -36
8365,    13,   -24,   -37
8376,    17,   -22,   -38
8386,    21,   -26,   -46
8396,    18,   -20,   -52
8406,    18,   -13,   -53
8415,    15,    -8,   -46
8425,    15,    -9,   -49
8435,    19,    -8,   -49
8446,    20,    -4,   -53
8456,    19,    -2,   -50
8465,    22,    -4,   -42
8475,    26,    -5,   -33
8485,    28,    -6,   -33
8496,    26,    -6,   -25
8506,    26,    -7,   -26
8516,    22,    -7,   -32
8525,    25,   -10,   -35
8536,    27,    -7,   -39
8546,    24,    -7,   -45
8555,    18,    -6,   -44
8565,    18,   -11,   -42
8575,    21,   -14,   -34
8586,    21,   -15,   -33
8596,    19,   -14,   -30
8606,    20,   -14,   -31
8616,    19,   -12,   -29
8625,    20,   -14,   -35
8636,    20,    -7,   -39
8646,    18,     4,   -34
8656,    15,    -3,   -44
8665,    19,    -7,   -40
8676,    23,    -7,   -47
8686,    27,    -7,   -48
8696,    29,   -11,   -47
8706,    20,   -11,   -49
8715,    19,   -11,   -41
8726,    20,    -9,   -43
8736,    24,    -7,   -47
8746,    17,   -10,   -42
8756,    16,   -11,   -42
8766,    10,   -16,   -37
8775,    13,   -18,   -22
8786,    18,   -14,   -19
8796,    15,   -13,   -21
8807,    13,    -7,   -21
8816,    14,   -10,   -28
8826,    22,   -10,   -33
8836,    26,    -9,   -34
8846,    30,    -1,   -36
8854,    30,    -4,   -33
8864,    24,    -4,   -34
8874,    17,     0,   -24
8883,    14,    -7,   -27
8893,    11,   -13,   -23
8903,     9,   -11,   -37
8914,     5,   -10,   -32
8924,    11,    -8,   -35
8933,    20,    -7,   -38
8944,    18,     4,   -28
8953,    14,     6,   -33
8964,     9,     6,   -23
8974,     6,     3,   -31
8983,    14,     5,   -43
8994,    27,     2,   -61
9004,    17,    -5,   -62
9014,    15,    -9,   -58
9024,    13,    -3,   -40
9034,    15,     0,   -47
9044,    12,     0,   -55
9053,    11,    -2,   -56
9064,    12,    -1,   -60
9074,     7,    -4,   -52
9084,    14,    -7,   -44
9094,    18,   -13,   -33
9104,    21,    -3,   -20
9113,    15,     0,   -17
9124,    14,    -1,   -19
9134,    10,   -13,   -25
9144,    15,   -21,   -43
9154,    14,   -18,   -62
9164,    16,   -18,   -52
9174,    20,   -15,   -53
9184,    29,   -15,   -57
9194,    27,    -8,   -50
9204,    22,   -14,   -49
9214,    15,   -12,   -47
9224,    14,   -14,   -38
9234,    12,   -10,   -30
9244,    17,    -7,   -21
9254,    14,    -2,   -13
9264,    12,     0,   -10
9274,    14,    -1,   -20
9284,    17,    -1,   -26
9294,    15,    -5,   -37
9304,    14,    -3,   -43
9314,    13,    -6,   -49
9324,    11,    -5,   -55
9334,    11,    -8,   -61
9344,    10,    -9,   -61
9354,    18,    -5,   -62
9364,    20,    -5,   -56
9374,    14,    -6,   -46
9384,   -58,  -388,   -21
9394,     6,  -529,    22
9404,     8,  -360,    16
9414,    15,  -316,     6
9424,    21,  -104,    -1
9434,    32,    -2,   -17
9444,    32,    37,   -35
9454,    24,   196,   -47
9464,    -1,   328,   -52
9474,   -12,   359,   -62
9484,    -5,   268,   -57
9494,     0,   199,   -44
9504,     3,   146,   -29
9514,     0,   107,   -19
9524,    -1,    74,   -16
9534,    -5,    55,   -14
9544,    -6,    43,   -14
9554,     0,    34,   -12
9566,     3,    25,   -15
9576,     4,    17,   -27
9587,     9,    18,   -34
9596,     9,    10,   -47
9606,     7,     3,   -67
9617,     7,    -3,   -76
9627,     9,    -1,   -75
9636,    11,    -5,   -67
9646,    13,    -5,   -58
9657,     8,    -5,   -46
9664,     1,    -6,   -32
9674,     0,    -1,   -35
9684,     4,    -3,   -32
9694,     6,    -6,   -21
9704,     8,    -8,   -23
9714,     6,    -7,   -27
9724,     8,    -8,   -37
9734,     8,   -14,   -49
9744,     5,   -14,   -62
9754,     7,   -12,   -74
9764,    10,   -12,   -74
9774,    11,    -9,   -72
9784,    15,    -4,   -61
9794,    15,    -2,   -43
9804,    12,    -2,   -33
9814,     5,     1,   -28
9824,    -1,     2,   -22
9834,     0,     0,   -16
9844,     4,    -1,   -13
9854,     3,    -2,   -11
9865,     6,    -4,   -21
9874,     8,    -8,   -31
9885,     7,   -11,   -41
9894,    12,    -7,   -45
9904,    12,   -11,   -52
9914,     8,   -10,   -52
9925,     9,   -12,   -55
9935,    14,    -6,   -58
9945,    15,    -2,   -56
9954,    10,     2,   -51
9964,     9,     1,   -52
9975,    10,    -6,   -41
9984,    14,    -2,   -34
9994,    13,    -4,   -34
10004,    11,    -6,   -32
10014,     9,    -9,   -34
10025,     3,   -10,   -39
10035,     3,   -13,   -43
10044,     3,   -10,   -47
