time,accx,accy,accz
2069,    -9,   -26,    41
2078,    -8,   -33,    40
2086,   -13,   -40,    46
2095,   -10,   -43,    61
2104,   -13,   -35,    54
2113,   -13,   -24,    44
2122,    -7,   -17,    31
2131,    -6,   -19,    45
2140,    -9,   -20,    48
2149,    -7,    -5,    25
2158,    -5,    -5,    22
2168,     3,    -5,    41
2179,     9,   -10,    54
2189,    -7,   -14,    76
2199,   -14,   -16,    33
2210,   -10,   -15,    15
2220,    -7,   -18,    57
2230,     1,   -13,    87
2240,    -8,   -10,   118
2250,   -13,   -18,   118
2261,   -13,   -21,   112
2271,   -17,   -21,   122
2281,   -22,   -27,   130
2291,   -22,   -27,   130
2301,   -20,   -15,   166
2311,   -18,    -7,   220
2322,   -21,    24,   248
2332,   -35,    29,   362
2342,   -47,    51,   537
2352,  -100,   215,   885
2362,   -55,   207,  1379
2373,   149,   -26,  1889
2383,   406,  -308,  2277
2393,   568,  -499,  2292
2403,   587,  -478,  2074
2414,   459,  -290,  1906
2424,   263,   -40,  1737
2434,   112,   146,  1521
2444,    30,   201,  1295
2454,   -17,   170,  1139
2465,   -34,    84,  1096
2474,   -40,   -10,  1083
2483,    -7,  -158,  1074
2492,    51,  -271,  1120
2501,   121,  -354,  1215
2510,   178,  -438,  1304
2519,   190,  -471,  1282
2528,   175,  -434,  1134
2538,   117,  -339,   946
2549,    50,  -163,   775
2559,    57,   -22,   687
2569,   114,    29,   668
2580,   201,   -12,   702
2590,   347,  -165,   825
2600,   490,  -294,  1014
2610,   581,  -363,  1175
2621,   595,  -367,  1171
2631,   507,  -205,  1030
2641,   439,     9,   874
2651,   447,   104,   799
2661,   506,    80,   865
2672,   618,    -7,   971
2682,   720,  -115,   976
2692,   730,  -143,   860
2702,   706,  -140,   700
2712,   688,  -142,   608
2723,   697,   -96,   601
2733,   726,     0,   643
2743,   739,    77,   661
2753,   713,    83,   630
2763,   697,    41,   537
2773,   702,   -29,   476
2784,   705,   -43,   442
2794,   720,    18,   425
2804,   736,    61,   457
2815,   779,    40,   541
2825,   804,    19,   597
2835,   778,    10,   532
2845,   703,    67,   430
2855,   644,   130,   366
2866,   648,   133,   368
2875,   655,   104,   406
2884,   615,   120,   424
2893,   546,    97,   359
2902,   494,    37,   269
2911,   421,   -10,   208
2919,   247,    -7,    -4
2928,    41,    54,  -234
2938,   -83,   109,  -341
2948,   -38,    84,  -288
2958,   153,   -57,   -67
2968,   375,  -218,   237
2980,   543,  -274,   466
2990,   674,  -275,   589
3000,   758,  -267,   622
3010,   787,  -184,   562
3020,   770,   -87,   421
3030,   729,  -121,   280
3041,   638,  -129,   124
3051,   549,   -26,   -21
3061,   500,   107,  -152
3071,   517,   285,  -175
3081,   595,   453,  -128
3092,   727,   648,   -93
3102,   859,   826,   -56
3112,   918,  1014,   -38
3122,   922,  1207,  -123
3133,   878,  1246,  -287
3143,   789,  1185,  -448
3153,   719,  1029,  -528
3163,   747,   792,  -549
3173,   806,   594,  -471
3182,   888,   412,  -301
3191,   978,   218,   -25
3200,  1018,   139,   202
3209,  1001,   120,   273
3219,   942,    65,   264
3229,   870,   -19,   134
3239,   826,  -103,   -40
3249,   792,  -249,  -224
3259,   732,  -406,  -276
3269,   674,  -489,  -253
3280,   664,  -518,  -318
3290,   642,  -524,  -340
3300,   594,  -411,  -309
3311,   596,  -257,  -226
3321,   633,  -180,   -77
3331,   701,  -183,    34
3341,   721,  -286,   126
3351,   661,  -413,   191
3361,   496,  -440,    77
3372,   227,  -358,  -177
3382,  -111,  -170,  -500
3392,  -444,     5,  -743
3402,  -653,    17,  -861
3412,  -776,   -75,  -890
3423,  -875,   -87,  -858
3433,  -876,  -146,  -809
3443,  -824,  -301,  -646
3453,  -725,  -443,  -648
3463,  -631,  -496,  -615
3473,  -543,  -412,  -381
3484,  -496,  -333,  -205
3494,  -495,  -268,  -244
3504,  -587,  -184,  -409
3514,  -708,  -112,  -680
3524,  -767,   -95,  -884
3535,  -746,  -139, -1006
3545,  -654,  -309, -1095
3555,  -532,  -445, -1060
3565,  -400,  -409,  -999
3576,  -295,  -239,  -948
3586,  -255,     2,  -879
3596,  -254,   150,  -746
3606,  -272,   203,  -646
3617,  -262,   185,  -587
3627,  -236,    99,  -576
3637,  -217,    39,  -572
3647,  -187,     9,  -606
3657,  -151,    13,  -587
3668,   -74,   -31,  -508
3677,    33,  -145,  -364
3686,    64,  -171,  -264
3695,   -20,  -113,  -344
3703,  -141,    36,  -566
3712,  -295,   344,  -801
3721,  -400,   605,  -931
3730,  -367,   656,  -889
3739,  -238,   558,  -704
3749,  -109,   404,  -494
3759,    -8,   295,  -330
3769,    43,   262,  -222
3780,    52,   258,  -193
3790,    63,   249,  -202
3800,    41,   236,  -231
3811,   -39,   283,  -258
3821,  -112,   314,  -267
3831,  -145,   335,  -300
3841,  -148,   456,  -344
3851,  -150,   549,  -349
3862,  -150,   654,  -337
3872,  -142,   698,  -351
3882,  -109,   659,  -338
3892,   -59,   619,  -287
3903,   -57,   578,  -258
3913,  -100,   594,  -296
3923,  -138,   575,  -370
3933,  -157,   388,  -389
3943,  -161,   271,  -429
3954,  -211,   248,  -471
3964,  -320,   259,  -477
3974,  -404,   228,  -499
3984,  -436,   135,  -498
3994,  -393,    22,  -389
4004,  -300,  -101,  -215
4015,  -231,  -273,   -21
4025,  -198,  -390,   104
4035,  -244,  -385,   101
4045,  -395,  -282,   -44
4056,  -596,  -117,  -338
4066,  -797,    66,  -646
4076,  -930,   233,  -876
4086,  -951,   416, -1000
4096,  -862,   543,  -960
4107,  -702,   480,  -781
4117,  -487,   307,  -530
4127,  -313,   157,  -248
4138,  -221,    51,    27
4148,  -215,   -11,   164
4158,  -290,     7,   200
4168,  -436,   130,   111
4178,  -608,   234,   -54
4188,  -710,   331,  -194
4196,  -726,   456,  -307
4206,  -675,   575,  -351
4215,  -551,   634,  -338
4223,  -415,   595,  -328
4232,  -330,   540,  -352
4241,  -290,   554,  -430
4250,  -286,   557,  -483
4259,  -299,   542,  -528
4269,  -299,   477,  -559
4279,  -287,   305,  -577
4290,  -240,   139,  -582
4301,  -164,    66,  -547
4311,   -60,    13,  -461
4321,    68,   -68,  -362
4331,   134,  -140,  -270
4342,   122,  -171,  -277
4352,    87,  -136,  -444
4362,    -2,   -55,  -669
4372,   -89,    19,  -887
4382,  -135,   106, -1087
4393,  -141,   130, -1206
4403,   -70,    31, -1221
4413,    67,  -102, -1179
4423,   199,  -217, -1083
4433,   292,  -329,  -996
4443,   328,  -403,  -966
4454,   295,  -455,  -971
4464,   226,  -479, -1018
4474,   138,  -458, -1086
4484,    63,  -428, -1185
4493,    55,  -462, -1249
4502,   134,  -533, -1228
4511,   300,  -546, -1111
4520,   511,  -517,  -930
4530,   653,  -503,  -749
4539,   639,  -463,  -682
4549,   544,  -452,  -798
4559,   413,  -489,  -970
4569,   281,  -411, -1119
4579,   201,  -227, -1239
4591,   225,   -51, -1212
4601,   343,    36,  -965
4611,   490,    85,  -653
4621,   624,   120,  -411
4631,   716,   199,  -264
4642,   700,   321,  -196
4652,   609,   426,  -229
4662,   537,   417,  -359
4672,   510,   335,  -484
4683,   521,   260,  -583
4693,   531,   149,  -717
4703,   553,    43,  -825
4713,   523,    -3,  -845
4723,   333,    10,  -803
4734,    79,    79,  -872
4744,  -140,   126, -1098
4754,  -282,   188, -1295
4764,  -315,   240, -1315
4774,  -229,   187, -1140
4785,  -137,    71,  -835
4795,   -32,     8,  -609
4805,    25,   -31,  -554
4815,     0,  -118,  -602
4825,   -72,  -194,  -699
4836,  -250,  -184,  -780
4846,  -493,  -114,  -938
4856,  -773,   -76, -1079
4866, -1020,   -13, -1172
4877, -1134,    61, -1282
4886, -1156,   116, -1288
4895, -1122,   125, -1139
4904,  -999,   100,  -949
4913,  -831,    33,  -882
4921,  -723,   -83,  -894
4930,  -702,  -258,  -906
4939,  -833,  -332,  -971
4949, -1061,  -220, -1190
4960, -1260,   -40, -1441
4970, -1359,   153, -1506
4980, -1412,   295, -1363
4991, -1401,   404, -1170
5002, -1314,   470,  -974
5012, -1219,   483,  -775
5022, -1120,   392,  -585
5032, -1098,   275,  -469
5042, -1128,   314,  -498
5053, -1160,   446,  -542
5063, -1191,   623,  -539
5073, -1150,   661,  -554
5083, -1073,   437,  -543
5093,  -994,   247,  -329
5104,  -909,    56,  -135
5114,  -869,   -27,    69
5124,  -847,   -24,   231
5134,  -837,   -98,   352
5144,  -837,  -153,   552
5154,  -780,   -88,   700
5165,  -676,    56,   829
5175,  -507,   227,  1016
5185,  -364,   310,  1068
5195,  -390,   303,  1019
5205,  -551,   218,   860
5216,  -737,    85,   737
5226,  -801,    -6,   731
5236,  -786,  -195,   827
5246,  -690,  -326,  1111
5256,  -425,  -315,  1505
5267,  -128,  -292,  1849
5277,   -93,  -142,  1915
5287,  -382,    27,  1509
5297,  -796,   193,   974
5308, -1078,   500,   677
5318, -1100,   801,   685
5328,  -916,   880,   873
5338,  -710,   754,  1097
5348,  -552,   656,  1251
5359,  -470,   576,  1288
5369,  -536,   410,  1166
5379,  -675,   382,   983
5389,  -855,   528,   846
5399, -1032,   664,   797
5410, -1073,   685,   877
5420,  -977,   563,  1031
5430,  -856,   426,  1193
5440,  -750,   394,  1281
5450,  -653,   225,  1172
5461,  -522,    -2,   993
5471,  -407,   -54,  1026
5481,  -334,    -6,  1155
5490,  -263,   -47,  1276
5499,  -264,  -143,  1262
5508,  -312,  -130,  1272
5517,  -282,  -148,  1447
5526,  -207,  -301,  1658
5535,  -120,  -457,  1752
5543,   -52,  -485,  1718
5552,   -64,  -387,  1581
5561,  -116,  -205,  1387
5570,  -232,    21,  1182
5580,  -411,   338,  1034
5591,  -478,   673,   851
5602,  -394,   778,   836
5612,  -196,   658,  1151
5622,    25,   336,  1434
5633,   141,   -36,  1920
5643,   100,  -280,  2780
5653,   -61,  -280,  2735
5663,  -178,  -249,  2126
5674,  -281,  -241,  1678
5684,  -252,  -231,  1304
5694,   -86,  -225,   810
5705,   112,  -292,   516
5715,   155,  -242,   474
5725,   150,  -194,   429
5735,   202,  -111,   339
5746,   200,   -53,   274
5756,   208,   -39,   248
5766,   211,   -53,   224
5777,   203,   -71,   188
5787,   193,   -72,   149
5797,   197,  -103,   139
5808,   203,  -127,   108
5818,   204,  -136,   106
5828,   220,  -131,    91
5838,   226,   -96,    89
5849,   228,   -75,   107
5859,   211,   -58,   113
5869,   197,   -59,   103
5880,   197,   -64,   109
5890,   193,   -57,   101
5900,   192,   -46,    69
5911,   202,   -49,    45
5921,   213,   -54,    77
5931,   202,   -71,   120
5941,   296,    11,   -78
5951,   234,   -64,   202
5962,   139,   -44,   222
5972,   157,   -19,    39
5982,   125,   -30,   -24
5992,   145,  -122,    -7
6001,   165,   -98,   -57
6010,   180,   -66,   -63
6019,   187,   -69,    -1
6028,   198,   -50,     0
6037,   191,   -28,   -11
6046,   173,     0,     9
6055,   166,    14,    33
6064,   164,    12,    35
6073,   161,     6,    31
6082,   162,   -10,    31
6091,   163,   -17,    34
6101,   167,   -31,    35
6112,   167,   -39,    33
6122,   163,   -39,    37
6132,   156,   -35,    44
6143,   157,   -32,    47
6153,   157,   -34,    46
6163,   156,   -42,    40
6173,   152,   -47,    38
6184,   154,   -39,    36
6194,   151,   -33,    33
6204,   147,   -31,    42
6215,   142,   -31,    45
6225,   142,   -27,    40
6235,   145,   -32,    45
6245,   146,   -31,    47
6256,   145,   -34,    40
6266,   143,   -29,    41
6276,   143,   -23,    45
6287,   145,   -25,    49
6297,   140,   -23,    45
6307,   138,   -24,    39
6317,   141,   -24,    40
6328,   142,   -25,    43
6338,   143,   -24,    49
6348,   142,   -26,    46
6358,   140,   -27,    52
6369,   141,   -27,    42
6379,   137,   -27,    37
6389,   132,   -30,    38
6397,   134,   -30,    35
6405,   129,   -31,    37
6413,   130,   -32,    36
6421,   132,   -30,    40
6430,   128,   -32,    40
6440,   129,   -31,    34
6450,   128,   -28,    34
6459,   125,   -30,    39
6469,   122,   -26,    40
6480,   124,   -30,    42
6490,   122,   -25,    45
6502,   121,   -27,    48
6512,   119,   -26,    51
6523,   119,   -29,    56
6533,   117,   -26,    54
6543,   115,   -29,    45
6553,   116,   -30,    45
6563,   116,   -26,    33
6574,   110,   -25,    26
6584,   108,   -24,    24
6594,   108,   -27,    35
6604,   107,   -29,    38
6614,   103,   -27,    36
6625,   107,   -29,    38
6635,   105,   -28,    44
6645,   102,   -26,    47
6655,   104,   -23,    47
6666,   102,   -21,    46
6676,   103,   -26,    35
6686,    99,   -28,    36
6696,    99,   -28,    40
6707,    98,   -28,    39
6717,    95,   -33,    31
6727,    96,   -29,    38
6737,    98,   -24,    36
6748,    96,   -18,    37
6758,    95,   -15,    35
6768,    92,   -16,    38
6778,    85,   -15,    39
6788,    83,   -14,    40
6797,    84,   -13,    33
6805,    87,   -14,    30
6813,    92,   -17,    31
6821,    93,   -17,    37
6830,    94,   -17,    45
6840,    94,   -17,    39
6850,    87,   -19,    41
6860,    91,   -23,    34
6870,    91,   -22,    40
6880,    83,   -25,    38
6890,    84,   -24,    42
6902,    86,   -26,    47
6913,    86,   -27,    51
6923,    91,   -24,    51
6933,    95,   -20,    55
6943,    94,   -21,    48
6953,    92,   -22,    47
6963,    89,   -19,    42
6974,    90,   -23,    43
6984,    85,   -21,    41
6994,    86,   -25,    38
7004,    82,   -22,    38
7014,    79,   -21,    40
7025,    75,   -27,    41
7035,    79,   -30,    44
7045,    80,   -27,    48
7055,    77,   -27,    52
7065,    74,   -29,    54
7076,    73,   -31,    51
7086,    69,   -30,    53
7096,    66,   -29,    49
7106,    62,   -27,    47
7116,    68,   -27,    47
7127,    68,   -28,    52
7137,    65,   -26,    45
7147,    68,   -23,    40
7157,    73,   -24,    34
7167,    75,   -21,    33
7178,    72,   -17,    37
7188,    72,   -15,    36
7198,    72,   -12,    38
7208,    76,   -10,    37
7218,    71,   -14,    42
7229,    66,   -16,    43
7239,    67,   -15,    41
7249,    69,   -17,    35
7259,    68,   -16,    37
7269,    66,   -15,    37
7280,    67,   -17,    40
7290,    69,   -17,    43
7300,    67,   -13,    42
7308,    66,   -15,    40
7316,    66,   -14,    37
7324,    62,   -16,    35
7332,    62,   -17,    42
7341,    60,   -10,    43
7350,    59,   -13,    44
7360,    58,   -12,    47
7370,    61,   -16,    50
7380,    64,   -15,    52
7391,    62,   -19,    58
7401,    64,   -15,    59
7412,    61,   -15,    54
7422,    60,   -16,    45
7433,    61,   -19,    49
7443,    58,   -20,    48
7453,    57,   -20,    45
7463,    59,   -21,    41
7473,    61,   -21,    36
7484,    60,   -20,    32
7494,    56,   -18,    35
7504,    55,   -13,    35
7514,    53,   -12,    32
7524,    51,   -11,    37
7535,    51,    -9,    36
7545,    47,    -5,    45
7555,    51,    -9,    43
7565,    54,    -7,    52
7575,    48,    -7,    50
7585,    52,   -11,    50
7596,    55,   -10,    50
7606,    52,    -8,    48
7616,    53,   -13,    49
7626,    55,   -14,    47
7636,    53,   -13,    42
7647,    52,   -10,    43
7657,    53,    -9,    48
7667,    54,    -7,    47
7677,    47,    -1,    49
7688,    45,     0,    46
7698,    43,    -5,    42
7708,    48,    -7,    42
7718,    49,   -10,    44
7729,    45,   -12,    45
7739,    45,   -12,    46
7749,    46,    -6,    45
7760,    48,    -7,    46
7770,    49,   -11,    47
7780,    46,   -12,    45
7790,    52,   -14,    36
7800,    55,    -8,    35
7809,    54,    -9,    33
7818,    49,   -11,    34
7827,    49,   -15,    37
7836,    48,   -15,    35
7845,    51,   -13,    34
7854,    52,   -14,    36
7863,    49,   -18,    33
7872,    50,   -13,    36
7882,    45,    -7,    39
7892,    44,   -11,    39
7902,    46,   -11,    44
7913,    49,    -9,    47
7924,    48,    -7,    49
7934,    46,    -8,    49
7944,    42,    -9,    49
7954,    41,   -10,    47
7964,    39,    -8,    44
7974,    39,    -8,    42
7985,    40,    -9,    38
7995,    42,   -13,    43
8005,    38,   -11,    37
8015,    39,    -8,    41
8025,    41,    -6,    47
8036,    39,    -1,    45
8046,    36,    -1,    49
8056,    37,    -3,    50
8066,    36,    -5,    50
8076,    34,    -4,    53
8087,    33,    -5,    46
8097,    35,    -4,    40
8106,    38,    -5,    40
8115,    43,    -7,    39
8124,    41,    -3,    36
8133,    37,    -2,    39
8142,    32,     0,    36
8152,    31,    -4,    39
8162,    30,    -8,    35
8172,    30,    -7,    35
8182,    35,    -9,    32
8192,    36,   -10,    33
8202,    34,   -11,    33
8212,    31,   -10,    35
8221,    29,    -9,    38
8231,    32,    -8,    39
8241,    34,    -9,    42
8251,    34,   -14,    45
8262,    39,   -17,    45
8271,    39,   -15,    48
8282,    39,   -15,    47
8292,    36,   -16,    50
8302,    34,   -15,    44
8313,    32,   -16,    40
8324,    29,   -10,    30
8334,    32,   -12,    25
8344,    32,    -8,    29
8354,    30,    -8,    28
8364,    28,   -12,    25
8374,    29,   -14,    33
8385,    31,   -12,    39
8395,    34,    -8,    35
8405,    34,     0,    39
8415,    33,     0,    38
8426,    31,    -1,    38
8436,    29,    -5,    34
8446,    26,    -2,    35
8456,    27,     0,    27
8466,    26,     0,    31
8477,    26,    -2,    42
8487,    27,    -2,    46
8497,    26,    -6,    44
8507,    26,    -7,    43
8517,    31,    -9,    49
8528,    33,   -11,    44
8538,    29,   -11,    38
8548,    27,    -7,    41
8558,    27,    -5,    47
8569,    27,     0,    49
8579,    25,    -2,    52
8589,    27,    -6,    54
8599,    24,    -8,    46
8609,    23,   -10,    47
8618,    26,   -10,    49
8627,    23,    -9,    47
8636,    23,   -13,    46
8645,    28,   -16,    46
8654,    29,   -15,    46
8663,    31,   -14,    48
8673,    30,   -13,    45
8682,    26,   -12,    52
8692,    26,    -9,    55
8702,    25,   -10,    57
8712,    25,    -7,    52
8722,    25,    -6,    45
8733,    31,    -6,    47
8743,    28,    -7,    39
8753,    30,    -1,    41
8762,    26,     0,    39
8772,    24,    -2,    40
8782,    24,    -2,    40
8792,    24,    -5,    35
8802,    23,    -6,    29
8812,    22,    -7,    31
8823,    22,    -6,    34
8834,    25,    -6,    38
8844,    25,    -5,    41
8854,    24,    -6,    42
8864,    21,    -8,    42
8874,    16,    -9,    43
8884,    16,    -5,    41
8895,    11,    -7,    34
8905,    10,   -12,    29
8915,    12,   -13,    37
8925,    15,   -10,    37
8935,    13,   -10,    35
8946,    16,   -11,    41
8956,    17,    -8,    42
8966,    16,    -6,    43
8976,    13,    -6,    49
8986,    14,    -4,    49
8996,    18,    -3,    46
9007,    18,    -3,    46
9017,    20,    -6,    47
9026,    19,    -6,    44
9035,    21,    -6,    45
9044,    19,    -7,    44
9053,    17,    -5,    45
9063,    14,    -2,    45
9073,    16,    -4,    47
9083,    18,    -5,    51
9092,    17,    -7,    48
9102,    13,    -7,    40
9112,    17,    -2,    35
9123,    14,    -3,    36
9134,    11,    -2,    37
9144,    12,    -3,    37
9154,    14,    -2,    34
9165,    15,    -6,    43
9175,    16,    -3,    46
9185,    16,     0,    44
9195,    20,    -2,    48
9206,    22,     0,    46
9216,    24,     0,    48
9225,    19,    -6,    44
9234,    16,    -8,    45
9243,    16,   -11,    44
9253,    18,   -12,    43
9263,    17,   -16,    47
9273,    15,   -16,    48
9283,    16,   -15,    46
9293,    19,   -10,    45
9303,    17,    -6,    48
9313,    12,    -9,    48
9323,     8,    -9,    57
9334,     5,    -7,    52
9345,     7,    -4,    47
9355,     7,    -4,    48
9365,     8,    -5,    55
9375,    12,    -6,    55
9385,    12,    -4,    43
9396,    14,    -4,    45
9406,    15,    -7,    49
9416,    15,    -6,    43
9426,    16,   -10,    46
9436,    13,   -12,    50
9447,    12,   -13,    47
9457,    13,    -8,    44
9467,    16,    -8,    41
9477,    13,    -4,    35
9487,    11,     0,    38
9498,    15,     3,    45
9508,    15,     2,    50
9518,    13,     2,    47
9528,    15,    -2,    42
9538,    11,    -6,    46
9549,    12,    -3,    45
9559,    12,    -4,    46
9569,    14,    -2,    45
9579,    18,    -3,    52
9589,    20,    -3,    45
9600,    13,     0,    42
9610,    10,    -2,    50
9620,    11,    -4,    46
9630,    16,    -5,    40
9640,    17,    -3,    36
9651,    14,    -3,    37
9661,    16,    -3,    43
9671,    11,     1,    42
9681,    11,     2,    44
9691,     8,     0,    38
9702,     7,    -1,    38
9712,    10,     1,    41
9722,    13,     0,    40
9731,     9,     2,    39
9740,     6,     2,    39
9749,     6,     0,    43
9757,     5,     2,    51
9766,     9,     4,    45
9775,    11,     4,    50
9784,    10,     6,    48
9793,    12,    -2,    41
9803,    10,    -2,    37
9813,     8,    -2,    35
9823,    12,    -2,    31
9833,     7,    -1,    25
9843,     7,     1,    36
9853,     4,    -2,    45
9863,     8,    -1,    40
9872,     7,    -2,    32
9882,     5,    -4,    26
9893,     5,    -1,    32
9903,     3,    -4,    35
9913,     6,    -2,    40
9924,     2,    -5,    47
9934,     1,    -6,    50
9944,     3,    -4,    41
9954,     5,    -5,    42
9965,     7,    -4,    49
9975,     5,    -6,    43
9985,     6,    -5,    36
9995,     7,    -7,    37
10005,     5,    -7,    41
10016,     6,    -8,    44
10026,     6,    -6,    43
10036,     4,    -2,    47
10046,     4,     1,    44
10056,     9,     1,    38
10067,     8,     2,    49
10077,     7,     8,    49
10087,     7,     0,    52
10097,     5,     3,    53
10107,     6,     2,    56
10118,    10,     0,    51
10128,     8,     0,    41
10138,    10,     2,    48
10148,    10,     4,    46
10158,     8,     5,    46
10169,     4,     6,    42
10179,     7,     9,    36
10189,     9,    10,    40
10199,     9,    10,    47
10209,     7,     7,    47
10219,     5,     1,    41
10230,     7,     2,    43
10240,     9,     2,    46
10250,    10,     4,    41
10260,    11,     3,    38
10270,    10,     2,    37
10281,    10,     0,    39
10291,    11,    -2,    48
10301,    10,     0,    45
10311,    10,     1,    46
10321,     8,     0,    43
10332,     7,    -1,    40
10342,     0,     0,    41
10352,    -1,    -3,    44
10362,     1,    -7,    42
10372,     2,    -2,    42
10383,     1,     0,    37
10393,     9,    -4,    40
10403,     8,    -6,    39
10413,     5,    -5,    38
10423,    10,   -10,    40
10433,     6,   -14,    35
10444,    10,   -10,    36
