time,accx,accy,accz
3428,  1012,  -491,  8207
3438,   913,  -383,  8159
3448,   882,  -300,  8049
3458,   852,  -284,  7961
3468,   817,  -310,  7917
3478,   815,  -358,  7885
3488,   802,  -449,  7855
3498,   796,  -574,  7850
3508,   812,  -658,  7846
3518,   767,  -648,  7818
3528,   666,  -564,  7772
3538,   615,  -479,  7617
3548,   593,  -481,  7462
3558,   599,  -532,  7404
3568,   622,  -621,  7430
3578,   594,  -650,  7533
3588,   577,  -633,  7599
3598,   532,  -604,  7687
3608,   469,  -546,  7708
3618,   452,  -483,  7570
3628,   398,  -461,  7417
3638,   351,  -442,  7329
3648,   290,  -402,  7328
3658,   217,  -318,  7362
3668,   184,  -226,  7418
3678,   183,  -204,  7518
3688,   181,  -223,  7693
3698,   161,  -247,  7880
3709,   109,  -187,  7998
3719,    19,   -13,  8012
3729,   -57,   193,  8013
3739,   -99,   264,  8080
3749,  -138,   269,  8234
3759,  -244,   395,  8282
3769,  -293,   453,  8161
3779,  -232,   226,  8027
3789,  -111,  -174,  8015
3799,   -23,  -462,  8066
3809,   -69,  -399,  8038
3819,  -122,  -188,  7908
3829,   -74,  -268,  7793
3839,     1,  -548,  7849
3849,    68,  -815,  7971
3859,    77,  -937,  8082
3869,    50,  -957,  8155
3878,    34,  -934,  8153
3889,    60,  -975,  8201
3898,   104, -1071,  8280
3908,    64, -1063,  8373
3918,    45,  -949,  8253
3928,    64,  -900,  8212
3938,    51,  -948,  8388
3948,    17,  -982,  8573
3958,   -39,  -821,  8568
3968,   -87,  -577,  8483
3978,   -93,  -461,  8415
3988,   -99,  -391,  8355
3998,  -107,  -223,  8224
4008,   -59,   -77,  8071
4018,    15,   -37,  8121
4028,    86,   -14,  8282
4038,    62,   129,  8550
4048,   104,   250,  8602
4058,   203,   213,  8643
4068,   249,   147,  8704
4078,   369,   -22,  8627
4088,   454,  -213,  8566
4098,   474,  -252,  8381
4108,   539,  -388,  8123
4118,   602,  -772,  8009
4128,   612, -1173,  7947
4138,   598, -1456,  7796
4148,   585, -1640,  7739
4158,   501, -1604,  7851
4168,   329, -1319,  7919
4178,   282, -1140,  7925
4188,   277, -1137,  8106
4199,   183, -1032,  8334
4210,   145,  -910,  8339
4220,   157,  -972,  8257
4230,   115, -1103,  8251
4240,    39, -1169,  8250
4250,     3, -1174,  8213
4261,   -46, -1034,  8314
4271,   -66,  -863,  8553
4281,  -131,  -729,  8841
4291,  -267,  -495,  8857
4301,  -339,  -269,  8491
4310,  -328,  -293,  8143
4319,  -367,  -406,  8061
4329,  -390,  -513,  8035
4338,  -427,  -522,  7942
4348,  -471,  -513,  7753
4359,  -432,  -661,  7613
4369,  -348,  -933,  7559
4379,  -284, -1160,  7599
4389,  -257, -1307,  7692
4399,  -200, -1359,  7739
4409,  -132, -1437,  7816
4419,  -115, -1448,  7969
4429,  -107, -1319,  8049
4439,  -133, -1125,  7996
4449,  -137, -1110,  7802
4459,  -112, -1244,  7646
4469,  -132, -1336,  7622
4479,  -110, -1392,  7619
4489,  -133, -1382,  7719
4499,  -295, -1182,  7954
4509,  -422,  -868,  8122
4519,  -559,  -565,  8358
4529,  -734,  -275,  8674
4539,  -840,  -145,  8888
4549,  -920,  -145,  8799
4559,  -926,  -213,  8460
4571,  -804,  -503,  8123
4580,  -734,  -819,  8045
4590,  -697, -1005,  8099
4599,  -723, -1129,  8273
4612,  -774, -1106,  8462
4621,  -755, -1083,  8583
4630,  -761, -1122,  8677
4639,  -805, -1151,  8668
4649,  -858, -1167,  8513
4659,  -919, -1058,  8364
4669, -1009,  -952,  8312
4679, -1064,  -915,  8316
4689, -1207,  -830,  8360
4699, -1393,  -750,  8189
4710, -1513,  -737,  7875
4721, -1612,  -746,  7778
4731, -1717,  -685,  7970
4741, -1675,  -615,  8133
4752, -1550,  -723,  8171
4762, -1385,  -827,  8056
4772, -1194,  -934,  7795
4782, -1011, -1065,  7521
4793,  -853, -1100,  7344
4803,  -885,  -760,  7395
4812,  -921,  -201,  7482
4820,  -869,   130,  7698
4829,  -915,   338,  8146
4839, -1001,   481,  8570
4850, -1127,   508,  8864
4860, -1286,   595,  8917
4870, -1186,   429,  8764
4880, -1066,   -54,  8732
4890,  -976,  -499,  8597
4900,  -906,  -834,  8111
4910,  -874, -1110,  7555
4920,  -895, -1190,  7244
4930,  -843, -1213,  7254
4940,  -773, -1334,  7572
4950,  -720, -1434,  8021
4960,  -700, -1334,  8416
4970,  -648, -1092,  8649
4979,  -618,  -834,  8709
4989,  -604,  -550,  8594
4999,  -489,  -292,  8277
5009,  -300,  -147,  8003
5020,  -128,   -97,  8017
5030,   -47,    18,  8163
5039,   -25,   276,  8189
5050,   -28,   546,  8180
5060,  -102,   780,  8325
5070,  -207,   881,  8521
5080,  -310,   875,  8556
5090,  -363,   746,  8485
5100,  -477,   637,  8374
5110,  -492,   460,  8145
5120,  -473,   114,  7943
5130,  -473,  -285,  7846
5139,  -452,  -835,  8520
5150,  -418,  -800,  8386
5162,  -428,  -731,  8334
5172,  -407,  -655,  8313
5181,  -402,  -601,  8291
5191,  -374,  -512,  8242
5199,  -284,  -433,  8206
5211,  -250,  -376,  8153
5221,  -426,  -231,  8128
5231,  -310,  -193,  8152
5241,     0,  -382,  8240
5252,  -236,  -268,  8294
5262,  -315,  -112,  8178
5272,  -147,  -272,  8148
5282,  -310,  -383,  8024
5293,  -128,  -507,  7856
5303,  -328,  -402,  7958
5313,  -529,  -210,  7976
5324,  -553,    43,  8084
5334,  -642,   180,  8164
5344,  -613,   232,  8196
5354,  -589,   272,  8161
5365,  -498,   332,  8158
5375,  -457,   335,  8140
5385,  -428,   217,  8083
5395,  -400,    85,  8050
5406,  -353,   -39,  8086
5415,  -506,  -126,  8097
5424,  -455,   -97,  8143
5433,  -447,   -86,  8180
5442,  -422,  -120,  8160
5451,  -346,   -14,  8222
5460,  -488,   -62,  8156
5469,  -466,   -49,  8108
5479,  -474,   -78,  8074
5489,  -472,   -51,  8080
5499,  -443,   -11,  8126
5509,  -422,    26,  8196
5520,  -421,    23,  8235
5530,  -420,     5,  8236
5540,  -406,    -3,  8164
5550,  -394,     8,  8111
5560,  -382,    20,  8089
5570,  -378,    32,  8091
5580,  -376,    40,  8097
5590,  -374,    46,  8104
5600,  -372,    52,  8115
5610,  -376,    56,  8129
5620,  -383,    49,  8139
5630,  -393,    47,  8156
5640,  -398,    53,  8173
5650,  -405,    68,  8190
5660,  -409,    88,  8213
5670,  -415,    98,  8207
5680,  -411,    94,  8192
5690,  -411,    82,  8158
5700,  -401,    71,  8124
5710,  -392,    70,  8108
5720,  -384,    81,  8114
5730,  -381,    93,  8120
5740,  -379,    87,  8126
5750,  -378,    73,  8129
5760,  -381,    69,  8126
5770,  -383,    72,  8137
5780,  -386,    76,  8144
5791,  -388,    84,  8161
5801,  -402,    78,  8180
5810,  -406,    64,  8183
5820,  -407,    67,  8188
5830,  -400,    73,  8187
5840,  -395,    80,  8177
5850,  -404,    81,  8166
5860,  -395,    76,  8138
5870,  -381,    77,  8129
5880,  -372,    78,  8129
5890,  -365,    88,  8106
5900,  -371,    95,  8095
5910,  -374,    90,  8088
5921,  -376,    80,  8082
5931,  -375,    72,  8097
5941,  -369,    71,  8122
5952,  -374,    75,  8164
5962,  -387,    79,  8195
5972,  -393,    79,  8203
5983,  -396,    76,  8203
5993,  -393,    72,  8181
6003,  -392,    72,  8143
6014,  -388,    65,  8121
6023,  -394,    53,  8120
6032,  -393,    57,  8121
6041,  -388,    70,  8153
6050,  -383,    72,  8152
6060,  -380,    59,  8141
6070,  -379,    46,  8120
6080,  -373,    41,  8093
6090,  -370,    50,  8098
6100,  -363,    59,  8117
6110,  -362,    75,  8144
6120,  -374,    72,  8166
6132,  -380,    54,  8170
6142,  -392,    42,  8163
6153,  -393,    44,  8154
6163,  -343,   147,  8174
6173,  -401,    73,  8174
6183,  -405,    74,  8181
6194,  -401,    66,  8172
6204,  -396,    52,  8156
6215,  -394,    35,  8138
6224,  -392,    37,  8129
6233,  -392,    43,  8124
6243,  -395,    65,  8131
6251,  -386,    70,  8123
6260,  -376,    61,  8105
6271,  -367,    64,  8076
6281,  -365,    78,  8071
6291,  -374,    85,  8087
6301,  -371,    85,  8125
6311,  -368,    92,  8172
6321,  -382,    75,  8208
6331,  -400,    49,  8244
6341,  -412,    32,  8257
6351,  -407,    20,  8228
6361,  -415,    20,  8186
6370,  -420,    33,  8145
6380,  -412,    54,  8124
6391,  -405,    64,  8116
6400,  -391,    76,  8112
6410,  -353,    77,  8095
6420,  -333,    80,  8029
6430,  -329,    73,  7944
6440,  -334,    47,  7898
6450,  -331,    42,  7944
6460,  -351,    48,  8077
6471,  -373,    74,  8235
6481,  -385,   109,  8362
6491,  -410,   107,  8401
6501,  -408,    81,  8381
6511,  -399,    56,  8272
6521,  -381,    48,  8155
6531,  -368,    47,  8014
6541,  -356,    46,  7917
6551,  -356,    53,  7888
6561,  -357,    74,  7943
6571,  -364,   100,  8077
6581,  -365,   123,  8217
6591,  -365,   118,  8299
6600,  -398,    82,  8312
6610,  -411,    48,  8242
6620,  -407,    34,  8164
6630,  -402,    51,  8103
6641,  -395,    68,  8067
6651,  -397,   101,  8085
6661,  -395,   100,  8084
6671,  -392,   113,  8087
6681,  -400,   111,  8098
6691,  -391,    91,  8141
6701,  -389,   100,  8166
6711,  -378,   131,  8192
6721,  -381,   141,  8180
6731,  -384,   129,  8170
6741,  -390,   113,  8154
6751,  -384,   116,  8152
6761,  -378,   134,  8159
6771,  -384,   137,  8193
6781,  -399,   113,  8217
6790,  -313,   180,  8199
6800,  -417,    73,  8158
6810,  -423,    91,  8132
6820,  -415,    85,  8090
6830,  -410,    71,  8058
6841,  -407,    79,  8047
6851,  -399,   106,  8053
6860,  -398,   118,  8083
6871,  -401,    99,  8114
6881,  -399,    84,  8125
6891,  -393,    82,  8130
6901,  -389,    90,  8134
6911,  -388,    96,  8123
6921,  -391,   105,  8111
6931,  -392,   106,  8086
6941,  -396,   109,  8093
6951,  -399,   108,  8130
6961,  -399,   116,  8152
6971,  -401,   121,  8157
6981,  -398,   113,  8137
6992,  -392,    99,  8105
7001,  -394,    92,  8097
7011,  -394,   101,  8094
7021,  -390,   104,  8095
7031,  -389,   107,  8116
7041,  -390,   100,  8127
7051,  -393,    99,  8142
7061,  -401,   111,  8170
7072,  -400,   114,  8194
7082,  -400,   119,  8205
7091,  -399,   116,  8190
7101,  -399,   107,  8145
7111,  -399,   107,  8107
7121,  -398,   107,  8090
7131,  -396,   110,  8091
7141,  -399,   117,  8112
7151,  -398,   128,  8132
7161,  -396,   122,  8144
7172,  -397,   116,  8144
7182,  -401,   120,  8128
7192,  -403,   123,  8125
7202,  -405,   124,  8125
7212,  -410,   123,  8140
7222,  -416,   123,  8158
7232,  -413,   124,  8167
7242,  -412,   123,  8163
7251,  -418,   121,  8153
7261,  -415,   120,  8148
7271,  -416,   125,  8149
7281,  -413,   139,  8152
7291,  -415,   133,  8151
7301,  -416,   127,  8149
7311,  -418,   128,  8152
7321,  -418,   140,  8141
7331,  -417,   150,  8130
7341,  -421,   149,  8115
7351,  -420,   141,  8098
7361,  -417,   148,  8100
7371,  -411,   149,  8103
7381,  -408,   148,  8097
7391,  -415,   148,  8110
7401,  -402,   145,  8106
7411,  -404,   157,  8116
7421,  -402,   167,  8127
7432,  -411,   160,  8144
7442,  -400,   152,  8144
7451,  -426,   154,  8165
7462,  -420,   168,  8154
7472,  -440,   171,  8167
7482,  -428,   169,  8163
7492,  -435,   167,  8157
7502,  -435,   170,  8141
7512,  -436,   172,  8129
7522,  -434,   170,  8131
7532,  -432,   174,  8133
7542,  -432,   179,  8128
7552,  -423,   183,  8128
7561,  -424,   182,  8122
7571,  -426,   184,  8116
7581,  -430,   174,  8121
7591,  -439,   182,  8147
7601,  -440,   202,  8164
7611,  -439,   211,  8167
7621,  -435,   209,  8146
7631,  -434,   203,  8131
7641,  -450,   199,  8140
7651,  -446,   198,  8156
7661,  -456,   203,  8187
7671,  -459,   204,  8221
7681,  -455,   207,  8217
7691,  -455,   205,  8177
7702,  -456,   197,  8128
