time,qw,qx,qy,qz
1157,-0.88617,-0.00507,-0.00977,-0.46332
1167,-0.88617,-0.00507,-0.00977,-0.46332
1178,-0.88617,-0.00500,-0.00977,-0.46332
1188,-0.88617,-0.00500,-0.00977,-0.46332
1198,-0.88617,-0.00494,-0.00977,-0.46332
1209,-0.88617,-0.00494,-0.00977,-0.46332
1219,-0.88617,-0.00494,-0.00977,-0.46332
1228,-0.88617,-0.00500,-0.00983,-0.46332
1237,-0.88617,-0.00507,-0.00983,-0.46326
1246,-0.88617,-0.00513,-0.00989,-0.46326
1255,-0.88617,-0.00519,-0.00989,-0.46326
1265,-0.88623,-0.00525,-0.00989,-0.46326
1275,-0.88623,-0.00525,-0.00995,-0.46326
1285,-0.88623,-0.00531,-0.01001,-0.46320
1295,-0.88623,-0.00543,-0.01001,-0.46320
1305,-0.88623,-0.00549,-0.01007,-0.46320
1315,-0.88623,-0.00555,-0.01013,-0.46320
1325,-0.88623,-0.00562,-0.01013,-0.46313
1335,-0.88623,-0.00562,-0.01013,-0.46313
1345,-0.88623,-0.00562,-0.01013,-0.46313
1355,-0.88623,-0.00568,-0.01013,-0.46313
1365,-0.88629,-0.00574,-0.01019,-0.46313
1375,-0.88629,-0.00586,-0.01031,-0.46307
1385,-0.88629,-0.00604,-0.01038,-0.46307
1395,-0.88629,-0.00616,-0.01044,-0.46307
1405,-0.88629,-0.00623,-0.01050,-0.46307
1415,-0.88629,-0.00629,-0.01050,-0.46307
1425,-0.88629,-0.00629,-0.01056,-0.46307
1435,-0.88629,-0.00635,-0.01056,-0.46307
1445,-0.88629,-0.00635,-0.01056,-0.46307
1455,-0.88629,-0.00629,-0.01056,-0.46313
1465,-0.88629,-0.00629,-0.01056,-0.46313
1475,-0.88629,-0.00623,-0.01056,-0.46307
1485,-0.88629,-0.00616,-0.01056,-0.46307
1495,-0.88629,-0.00610,-0.01056,-0.46307
1505,-0.88629,-0.00598,-0.01050,-0.46307
1515,-0.88629,-0.00574,-0.01044,-0.46307
1525,-0.88629,-0.00543,-0.01031,-0.46301
1534,-0.88635,-0.00519,-0.01025,-0.46301
1546,-0.88635,-0.00494,-0.01013,-0.46295
1554,-0.88635,-0.00470,-0.01001,-0.46295
1564,-0.88635,-0.00458,-0.01001,-0.46295
1576,-0.88635,-0.00458,-0.01001,-0.46295
1584,-0.88635,-0.00470,-0.01013,-0.46289
1594,-0.88635,-0.00482,-0.01019,-0.46289
1604,-0.88635,-0.00488,-0.01025,-0.46289
1614,-0.88641,-0.00488,-0.01031,-0.46289
1624,-0.88641,-0.00494,-0.01038,-0.46283
1635,-0.88647,-0.00476,-0.01031,-0.46277
1645,-0.88647,-0.00433,-0.01019,-0.46271
1655,-0.88654,-0.00366,-0.00995,-0.46265
1665,-0.88654,-0.00287,-0.00964,-0.46259
1675,-0.88629,-0.00256,-0.00970,-0.46307
1685,-0.88605,-0.00183,-0.00903,-0.46356
1695,-0.88593,-0.00128,-0.00775,-0.46381
1705,-0.88574,-0.00110,-0.00629,-0.46423
1715,-0.88556,-0.00092,-0.00397,-0.46466
1725,-0.88531,-0.00134,-0.00037,-0.46509
1735,-0.88513,-0.00269,0.00439,-0.46545
1745,-0.88452,-0.00409,0.00922,-0.46643
1755,-0.88361,-0.00464,0.01379,-0.46814
1765,-0.88239,-0.00458,0.01825,-0.47021
1775,-0.88123,-0.00409,0.02289,-0.47217
1785,-0.88055,-0.00446,0.02539,-0.47333
1795,-0.88037,-0.00629,0.02472,-0.47369
1805,-0.88043,-0.00757,0.02222,-0.47363
1815,-0.88037,-0.00885,0.01923,-0.47394
1825,-0.88000,-0.01013,0.01764,-0.47461
1835,-0.87946,-0.01147,0.01733,-0.47565
1845,-0.87860,-0.01270,0.01837,-0.47705
1855,-0.87769,-0.01379,0.02057,-0.47864
1865,-0.87677,-0.01501,0.02338,-0.48016
1875,-0.87604,-0.01648,0.02612,-0.48138
1885,-0.87567,-0.01801,0.02802,-0.48187
1895,-0.87579,-0.01971,0.02875,-0.48157
1905,-0.87634,-0.02155,0.02850,-0.48041
1915,-0.87720,-0.02374,0.02759,-0.47888
1925,-0.87799,-0.02606,0.02631,-0.47729
1935,-0.87878,-0.02820,0.02509,-0.47589
1945,-0.87933,-0.02985,0.02441,-0.47467
1955,-0.87976,-0.03125,0.02484,-0.47375
1965,-0.88000,-0.03253,0.02667,-0.47314
1975,-0.88013,-0.03430,0.02954,-0.47266
1985,-0.88037,-0.03668,0.03247,-0.47186
1995,-0.88086,-0.03931,0.03418,-0.47058
2005,-0.88177,-0.04181,0.03400,-0.46875
2015,-0.88293,-0.04413,0.03204,-0.46643
2025,-0.88422,-0.04633,0.02924,-0.46387
2035,-0.88550,-0.04852,0.02661,-0.46143
2045,-0.88654,-0.05054,0.02521,-0.45929
2055,-0.88727,-0.05237,0.02539,-0.45764
2065,-0.88751,-0.05426,0.02710,-0.45685
2075,-0.88733,-0.05597,0.02966,-0.45679
2085,-0.88696,-0.05792,0.03180,-0.45721
2095,-0.88684,-0.06024,0.03198,-0.45709
2105,-0.88812,-0.06134,0.02826,-0.45477
2115,-0.88849,-0.06213,0.02319,-0.45416
2125,-0.88904,-0.06183,0.01984,-0.45325
2135,-0.88940,-0.06189,0.01691,-0.45270
2145,-0.88940,-0.06116,0.01581,-0.45276
2155,-0.88922,-0.06024,0.01642,-0.45331
2165,-0.88867,-0.05975,0.01837,-0.45435
2175,-0.88794,-0.05927,0.02094,-0.45581
2185,-0.88721,-0.05823,0.02344,-0.45715
2195,-0.88647,-0.05743,0.02563,-0.45856
2205,-0.88574,-0.05670,0.02722,-0.45996
2215,-0.88489,-0.05566,0.02795,-0.46167
2225,-0.88391,-0.05414,0.02826,-0.46375
2235,-0.88281,-0.05237,0.02887,-0.46600
2245,-0.88165,-0.05090,0.03058,-0.46826
2255,-0.88049,-0.04980,0.03369,-0.47034
2265,-0.87933,-0.04926,0.03711,-0.47229
2275,-0.87830,-0.04858,0.04059,-0.47400
2285,-0.87738,-0.04773,0.04376,-0.47546
2295,-0.87677,-0.04694,0.04633,-0.47650
2305,-0.87640,-0.04639,0.04785,-0.47705
2315,-0.87634,-0.04620,0.04779,-0.47717
2325,-0.87640,-0.04608,0.04578,-0.47723
2335,-0.87628,-0.04547,0.04266,-0.47778
2345,-0.87592,-0.04443,0.03979,-0.47888
2355,-0.87512,-0.04309,0.03827,-0.48047
2365,-0.87402,-0.04187,0.03833,-0.48267
2375,-0.87256,-0.04095,0.03967,-0.48523
2385,-0.87109,-0.04034,0.04132,-0.48779
2395,-0.86957,-0.03998,0.04218,-0.49042
2405,-0.86804,-0.03937,0.04211,-0.49316
2415,-0.86658,-0.03845,0.04175,-0.49585
2425,-0.86517,-0.03748,0.04187,-0.49841
2435,-0.86377,-0.03662,0.04285,-0.50085
2445,-0.86243,-0.03589,0.04425,-0.50299
2455,-0.86133,-0.03546,0.04535,-0.50482
2465,-0.86035,-0.03522,0.04578,-0.50647
2475,-0.85944,-0.03479,0.04620,-0.50806
2485,-0.85852,-0.03400,0.04718,-0.50958
2495,-0.85773,-0.03284,0.04852,-0.51086
2505,-0.85718,-0.03180,0.04950,-0.51178
2515,-0.85706,-0.03076,0.04895,-0.51202
2525,-0.85760,-0.02924,0.04565,-0.51154
2535,-0.85852,-0.02679,0.03979,-0.51062
2545,-0.85950,-0.02423,0.03308,-0.50958
2555,-0.86011,-0.02252,0.02765,-0.50897
2565,-0.85992,-0.02161,0.02515,-0.50940
2575,-0.85901,-0.02081,0.02509,-0.51093
2585,-0.85760,-0.02002,0.02631,-0.51331
2595,-0.85645,-0.01892,0.02789,-0.51526
2605,-0.85614,-0.01746,0.02875,-0.51575
2615,-0.85632,-0.01624,0.02838,-0.51550
2625,-0.85638,-0.01489,0.02777,-0.51550
2635,-0.85608,-0.01349,0.02740,-0.51599
2645,-0.85559,-0.01202,0.02795,-0.51685
2655,-0.85602,-0.01050,0.02899,-0.51611
2665,-0.85651,-0.00995,0.02960,-0.51526
2675,-0.85657,-0.00916,0.03107,-0.51514
2686,-0.85681,-0.00830,0.03235,-0.51459
2695,-0.85712,-0.00720,0.03271,-0.51416
2706,-0.85736,-0.00543,0.03210,-0.51373
2716,-0.85773,-0.00244,0.03125,-0.51318
2725,-0.85846,0.00159,0.03040,-0.51208
2736,-0.85944,0.00592,0.02966,-0.51038
2746,-0.86066,0.01007,0.02911,-0.50836
2756,-0.86194,0.01343,0.02844,-0.50610
2766,-0.86316,0.01624,0.02734,-0.50397
2776,-0.86420,0.01868,0.02570,-0.50226
2786,-0.86499,0.02112,0.02368,-0.50085
2795,-0.86566,0.02338,0.02118,-0.49976
2805,-0.86621,0.02533,0.01837,-0.49878
2816,-0.86682,0.02661,0.01575,-0.49780
2825,-0.86719,0.02710,0.01373,-0.49713
2835,-0.86731,0.02722,0.01288,-0.49695
2845,-0.86725,0.02759,0.01373,-0.49701
2855,-0.86713,0.02838,0.01569,-0.49713
2865,-0.86700,0.02948,0.01819,-0.49719
2876,-0.86694,0.03064,0.02032,-0.49713
2887,-0.86731,0.03284,0.02069,-0.49628
2895,-0.86798,0.03503,0.01660,-0.49512
2905,-0.86847,0.03607,0.01300,-0.49426
2915,-0.86896,0.03644,0.01105,-0.49353
2926,-0.86938,0.03577,0.01099,-0.49274
2935,-0.86981,0.03448,0.01270,-0.49213
2945,-0.87012,0.03265,0.01526,-0.49164
2955,-0.87024,0.03088,0.01776,-0.49146
2966,-0.87030,0.02972,0.01965,-0.49133
2976,-0.87030,0.02942,0.02063,-0.49133
2986,-0.87036,0.02991,0.02069,-0.49115
2995,-0.87048,0.03064,0.01984,-0.49097
3005,-0.87061,0.03174,0.01831,-0.49072
3016,-0.87079,0.03314,0.01624,-0.49036
3026,-0.87097,0.03436,0.01367,-0.48999
3036,-0.87109,0.03546,0.01141,-0.48981
3045,-0.87122,0.03638,0.00922,-0.48950
3055,-0.87140,0.03717,0.00708,-0.48914
3065,-0.87152,0.03796,0.00555,-0.48895
3075,-0.87158,0.03876,0.00476,-0.48877
3086,-0.87170,0.03906,0.00476,-0.48853
3095,-0.87183,0.03912,0.00494,-0.48834
3105,-0.87195,0.03918,0.00494,-0.48810
3115,-0.87207,0.03931,0.00500,-0.48785
3125,-0.87225,0.03931,0.00543,-0.48755
3135,-0.87256,0.03931,0.00592,-0.48694
3146,-0.87299,0.03912,0.00592,-0.48621
3156,-0.87354,0.03888,0.00598,-0.48523
3166,-0.87415,0.03864,0.00586,-0.48413
3176,-0.87476,0.03821,0.00537,-0.48309
3186,-0.87518,0.03766,0.00427,-0.48236
3196,-0.87543,0.03693,0.00311,-0.48199
3206,-0.87543,0.03650,0.00262,-0.48199
3216,-0.87543,0.03656,0.00269,-0.48206
3226,-0.87549,0.03668,0.00275,-0.48199
3236,-0.87561,0.03668,0.00269,-0.48175
3246,-0.87579,0.03650,0.00269,-0.48138
3256,-0.87604,0.03625,0.00250,-0.48090
3266,-0.87634,0.03589,0.00232,-0.48041
3276,-0.87653,0.03571,0.00232,-0.48010
3286,-0.87665,0.03577,0.00238,-0.47986
3296,-0.87689,0.03583,0.00244,-0.47937
3306,-0.87726,0.03577,0.00232,-0.47876
3316,-0.87762,0.03571,0.00220,-0.47809
3326,-0.87793,0.03564,0.00201,-0.47754
3336,-0.87823,0.03552,0.00183,-0.47693
3347,-0.87848,0.03546,0.00159,-0.47650
3356,-0.87872,0.03534,0.00134,-0.47614
3366,-0.87897,0.03516,0.00098,-0.47565
3377,-0.87933,0.03485,0.00061,-0.47504
3386,-0.87976,0.03455,0.00043,-0.47430
3396,-0.88000,0.03418,-0.00012,-0.47388
3407,-0.88007,0.03400,-0.00037,-0.47369
3416,-0.88019,0.03387,-0.00055,-0.47357
3426,-0.88019,0.03375,-0.00073,-0.47351
3436,-0.88019,0.03363,-0.00085,-0.47351
3447,-0.88019,0.03345,-0.00116,-0.47351
3456,-0.88019,0.03320,-0.00140,-0.47357
3467,-0.88019,0.03296,-0.00165,-0.47363
3477,-0.88013,0.03278,-0.00183,-0.47369
3487,-0.88007,0.03259,-0.00195,-0.47382
3497,-0.87994,0.03247,-0.00201,-0.47400
3507,-0.87988,0.03235,-0.00214,-0.47412
3517,-0.87982,0.03217,-0.00220,-0.47430
3527,-0.87970,0.03210,-0.00226,-0.47455
3537,-0.87952,0.03204,-0.00226,-0.47479
3546,-0.87946,0.03198,-0.00226,-0.47491
3556,-0.87939,0.03198,-0.00220,-0.47510
3567,-0.87933,0.03198,-0.00214,-0.47516
3577,-0.87933,0.03192,-0.00220,-0.47522
3587,-0.87927,0.03192,-0.00226,-0.47528
3597,-0.87927,0.03186,-0.00232,-0.47534
3607,-0.87927,0.03180,-0.00238,-0.47540
3617,-0.87921,0.03180,-0.00238,-0.47540
3627,-0.87921,0.03180,-0.00232,-0.47546
3637,-0.87921,0.03186,-0.00226,-0.47546
3647,-0.87921,0.03186,-0.00220,-0.47552
3657,-0.87915,0.03186,-0.00220,-0.47552
3667,-0.87915,0.03186,-0.00220,-0.47552
3677,-0.87915,0.03180,-0.00226,-0.47552
3687,-0.87915,0.03174,-0.00232,-0.47552
3697,-0.87915,0.03174,-0.00232,-0.47559
3707,-0.87915,0.03174,-0.00226,-0.47565
3717,-0.87909,0.03174,-0.00220,-0.47565
3727,-0.87909,0.03180,-0.00208,-0.47565
3737,-0.87909,0.03186,-0.00201,-0.47571
3747,-0.87909,0.03192,-0.00201,-0.47571
3757,-0.87909,0.03192,-0.00195,-0.47571
3767,-0.87909,0.03192,-0.00195,-0.47571
3777,-0.87909,0.03198,-0.00195,-0.47571
3787,-0.87909,0.03198,-0.00195,-0.47571
3797,-0.87909,0.03198,-0.00189,-0.47571
3806,-0.87909,0.03198,-0.00189,-0.47571
3816,-0.87909,0.03204,-0.00189,-0.47571
3826,-0.87909,0.03198,-0.00183,-0.47571
3836,-0.87909,0.03192,-0.00183,-0.47571
3846,-0.87909,0.03186,-0.00189,-0.47571
3856,-0.87903,0.03174,-0.00195,-0.47577
3866,-0.87903,0.03162,-0.00195,-0.47583
3876,-0.87897,0.03156,-0.00195,-0.47589
3886,-0.87891,0.03156,-0.00189,-0.47601
3896,-0.87891,0.03162,-0.00183,-0.47601
3906,-0.87891,0.03168,-0.00183,-0.47601
3916,-0.87891,0.03174,-0.00177,-0.47601
3926,-0.87891,0.03180,-0.00171,-0.47601
3936,-0.87891,0.03192,-0.00171,-0.47595
3947,-0.87897,0.03198,-0.00177,-0.47589
3956,-0.87897,0.03204,-0.00183,-0.47583
3966,-0.87903,0.03198,-0.00195,-0.47583
3976,-0.87897,0.03192,-0.00208,-0.47583
3986,-0.87897,0.03186,-0.00220,-0.47589
3996,-0.87897,0.03174,-0.00232,-0.47589
4006,-0.87891,0.03156,-0.00238,-0.47601
4016,-0.87878,0.03143,-0.00244,-0.47626
4026,-0.87860,0.03137,-0.00244,-0.47656
4037,-0.87848,0.03131,-0.00244,-0.47687
4047,-0.87830,0.03125,-0.00238,-0.47717
4057,-0.87817,0.03125,-0.00232,-0.47742
4067,-0.87811,0.03131,-0.00226,-0.47748
4077,-0.87811,0.03137,-0.00226,-0.47748
4086,-0.87811,0.03143,-0.00214,-0.47748
4096,-0.87817,0.03162,-0.00201,-0.47742
4107,-0.87823,0.03186,-0.00195,-0.47729
4117,-0.87842,0.03204,-0.00201,-0.47687
4127,-0.87872,0.03210,-0.00220,-0.47632
4137,-0.87903,0.03235,-0.00238,-0.47571
4147,-0.87939,0.03198,-0.00262,-0.47510
4157,-0.87958,0.03174,-0.00293,-0.47479
4167,-0.87970,0.03156,-0.00317,-0.47461
4177,-0.87970,0.03149,-0.00342,-0.47455
4187,-0.87970,0.03156,-0.00354,-0.47449
4197,-0.87970,0.03156,-0.00360,-0.47455
4207,-0.87970,0.03156,-0.00366,-0.47455
4216,-0.87970,0.03149,-0.00372,-0.47461
4226,-0.87970,0.03131,-0.00385,-0.47461
4236,-0.87964,0.03119,-0.00397,-0.47473
4247,-0.87952,0.03107,-0.00403,-0.47491
4257,-0.87946,0.03094,-0.00409,-0.47510
4267,-0.87939,0.03088,-0.00415,-0.47516
4277,-0.87933,0.03082,-0.00421,-0.47522
4287,-0.87933,0.03076,-0.00433,-0.47528
4297,-0.87933,0.03064,-0.00439,-0.47522
4307,-0.87939,0.03027,-0.00452,-0.47522
4317,-0.87939,0.03040,-0.00470,-0.47522
4327,-0.87946,0.03027,-0.00476,-0.47510
4337,-0.87952,0.03015,-0.00494,-0.47498
4347,-0.87964,0.03003,-0.00513,-0.47479
4357,-0.87964,0.02997,-0.00525,-0.47479
4367,-0.87964,0.02985,-0.00531,-0.47479
4377,-0.87958,0.02972,-0.00543,-0.47485
4387,-0.87952,0.02948,-0.00549,-0.47498
4397,-0.87933,0.02930,-0.00549,-0.47540
4407,-0.87903,0.02924,-0.00531,-0.47595
4417,-0.87885,0.02924,-0.00525,-0.47626
4427,-0.87860,0.02930,-0.00519,-0.47668
4437,-0.87842,0.02948,-0.00500,-0.47711
4447,-0.87817,0.02954,-0.00488,-0.47742
4457,-0.87805,0.02972,-0.00470,-0.47772
4467,-0.87799,0.02985,-0.00464,-0.47784
4477,-0.87799,0.02991,-0.00464,-0.47784
4487,-0.87799,0.03003,-0.00452,-0.47784
4497,-0.87793,0.03015,-0.00439,-0.47784
4507,-0.87793,0.03033,-0.00427,-0.47784
4517,-0.87793,0.03040,-0.00421,-0.47784
4527,-0.87793,0.03040,-0.00421,-0.47784
4537,-0.87793,0.03040,-0.00427,-0.47784
4547,-0.87793,0.03033,-0.00433,-0.47784
4557,-0.87793,0.03027,-0.00446,-0.47784
4567,-0.87793,0.03015,-0.00458,-0.47784
4577,-0.87793,0.03009,-0.00470,-0.47784
4587,-0.87793,0.02997,-0.00482,-0.47791
4597,-0.87793,0.02991,-0.00488,-0.47791
4608,-0.87793,0.02991,-0.00488,-0.47791
4618,-0.87787,0.02985,-0.00482,-0.47797
4628,-0.87787,0.02972,-0.00482,-0.47803
4637,-0.87781,0.02966,-0.00476,-0.47815
4647,-0.87775,0.02960,-0.00476,-0.47827
4657,-0.87769,0.02954,-0.00476,-0.47839
4667,-0.87762,0.02948,-0.00476,-0.47845
4677,-0.87762,0.02942,-0.00476,-0.47852
4687,-0.87762,0.02942,-0.00476,-0.47852
4697,-0.87762,0.02936,-0.00476,-0.47852
4707,-0.87762,0.02942,-0.00470,-0.47852
4717,-0.87762,0.02942,-0.00470,-0.47852
4728,-0.87762,0.02942,-0.00470,-0.47852
4737,-0.87762,0.02942,-0.00476,-0.47852
4748,-0.87762,0.02936,-0.00488,-0.47845
4757,-0.87769,0.02936,-0.00507,-0.47839
4767,-0.87775,0.02930,-0.00525,-0.47827
4777,-0.87775,0.02917,-0.00543,-0.47827
4787,-0.87775,0.02911,-0.00562,-0.47827
4797,-0.87775,0.02899,-0.00574,-0.47827
4807,-0.87775,0.02887,-0.00592,-0.47827
4817,-0.87769,0.02881,-0.00604,-0.47839
4827,-0.87762,0.02869,-0.00610,-0.47858
4837,-0.87744,0.02863,-0.00604,-0.47888
4847,-0.87726,0.02838,-0.00604,-0.47925
4857,-0.87695,0.02814,-0.00623,-0.47980
4867,-0.87659,0.02802,-0.00629,-0.48053
4877,-0.87616,0.02808,-0.00616,-0.48126
4887,-0.87579,0.02820,-0.00598,-0.48193
4898,-0.87555,0.02838,-0.00568,-0.48236
4907,-0.87543,0.02844,-0.00549,-0.48254
4918,-0.87543,0.02838,-0.00555,-0.48254
4928,-0.87543,0.02832,-0.00568,-0.48260
4938,-0.87537,0.02826,-0.00598,-0.48267
4948,-0.87531,0.02802,-0.00629,-0.48285
4958,-0.87512,0.02777,-0.00653,-0.48315
4968,-0.87494,0.02728,-0.00641,-0.48352
4978,-0.87488,0.02698,-0.00677,-0.48364
4988,-0.87482,0.02679,-0.00854,-0.48370
4998,-0.87482,0.02625,-0.01105,-0.48370
5008,-0.87476,0.02539,-0.01331,-0.48383
5018,-0.87451,0.02429,-0.01520,-0.48419
5028,-0.87354,0.02362,-0.01648,-0.48596
5038,-0.87207,0.02460,-0.01483,-0.48865
5048,-0.87061,0.02484,-0.01160,-0.49127
5057,-0.86902,0.02509,-0.00726,-0.49414
5067,-0.86749,0.02576,-0.00330,-0.49683
5077,-0.86615,0.02649,-0.00067,-0.49915
5087,-0.86499,0.02716,0.00061,-0.50110
5097,-0.86389,0.02777,0.00067,-0.50299
5107,-0.86292,0.02905,0.00000,-0.50458
5117,-0.86218,0.03082,-0.00122,-0.50574
5127,-0.86169,0.03253,-0.00269,-0.50641
5137,-0.86133,0.03400,-0.00415,-0.50690
5147,-0.86090,0.03534,-0.00525,-0.50757
5157,-0.86035,0.03674,-0.00562,-0.50836
5167,-0.85986,0.03839,-0.00507,-0.50916
5177,-0.85956,0.03967,-0.00366,-0.50952
5187,-0.85956,0.04010,-0.00183,-0.50952
5197,-0.85962,0.03961,0.00006,-0.50952
5207,-0.85950,0.03876,0.00208,-0.50970
5218,-0.85938,0.03802,0.00421,-0.51001
