time,qw,qx,qy,qz
1060,-0.58423,-0.01978,-0.00818,0.81128
1070,-0.58423,-0.01978,-0.00812,0.81128
1080,-0.58423,-0.01978,-0.00812,0.81128
1091,-0.58423,-0.01984,-0.00806,0.81128
1098,-0.58423,-0.01984,-0.00806,0.81128
1108,-0.58423,-0.01984,-0.00806,0.81128
1118,-0.58423,-0.01984,-0.00806,0.81128
1127,-0.58423,-0.01990,-0.00800,0.81128
1137,-0.58423,-0.01990,-0.00800,0.81128
1148,-0.58429,-0.01990,-0.00800,0.81128
1157,-0.58429,-0.01990,-0.00800,0.81128
1168,-0.58429,-0.01990,-0.00806,0.81128
1177,-0.58429,-0.01990,-0.00806,0.81128
1187,-0.58429,-0.01990,-0.00806,0.81128
1197,-0.58429,-0.01990,-0.00806,0.81128
1208,-0.58429,-0.01990,-0.00806,0.81128
1218,-0.58429,-0.01990,-0.00812,0.81128
1227,-0.58429,-0.01990,-0.00812,0.81128
1237,-0.58429,-0.01990,-0.00812,0.81128
1248,-0.58429,-0.01990,-0.00818,0.81128
1257,-0.58429,-0.01990,-0.00818,0.81128
1268,-0.58429,-0.01990,-0.00818,0.81128
1277,-0.58429,-0.01990,-0.00818,0.81128
1288,-0.58429,-0.01990,-0.00818,0.81128
1298,-0.58429,-0.01996,-0.00818,0.81128
1307,-0.58429,-0.01996,-0.00818,0.81128
1318,-0.58429,-0.02002,-0.00818,0.81128
1328,-0.58429,-0.02002,-0.00812,0.81128
1338,-0.58429,-0.02002,-0.00812,0.81128
1348,-0.58429,-0.02008,-0.00812,0.81128
1357,-0.58429,-0.02008,-0.00812,0.81128
1368,-0.58429,-0.02008,-0.00806,0.81128
1378,-0.58429,-0.02008,-0.00806,0.81128
1388,-0.58429,-0.02014,-0.00806,0.81128
1398,-0.58429,-0.02014,-0.00800,0.81128
1408,-0.58429,-0.02014,-0.00800,0.81128
1417,-0.58429,-0.02014,-0.00800,0.81128
1428,-0.58429,-0.02014,-0.00800,0.81128
1438,-0.58429,-0.02020,-0.00800,0.81128
1448,-0.58429,-0.02020,-0.00800,0.81128
1458,-0.58429,-0.02020,-0.00800,0.81128
1468,-0.58429,-0.02020,-0.00806,0.81128
1478,-0.58429,-0.02020,-0.00806,0.81128
1488,-0.58429,-0.02020,-0.00806,0.81128
1498,-0.58429,-0.02020,-0.00806,0.81128
1508,-0.58429,-0.02014,-0.00806,0.81128
1518,-0.58429,-0.02014,-0.00812,0.81128
1528,-0.58429,-0.02014,-0.00812,0.81128
1538,-0.58429,-0.02014,-0.00812,0.81128
1548,-0.58429,-0.02014,-0.00812,0.81128
1558,-0.58429,-0.02014,-0.00812,0.81128
1568,-0.58429,-0.02014,-0.00812,0.81128
1578,-0.58429,-0.02014,-0.00812,0.81128
1588,-0.58429,-0.02014,-0.00818,0.81128
1598,-0.58429,-0.02014,-0.00812,0.81128
1608,-0.58429,-0.02020,-0.00812,0.81128
1618,-0.58429,-0.02020,-0.00812,0.81128
1628,-0.58429,-0.02020,-0.00812,0.81128
1638,-0.58429,-0.02026,-0.00812,0.81128
1648,-0.58429,-0.02026,-0.00806,0.81128
1658,-0.58429,-0.02026,-0.00806,0.81128
1668,-0.58429,-0.02026,-0.00800,0.81128
1678,-0.58429,-0.02032,-0.00800,0.81128
1688,-0.58429,-0.02032,-0.00800,0.81128
1698,-0.58429,-0.02032,-0.00800,0.81128
1708,-0.58429,-0.02032,-0.00793,0.81128
1718,-0.58429,-0.02032,-0.00793,0.81128
1728,-0.58429,-0.02032,-0.00793,0.81128
1738,-0.58429,-0.02039,-0.00793,0.81128
1748,-0.58429,-0.02039,-0.00800,0.81128
1758,-0.58429,-0.02039,-0.00800,0.81128
1768,-0.58423,-0.02039,-0.00800,0.81128
1778,-0.58423,-0.02039,-0.00800,0.81128
1788,-0.58423,-0.02039,-0.00800,0.81128
1798,-0.58423,-0.02039,-0.00806,0.81128
1812,-0.58423,-0.02039,-0.00806,0.81128
1822,-0.58423,-0.02039,-0.00806,0.81128
1833,-0.58423,-0.02039,-0.00806,0.81128
1843,-0.58423,-0.02039,-0.00806,0.81128
1852,-0.58429,-0.02039,-0.00806,0.81128
1862,-0.58429,-0.02039,-0.00812,0.81128
1872,-0.58429,-0.02039,-0.00812,0.81128
1882,-0.58429,-0.02039,-0.00812,0.81128
1892,-0.58429,-0.02039,-0.00812,0.81128
1901,-0.58429,-0.02039,-0.00812,0.81128
1910,-0.58429,-0.02039,-0.00812,0.81128
1920,-0.58429,-0.02039,-0.00806,0.81128
1931,-0.58429,-0.02045,-0.00806,0.81128
1941,-0.58429,-0.02045,-0.00806,0.81122
1950,-0.58429,-0.02045,-0.00806,0.81122
1961,-0.58429,-0.02051,-0.00806,0.81122
1971,-0.58429,-0.02051,-0.00800,0.81122
1981,-0.58429,-0.02051,-0.00800,0.81122
1990,-0.58429,-0.02051,-0.00800,0.81122
2000,-0.58429,-0.02051,-0.00793,0.81122
2011,-0.58429,-0.02051,-0.00793,0.81122
2021,-0.58429,-0.02051,-0.00793,0.81122
2030,-0.58429,-0.02057,-0.00793,0.81122
2040,-0.58429,-0.02057,-0.00793,0.81122
2051,-0.58429,-0.02057,-0.00793,0.81122
2061,-0.58429,-0.02057,-0.00793,0.81122
2071,-0.58429,-0.02057,-0.00800,0.81122
2081,-0.58429,-0.02057,-0.00800,0.81122
2091,-0.58429,-0.02057,-0.00800,0.81122
2100,-0.58429,-0.02057,-0.00800,0.81122
2111,-0.58429,-0.02051,-0.00806,0.81122
2122,-0.58429,-0.02051,-0.00806,0.81122
2132,-0.58429,-0.02051,-0.00806,0.81122
2141,-0.58429,-0.02051,-0.00806,0.81122
2151,-0.58429,-0.02051,-0.00806,0.81122
2161,-0.58429,-0.02051,-0.00806,0.81122
2171,-0.58429,-0.02051,-0.00806,0.81122
2181,-0.58429,-0.02051,-0.00806,0.81122
2191,-0.58429,-0.02057,-0.00806,0.81122
2202,-0.58429,-0.02057,-0.00806,0.81122
2212,-0.58429,-0.02057,-0.00806,0.81122
2221,-0.58429,-0.02057,-0.00806,0.81122
2231,-0.58429,-0.02063,-0.00806,0.81122
2241,-0.58429,-0.02063,-0.00800,0.81122
2251,-0.58429,-0.02063,-0.00800,0.81122
2261,-0.58429,-0.02063,-0.00800,0.81122
2271,-0.58429,-0.02063,-0.00800,0.81122
2281,-0.58429,-0.02063,-0.00793,0.81122
2292,-0.58429,-0.02063,-0.00793,0.81122
2302,-0.58429,-0.02069,-0.00793,0.81122
2311,-0.58429,-0.02069,-0.00793,0.81122
2320,-0.58429,-0.02069,-0.00793,0.81122
2331,-0.58429,-0.02069,-0.00793,0.81122
2341,-0.58429,-0.02069,-0.00793,0.81122
2351,-0.58429,-0.02069,-0.00793,0.81122
2361,-0.58429,-0.02069,-0.00793,0.81122
2371,-0.58429,-0.02069,-0.00793,0.81122
2381,-0.58429,-0.02069,-0.00793,0.81122
2391,-0.58429,-0.02069,-0.00800,0.81122
2401,-0.58429,-0.02069,-0.00800,0.81122
2411,-0.58429,-0.02069,-0.00800,0.81122
2421,-0.58429,-0.02063,-0.00800,0.81122
2431,-0.58429,-0.02063,-0.00800,0.81122
2441,-0.58429,-0.02063,-0.00806,0.81122
2451,-0.58429,-0.02063,-0.00806,0.81122
2462,-0.58429,-0.02063,-0.00806,0.81122
2472,-0.58429,-0.02063,-0.00806,0.81122
2482,-0.58429,-0.02063,-0.00806,0.81122
2492,-0.58429,-0.02069,-0.00800,0.81122
2502,-0.58429,-0.02069,-0.00800,0.81122
2512,-0.58429,-0.02069,-0.00800,0.81122
2522,-0.58429,-0.02069,-0.00800,0.81122
2532,-0.58429,-0.02069,-0.00800,0.81122
2542,-0.58429,-0.02069,-0.00800,0.81122
2552,-0.58429,-0.02069,-0.00800,0.81122
2563,-0.58429,-0.02075,-0.00800,0.81122
2572,-0.58429,-0.02075,-0.00793,0.81122
2582,-0.58429,-0.02075,-0.00793,0.81122
2592,-0.58429,-0.02075,-0.00793,0.81122
2601,-0.58429,-0.02075,-0.00793,0.81122
2609,-0.58429,-0.02075,-0.00793,0.81122
2619,-0.58435,-0.02075,-0.00793,0.81122
2629,-0.58435,-0.02075,-0.00793,0.81122
2639,-0.58435,-0.02075,-0.00793,0.81122
2649,-0.58435,-0.02075,-0.00793,0.81122
2659,-0.58435,-0.02075,-0.00793,0.81122
2669,-0.58435,-0.02075,-0.00800,0.81122
2679,-0.58435,-0.02075,-0.00800,0.81122
2689,-0.58435,-0.02075,-0.00800,0.81122
2699,-0.58435,-0.02075,-0.00800,0.81122
2709,-0.58435,-0.02075,-0.00800,0.81122
2718,-0.58435,-0.02069,-0.00800,0.81122
2729,-0.58435,-0.02069,-0.00806,0.81122
2739,-0.58435,-0.02069,-0.00806,0.81122
2749,-0.58435,-0.02069,-0.00806,0.81122
2759,-0.58435,-0.02069,-0.00806,0.81122
2769,-0.58435,-0.02069,-0.00806,0.81122
2779,-0.58435,-0.02069,-0.00806,0.81122
2789,-0.58435,-0.02069,-0.00800,0.81122
2799,-0.58435,-0.02069,-0.00800,0.81122
2809,-0.58435,-0.02075,-0.00800,0.81122
2819,-0.58435,-0.02075,-0.00800,0.81116
2829,-0.58435,-0.02075,-0.00800,0.81116
2839,-0.58435,-0.02075,-0.00800,0.81116
2849,-0.58435,-0.02075,-0.00793,0.81116
2859,-0.58435,-0.02075,-0.00793,0.81122
2869,-0.58435,-0.02075,-0.00793,0.81122
2879,-0.58435,-0.02075,-0.00793,0.81122
2889,-0.58435,-0.02075,-0.00793,0.81122
2899,-0.58435,-0.02075,-0.00793,0.81122
2909,-0.58435,-0.02075,-0.00793,0.81122
2919,-0.58435,-0.02075,-0.00793,0.81122
2929,-0.58435,-0.02081,-0.00793,0.81122
2939,-0.58435,-0.02081,-0.00793,0.81122
2949,-0.58435,-0.02081,-0.00800,0.81122
2959,-0.58435,-0.02081,-0.00800,0.81122
2969,-0.58435,-0.02081,-0.00800,0.81122
2979,-0.58435,-0.02075,-0.00800,0.81122
2989,-0.58435,-0.02075,-0.00806,0.81122
2999,-0.58435,-0.02075,-0.00806,0.81122
3009,-0.58435,-0.02075,-0.00806,0.81122
3019,-0.58435,-0.02075,-0.00806,0.81122
3029,-0.58435,-0.02075,-0.00806,0.81122
3039,-0.58435,-0.02075,-0.00806,0.81122
3049,-0.58435,-0.02075,-0.00806,0.81122
3059,-0.58435,-0.02075,-0.00812,0.81116
3069,-0.58435,-0.02075,-0.00812,0.81116
3079,-0.58435,-0.02075,-0.00806,0.81116
3089,-0.58435,-0.02081,-0.00806,0.81116
3099,-0.58435,-0.02081,-0.00806,0.81116
3109,-0.58435,-0.02081,-0.00806,0.81116
3119,-0.58435,-0.02081,-0.00806,0.81116
3129,-0.58435,-0.02081,-0.00800,0.81116
3139,-0.58441,-0.02081,-0.00800,0.81116
3149,-0.58441,-0.02087,-0.00800,0.81116
3159,-0.58441,-0.02087,-0.00800,0.81116
3169,-0.58441,-0.02087,-0.00800,0.81116
3179,-0.58441,-0.02087,-0.00793,0.81116
3189,-0.58441,-0.02087,-0.00793,0.81116
3199,-0.58441,-0.02087,-0.00793,0.81116
3209,-0.58441,-0.02087,-0.00793,0.81116
3219,-0.58441,-0.02087,-0.00793,0.81116
3229,-0.58441,-0.02087,-0.00793,0.81116
3239,-0.58441,-0.02087,-0.00793,0.81116
3249,-0.58441,-0.02087,-0.00793,0.81116
3259,-0.58441,-0.02087,-0.00800,0.81116
3269,-0.58441,-0.02087,-0.00800,0.81116
3279,-0.58441,-0.02087,-0.00800,0.81116
3289,-0.58441,-0.02087,-0.00800,0.81116
3299,-0.58441,-0.02087,-0.00800,0.81116
3310,-0.58441,-0.02087,-0.00800,0.81116
3322,-0.58441,-0.02087,-0.00800,0.81116
3332,-0.58441,-0.02087,-0.00800,0.81116
3342,-0.58441,-0.02087,-0.00800,0.81116
3352,-0.58441,-0.02087,-0.00800,0.81116
3362,-0.58441,-0.02087,-0.00800,0.81116
3372,-0.58441,-0.02087,-0.00800,0.81116
3382,-0.58441,-0.02087,-0.00800,0.81116
3393,-0.58441,-0.02087,-0.00800,0.81116
3403,-0.58441,-0.02087,-0.00800,0.81116
3411,-0.58441,-0.02087,-0.00800,0.81116
3419,-0.58441,-0.02087,-0.00800,0.81116
3429,-0.58441,-0.02081,-0.00806,0.81116
3439,-0.58441,-0.02081,-0.00806,0.81116
3449,-0.58441,-0.02081,-0.00812,0.81116
3460,-0.58441,-0.02075,-0.00812,0.81116
3469,-0.58441,-0.02075,-0.00818,0.81116
3480,-0.58441,-0.02075,-0.00818,0.81116
3489,-0.58441,-0.02075,-0.00824,0.81116
3499,-0.58441,-0.02075,-0.00824,0.81116
3509,-0.58441,-0.02081,-0.00824,0.81110
3519,-0.58441,-0.02081,-0.00824,0.81110
3530,-0.58441,-0.02087,-0.00818,0.81110
3539,-0.58441,-0.02087,-0.00818,0.81110
3549,-0.58441,-0.02094,-0.00812,0.81110
3562,-0.58441,-0.02094,-0.00806,0.81110
3569,-0.58441,-0.02094,-0.00800,0.81110
3579,-0.58441,-0.02094,-0.00793,0.81110
3589,-0.58441,-0.02100,-0.00787,0.81110
3599,-0.58441,-0.02100,-0.00781,0.81110
3609,-0.58441,-0.02100,-0.00781,0.81110
3620,-0.58447,-0.02106,-0.00775,0.81110
3630,-0.58447,-0.02106,-0.00775,0.81110
3639,-0.58447,-0.02112,-0.00769,0.81110
3650,-0.58447,-0.02112,-0.00769,0.81110
3659,-0.58447,-0.02112,-0.00769,0.81110
3669,-0.58447,-0.02112,-0.00775,0.81110
3680,-0.58447,-0.02112,-0.00775,0.81110
3689,-0.58447,-0.02112,-0.00781,0.81110
3699,-0.58447,-0.02112,-0.00781,0.81110
3710,-0.58447,-0.02106,-0.00787,0.81110
3719,-0.58447,-0.02100,-0.00787,0.81110
3730,-0.58447,-0.02094,-0.00793,0.81110
3740,-0.58447,-0.02094,-0.00800,0.81110
3750,-0.58447,-0.02087,-0.00806,0.81110
3760,-0.58447,-0.02081,-0.00806,0.81110
3769,-0.58447,-0.02081,-0.00812,0.81110
3780,-0.58447,-0.02081,-0.00812,0.81110
3790,-0.58447,-0.02081,-0.00812,0.81110
3800,-0.58447,-0.02081,-0.00812,0.81110
3810,-0.58447,-0.02087,-0.00812,0.81110
3819,-0.58447,-0.02087,-0.00812,0.81110
3830,-0.58447,-0.02094,-0.00812,0.81110
3839,-0.58447,-0.02094,-0.00806,0.81110
3849,-0.58447,-0.02094,-0.00806,0.81110
3860,-0.58441,-0.02075,-0.00812,0.81116
3870,-0.58392,-0.02045,-0.00836,0.81152
3879,-0.58282,-0.02063,-0.00812,0.81226
3889,-0.58148,-0.02100,-0.00757,0.81323
3900,-0.58008,-0.02136,-0.00720,0.81427
3910,-0.57904,-0.02179,-0.00702,0.81494
3920,-0.57861,-0.02197,-0.00720,0.81525
3930,-0.57861,-0.02252,-0.00702,0.81525
3940,-0.57867,-0.02301,-0.00690,0.81519
3949,-0.57874,-0.02338,-0.00677,0.81512
3960,-0.57886,-0.02356,-0.00677,0.81506
3970,-0.57898,-0.02356,-0.00690,0.81500
3980,-0.57898,-0.02350,-0.00708,0.81494
3990,-0.57898,-0.02325,-0.00739,0.81494
4000,-0.57898,-0.02301,-0.00763,0.81500
4010,-0.57886,-0.02283,-0.00775,0.81506
4020,-0.57874,-0.02277,-0.00781,0.81512
4030,-0.57874,-0.02271,-0.00781,0.81519
4040,-0.57874,-0.02277,-0.00775,0.81519
4050,-0.57867,-0.02283,-0.00769,0.81519
4060,-0.57867,-0.02289,-0.00763,0.81519
4070,-0.57867,-0.02295,-0.00757,0.81519
4080,-0.57867,-0.02295,-0.00763,0.81519
4090,-0.57867,-0.02295,-0.00763,0.81519
4100,-0.57867,-0.02295,-0.00763,0.81519
4110,-0.57867,-0.02307,-0.00763,0.81519
4123,-0.57874,-0.02319,-0.00769,0.81519
4133,-0.57874,-0.02325,-0.00781,0.81512
4143,-0.57874,-0.02325,-0.00806,0.81512
4153,-0.57874,-0.02325,-0.00824,0.81512
4163,-0.57874,-0.02325,-0.00842,0.81512
4173,-0.57874,-0.02325,-0.00861,0.81512
4183,-0.57874,-0.02332,-0.00879,0.81512
4193,-0.57867,-0.02332,-0.00891,0.81512
4203,-0.57867,-0.02338,-0.00897,0.81519
4213,-0.57867,-0.02350,-0.00903,0.81519
4222,-0.57867,-0.02350,-0.00916,0.81519
4232,-0.57867,-0.02356,-0.00928,0.81519
4242,-0.57867,-0.02350,-0.00928,0.81519
4253,-0.57867,-0.02344,-0.00934,0.81512
4262,-0.57874,-0.02338,-0.00934,0.81512
4272,-0.57874,-0.02332,-0.00934,0.81512
4282,-0.57886,-0.02332,-0.00934,0.81500
4292,-0.57916,-0.02332,-0.00934,0.81482
4302,-0.57959,-0.02332,-0.00934,0.81451
4313,-0.58008,-0.02319,-0.00946,0.81415
4320,-0.58057,-0.02313,-0.00946,0.81378
4330,-0.58099,-0.02295,-0.00952,0.81354
4340,-0.58124,-0.02283,-0.00958,0.81335
4350,-0.58130,-0.02277,-0.00964,0.81329
4360,-0.58136,-0.02277,-0.00970,0.81329
4370,-0.58136,-0.02271,-0.00977,0.81329
4380,-0.58136,-0.02271,-0.00983,0.81329
4390,-0.58136,-0.02271,-0.00983,0.81329
4400,-0.58136,-0.02271,-0.00983,0.81329
4410,-0.58136,-0.02277,-0.00989,0.81329
4420,-0.58136,-0.02277,-0.00989,0.81323
4430,-0.58142,-0.02277,-0.00989,0.81323
4440,-0.58148,-0.02283,-0.00989,0.81317
4450,-0.58154,-0.02283,-0.00989,0.81317
4460,-0.58154,-0.02283,-0.00983,0.81311
4470,-0.58160,-0.02283,-0.00983,0.81311
4480,-0.58160,-0.02277,-0.00977,0.81311
4490,-0.58167,-0.02283,-0.00977,0.81305
4500,-0.58167,-0.02277,-0.00970,0.81305
4510,-0.58179,-0.02277,-0.00970,0.81299
4520,-0.58191,-0.02277,-0.00964,0.81287
4530,-0.58203,-0.02271,-0.00958,0.81281
4540,-0.58215,-0.02264,-0.00958,0.81268
4550,-0.58228,-0.02264,-0.00958,0.81262
4560,-0.58252,-0.02258,-0.00958,0.81244
4570,-0.58282,-0.02252,-0.00952,0.81219
4580,-0.58319,-0.02246,-0.00952,0.81195
4590,-0.58350,-0.02240,-0.00958,0.81171
4600,-0.58386,-0.02234,-0.00964,0.81152
4610,-0.58411,-0.02228,-0.00970,0.81128
4620,-0.58429,-0.02222,-0.00977,0.81116
4630,-0.58447,-0.02216,-0.00983,0.81104
4640,-0.58459,-0.02209,-0.00989,0.81097
4650,-0.58466,-0.02209,-0.00995,0.81091
4660,-0.58472,-0.02203,-0.00995,0.81085
4670,-0.58490,-0.02203,-0.00995,0.81073
4680,-0.58514,-0.02203,-0.01001,0.81055
4690,-0.58539,-0.02203,-0.01001,0.81036
4700,-0.58563,-0.02203,-0.01001,0.81018
4710,-0.58606,-0.02203,-0.01001,0.80988
4720,-0.58661,-0.02209,-0.00995,0.80951
4730,-0.58722,-0.02216,-0.00989,0.80902
4741,-0.58801,-0.02216,-0.00989,0.80847
4750,-0.58881,-0.02216,-0.00989,0.80792
4760,-0.58984,-0.02216,-0.00983,0.80713
4770,-0.59100,-0.02216,-0.00977,0.80634
4781,-0.59247,-0.02209,-0.00964,0.80524
4790,-0.59412,-0.02209,-0.00964,0.80402
4800,-0.59583,-0.02216,-0.00970,0.80273
4810,-0.59778,-0.02216,-0.00970,0.80127
4820,-0.59991,-0.02222,-0.00977,0.79968
4831,-0.60211,-0.02216,-0.00983,0.79803
4840,-0.60443,-0.02209,-0.00989,0.79633
4851,-0.60663,-0.02209,-0.00995,0.79462
4860,-0.60852,-0.02203,-0.01001,0.79315
4870,-0.61060,-0.02197,-0.01001,0.79156
4881,-0.61273,-0.02197,-0.01007,0.78992
4890,-0.61499,-0.02191,-0.01013,0.78815
4900,-0.61707,-0.02197,-0.01025,0.78656
4910,-0.61932,-0.02203,-0.01025,0.78479
4921,-0.62158,-0.02209,-0.01038,0.78296
4930,-0.62415,-0.02216,-0.01050,0.78088
4941,-0.62689,-0.02209,-0.01056,0.77875
4951,-0.62964,-0.02203,-0.01062,0.77649
4960,-0.63281,-0.02191,-0.01062,0.77393
4971,-0.63599,-0.02185,-0.01074,0.77130
4980,-0.63892,-0.02185,-0.01093,0.76886
4990,-0.64209,-0.02167,-0.01086,0.76624
5000,-0.64545,-0.02161,-0.01099,0.76343
5011,-0.64880,-0.02155,-0.01105,0.76056
5020,-0.65204,-0.02142,-0.01117,0.75775
5034,-0.65497,-0.02142,-0.01129,0.75525
5044,-0.65778,-0.02142,-0.01129,0.75287
5054,-0.66052,-0.02142,-0.01135,0.75043
5064,-0.66302,-0.02142,-0.01141,0.74817
5074,-0.66528,-0.02136,-0.01154,0.74615
5083,-0.66742,-0.02130,-0.01160,0.74432
5093,-0.66949,-0.02136,-0.01160,0.74243
5104,-0.67133,-0.02136,-0.01172,0.74078
5114,-0.67310,-0.02148,-0.01178,0.73914
5123,-0.67554,-0.02161,-0.01172,0.73694
5131,-0.67798,-0.02155,-0.01178,0.73468
5141,-0.68036,-0.02148,-0.01184,0.73248
5151,-0.68304,-0.02148,-0.01184,0.72998
5161,-0.68555,-0.02124,-0.01184,0.72766
5171,-0.68750,-0.02106,-0.01196,0.72583
5180,-0.68927,-0.02100,-0.01208,0.72412
5191,-0.69104,-0.02094,-0.01215,0.72241
5201,-0.69293,-0.02087,-0.01221,0.72058
5210,-0.69495,-0.02087,-0.01227,0.71863
5221,-0.69714,-0.02075,-0.01233,0.71655
5231,-0.69928,-0.02063,-0.01239,0.71442
5241,-0.70154,-0.02057,-0.01251,0.71222
5251,-0.70386,-0.02045,-0.01251,0.70996
5261,-0.70618,-0.02045,-0.01257,0.70764
5271,-0.70837,-0.02032,-0.01257,0.70538
5281,-0.71045,-0.02014,-0.01270,0.70331
