time,accx,accy,accz
2231,  -359,    93,  8148
2241,  -361,    91,  8142
2251,  -357,    86,  8148
2261,  -355,    93,  8152
2271,  -356,    97,  8152
2281,  -353,    99,  8149
2292,  -349,    99,  8145
2302,  -351,   101,  8144
2311,  -348,    99,  8133
2320,  -346,    99,  8129
2331,  -347,    96,  8132
2341,  -350,    97,  8134
2351,  -353,    98,  8147
2361,  -358,   101,  8157
2371,  -358,   108,  8154
2381,  -358,   107,  8151
2391,  -360,   102,  8149
2401,  -356,    98,  8142
2411,  -354,    94,  8146
2421,  -356,    91,  8144
2431,  -360,    90,  8148
2441,  -356,    95,  8154
2451,  -356,    96,  8153
2462,  -357,    95,  8152
2472,  -353,    94,  8139
2482,  -357,    92,  8139
2492,  -352,    90,  8141
2502,  -353,    89,  8145
2512,  -351,    91,  8143
2522,  -352,    89,  8146
2532,  -356,    86,  8145
2542,  -360,    88,  8144
2552,  -360,    91,  8143
2563,  -355,    92,  8141
2572,  -351,    93,  8140
2582,  -349,    91,  8144
2592,  -355,    93,  8146
2601,  -358,    91,  8144
2609,  -356,   101,  8149
2619,  -359,   100,  8144
2629,  -363,    99,  8140
2639,  -364,   102,  8139
2649,  -358,   104,  8140
2659,  -356,   104,  8144
2669,  -357,   106,  8140
2679,  -357,   103,  8143
2689,  -356,   102,  8140
2699,  -358,    99,  8146
2709,  -355,    92,  8151
2718,  -354,    92,  8143
2729,  -355,    87,  8140
2739,  -356,    86,  8136
2749,  -354,    87,  8139
2759,  -350,    87,  8143
2769,  -348,    90,  8148
2779,  -348,    92,  8141
2789,  -348,    93,  8142
2799,  -348,    93,  8144
2809,  -350,    94,  8146
2819,  -353,    93,  8157
2829,  -355,    91,  8161
2839,  -352,    90,  8162
2849,  -353,    90,  8168
2859,  -356,    88,  8163
2869,  -356,    98,  8150
2879,  -354,    99,  8149
2889,  -353,    99,  8146
2899,  -357,    97,  8147
2909,  -357,   101,  8143
2919,  -356,    99,  8144
2929,  -357,   100,  8139
2939,  -360,    98,  8140
2949,  -358,    96,  8141
2959,  -361,    93,  8145
2969,  -359,    94,  8148
2979,  -358,    92,  8148
2989,  -359,    91,  8144
2999,  -357,    91,  8148
3009,  -355,    93,  8154
3019,  -360,    91,  8148
3029,  -362,    86,  8144
3039,  -361,    88,  8145
3049,  -359,    86,  8151
3059,  -358,    84,  8149
3069,  -362,    90,  8145
3079,  -360,    93,  8141
3089,  -358,    99,  8140
3099,  -356,   102,  8144
3109,  -359,    97,  8144
3119,  -361,   100,  8144
3129,  -361,   100,  8144
