time,qw,qx,qy,qz
2107,0.75183,-0.03406,0.00909,0.65833
2117,0.75183,-0.03406,0.00909,0.65833
2127,0.75183,-0.03400,0.00909,0.65833
2137,0.75183,-0.03400,0.00909,0.65833
2148,0.75183,-0.03406,0.00909,0.65833
2158,0.75183,-0.03418,0.00903,0.65833
2169,0.75183,-0.03461,0.00879,0.65833
2179,0.75177,-0.03522,0.00824,0.65833
2189,0.75177,-0.03589,0.00745,0.65833
2199,0.75177,-0.03656,0.00653,0.65826
2210,0.75183,-0.03705,0.00574,0.65826
2220,0.75177,-0.03717,0.00507,0.65826
2230,0.75177,-0.03711,0.00470,0.65826
2240,0.75177,-0.03693,0.00470,0.65826
2250,0.75177,-0.03668,0.00494,0.65833
2259,0.75171,-0.03632,0.00519,0.65839
2268,0.75171,-0.03595,0.00549,0.65845
2277,0.75171,-0.03552,0.00568,0.65845
2287,0.75165,-0.03510,0.00574,0.65851
2297,0.75165,-0.03473,0.00574,0.65857
2307,0.75153,-0.03436,0.00562,0.65869
2317,0.75153,-0.03430,0.00555,0.65875
2327,0.75146,-0.03418,0.00549,0.65875
2337,0.75146,-0.03412,0.00531,0.65875
2347,0.75153,-0.03412,0.00519,0.65875
2358,0.75153,-0.03430,0.00513,0.65875
2369,0.75146,-0.03448,0.00500,0.65875
2379,0.75153,-0.03461,0.00482,0.65875
2389,0.75146,-0.03479,0.00452,0.65875
2399,0.75146,-0.03485,0.00439,0.65875
2410,0.75146,-0.03473,0.00439,0.65875
2420,0.75146,-0.03467,0.00452,0.65875
2430,0.75146,-0.03448,0.00476,0.65881
2441,0.75140,-0.03418,0.00513,0.65887
2451,0.75128,-0.03369,0.00568,0.65906
2459,0.75116,-0.03308,0.00635,0.65924
2467,0.75104,-0.03265,0.00696,0.65936
2476,0.75085,-0.03229,0.00745,0.65955
2486,0.75067,-0.03204,0.00787,0.65979
2496,0.75043,-0.03192,0.00824,0.66003
2507,0.75012,-0.03180,0.00854,0.66040
2517,0.74969,-0.03168,0.00879,0.66089
2527,0.74927,-0.03156,0.00897,0.66144
2536,0.74890,-0.03162,0.00903,0.66180
2546,0.74866,-0.03180,0.00909,0.66211
2558,0.74841,-0.03198,0.00922,0.66235
2569,0.74805,-0.03223,0.00934,0.66272
2579,0.74762,-0.03271,0.00934,0.66321
2589,0.74689,-0.03333,0.00909,0.66400
2599,0.74585,-0.03412,0.00873,0.66510
2609,0.74475,-0.03497,0.00824,0.66632
2620,0.74371,-0.03595,0.00769,0.66742
2630,0.74292,-0.03693,0.00745,0.66827
2640,0.74225,-0.03766,0.00769,0.66895
2650,0.74182,-0.03851,0.00830,0.66943
2659,0.74158,-0.03961,0.00928,0.66962
2668,0.74127,-0.04095,0.01038,0.66980
2677,0.74072,-0.04260,0.01141,0.67029
2688,0.73999,-0.04443,0.01251,0.67102
2697,0.73926,-0.04645,0.01367,0.67163
2708,0.73865,-0.04846,0.01495,0.67206
2718,0.73834,-0.05035,0.01630,0.67230
2728,0.73804,-0.05170,0.01740,0.67249
2738,0.73785,-0.05225,0.01776,0.67267
2748,0.73779,-0.05206,0.01740,0.67273
2758,0.73785,-0.05096,0.01666,0.67273
2768,0.73798,-0.04907,0.01538,0.67285
2778,0.73785,-0.04681,0.01367,0.67310
2788,0.73767,-0.04474,0.01154,0.67346
2798,0.73755,-0.04297,0.00928,0.67377
2808,0.73755,-0.04138,0.00732,0.67395
2818,0.73761,-0.03992,0.00555,0.67401
2828,0.73773,-0.03845,0.00391,0.67395
2838,0.73779,-0.03699,0.00250,0.67395
2848,0.73779,-0.03564,0.00104,0.67401
2858,0.73785,-0.03436,-0.00049,0.67401
2868,0.73810,-0.03302,-0.00201,0.67383
2878,0.73840,-0.03180,-0.00342,0.67352
2888,0.73883,-0.03076,-0.00464,0.67310
2898,0.73932,-0.02979,-0.00562,0.67261
2908,0.73981,-0.02881,-0.00641,0.67212
2918,0.74036,-0.02789,-0.00708,0.67151
2928,0.74091,-0.02698,-0.00745,0.67096
2938,0.74133,-0.02612,-0.00757,0.67053
2948,0.74152,-0.02545,-0.00781,0.67035
2959,0.74158,-0.02502,-0.00824,0.67029
2969,0.74176,-0.02466,-0.00879,0.67010
2979,0.74194,-0.02423,-0.00946,0.66986
2990,0.74237,-0.02368,-0.01007,0.66943
3000,0.74280,-0.02289,-0.01038,0.66895
3010,0.74316,-0.02222,-0.01056,0.66858
3020,0.74323,-0.02191,-0.01074,0.66852
3030,0.74316,-0.02203,-0.01105,0.66858
3041,0.74310,-0.02240,-0.01135,0.66864
3051,0.74316,-0.02277,-0.01147,0.66852
3060,0.74341,-0.02301,-0.01129,0.66827
3069,0.74365,-0.02313,-0.01080,0.66803
3078,0.74377,-0.02319,-0.01007,0.66785
3088,0.74390,-0.02332,-0.00934,0.66772
3098,0.74408,-0.02356,-0.00854,0.66754
3108,0.74426,-0.02399,-0.00757,0.66736
3118,0.74426,-0.02460,-0.00665,0.66736
3128,0.74420,-0.02533,-0.00592,0.66742
3138,0.74408,-0.02606,-0.00549,0.66748
3148,0.74402,-0.02673,-0.00513,0.66754
3159,0.74402,-0.02722,-0.00464,0.66754
3169,0.74390,-0.02771,-0.00391,0.66760
3179,0.74365,-0.02820,-0.00317,0.66791
3189,0.74323,-0.02887,-0.00275,0.66833
3200,0.74286,-0.02942,-0.00256,0.66876
3210,0.74243,-0.02991,-0.00250,0.66913
3220,0.74207,-0.03052,-0.00238,0.66956
3230,0.74188,-0.03113,-0.00208,0.66980
3241,0.74170,-0.03174,-0.00153,0.66992
3251,0.74146,-0.03235,-0.00073,0.67017
3260,0.74103,-0.03290,0.00000,0.67059
3269,0.74048,-0.03339,0.00043,0.67114
3279,0.73993,-0.03369,0.00061,0.67181
3289,0.73932,-0.03375,0.00061,0.67249
3299,0.73883,-0.03375,0.00049,0.67297
3308,0.73853,-0.03345,0.00055,0.67328
3318,0.73828,-0.03314,0.00079,0.67365
3328,0.73792,-0.03308,0.00122,0.67401
3338,0.73749,-0.03333,0.00177,0.67444
3348,0.73688,-0.03375,0.00256,0.67511
3358,0.73596,-0.03461,0.00330,0.67609
3367,0.73492,-0.03564,0.00409,0.67719
3377,0.73389,-0.03687,0.00476,0.67822
3387,0.73297,-0.03815,0.00543,0.67908
3397,0.73230,-0.03918,0.00616,0.67975
3407,0.73169,-0.03998,0.00696,0.68036
3417,0.73096,-0.04047,0.00769,0.68109
3428,0.73041,-0.04108,0.00812,0.68164
3438,0.73010,-0.04156,0.00854,0.68195
3447,0.72974,-0.04193,0.00916,0.68231
3457,0.72919,-0.04242,0.00964,0.68286
3467,0.72870,-0.04303,0.00983,0.68335
3477,0.72821,-0.04358,0.00989,0.68384
3487,0.72760,-0.04407,0.00989,0.68445
3497,0.72693,-0.04468,0.00989,0.68512
3507,0.72626,-0.04523,0.01007,0.68579
3517,0.72565,-0.04559,0.01038,0.68646
3528,0.72510,-0.04578,0.01080,0.68701
3538,0.72473,-0.04565,0.01129,0.68738
3547,0.72437,-0.04529,0.01184,0.68781
3557,0.72375,-0.04498,0.01245,0.68842
3567,0.72302,-0.04480,0.01288,0.68921
3578,0.72223,-0.04456,0.01318,0.69006
3588,0.72131,-0.04425,0.01343,0.69098
3598,0.72040,-0.04395,0.01361,0.69196
3607,0.71960,-0.04364,0.01355,0.69287
3617,0.71875,-0.04346,0.01361,0.69373
3627,0.71777,-0.04370,0.01385,0.69470
3638,0.71661,-0.04443,0.01428,0.69580
3648,0.71558,-0.04541,0.01495,0.69684
3657,0.71466,-0.04645,0.01587,0.69769
3667,0.71381,-0.04718,0.01703,0.69849
3677,0.71277,-0.04761,0.01831,0.69946
3686,0.71173,-0.04767,0.01947,0.70050
3697,0.71088,-0.04736,0.02045,0.70135
3707,0.71033,-0.04688,0.02148,0.70197
3717,0.70996,-0.04626,0.02258,0.70233
3727,0.70959,-0.04547,0.02386,0.70270
3737,0.70923,-0.04462,0.02490,0.70306
3747,0.70892,-0.04364,0.02570,0.70343
3757,0.70880,-0.04260,0.02618,0.70361
3767,0.70880,-0.04150,0.02679,0.70361
3777,0.70886,-0.04053,0.02753,0.70355
3787,0.70880,-0.03979,0.02850,0.70367
3798,0.70844,-0.03943,0.02954,0.70398
3808,0.70801,-0.03912,0.03052,0.70441
3818,0.70746,-0.03864,0.03149,0.70490
3827,0.70721,-0.03766,0.03210,0.70520
3837,0.70734,-0.03607,0.03229,0.70514
3848,0.70764,-0.03394,0.03235,0.70496
3859,0.70801,-0.03186,0.03235,0.70465
3869,0.70837,-0.03015,0.03271,0.70435
3878,0.70856,-0.02893,0.03363,0.70422
3888,0.70850,-0.02838,0.03479,0.70422
3898,0.70819,-0.02814,0.03583,0.70453
3908,0.70770,-0.02789,0.03650,0.70496
3918,0.70721,-0.02740,0.03674,0.70544
3928,0.70673,-0.02679,0.03656,0.70599
3938,0.70618,-0.02643,0.03632,0.70654
3948,0.70569,-0.02643,0.03619,0.70703
3959,0.70532,-0.02661,0.03632,0.70740
3970,0.70514,-0.02686,0.03668,0.70758
3980,0.70502,-0.02686,0.03717,0.70764
3990,0.70508,-0.02661,0.03766,0.70758
4000,0.70520,-0.02631,0.03815,0.70740
4010,0.70538,-0.02594,0.03882,0.70721
4021,0.70538,-0.02588,0.03955,0.70721
4031,0.70526,-0.02606,0.04016,0.70728
4041,0.70520,-0.02637,0.04065,0.70728
4052,0.70526,-0.02655,0.04114,0.70721
4061,0.70526,-0.02661,0.04156,0.70715
4070,0.70532,-0.02643,0.04181,0.70709
4079,0.70532,-0.02612,0.04187,0.70709
4089,0.70532,-0.02588,0.04169,0.70715
4099,0.70538,-0.02545,0.04114,0.70715
4109,0.70557,-0.02466,0.04028,0.70697
4119,0.70605,-0.02338,0.03918,0.70667
4129,0.70685,-0.02142,0.03821,0.70593
4139,0.70789,-0.01923,0.03760,0.70496
4149,0.70892,-0.01721,0.03741,0.70404
4159,0.70972,-0.01581,0.03748,0.70325
4170,0.71027,-0.01514,0.03766,0.70270
4181,0.71057,-0.01495,0.03790,0.70239
4191,0.71069,-0.01508,0.03790,0.70227
4201,0.71082,-0.01520,0.03778,0.70215
4211,0.71094,-0.01520,0.03748,0.70203
4222,0.71124,-0.01508,0.03729,0.70178
4232,0.71149,-0.01483,0.03729,0.70148
4242,0.71179,-0.01471,0.03766,0.70117
4252,0.71216,-0.01465,0.03833,0.70081
4262,0.71246,-0.01453,0.03912,0.70044
4271,0.71283,-0.01434,0.03961,0.70001
4281,0.71332,-0.01385,0.03973,0.69952
4290,0.71399,-0.01306,0.03949,0.69885
4299,0.71484,-0.01202,0.03888,0.69806
4309,0.71576,-0.01062,0.03827,0.69714
4319,0.71686,-0.00903,0.03790,0.69611
4328,0.71777,-0.00745,0.03784,0.69513
4340,0.71857,-0.00610,0.03790,0.69434
4349,0.71924,-0.00525,0.03796,0.69366
4359,0.71979,-0.00482,0.03809,0.69312
4368,0.72009,-0.00470,0.03802,0.69275
4378,0.72028,-0.00458,0.03796,0.69257
4388,0.72040,-0.00452,0.03778,0.69244
4398,0.72052,-0.00452,0.03748,0.69232
4408,0.72070,-0.00446,0.03729,0.69214
4418,0.72083,-0.00439,0.03711,0.69202
4428,0.72095,-0.00446,0.03687,0.69196
4438,0.72101,-0.00476,0.03674,0.69183
4448,0.72107,-0.00519,0.03674,0.69177
4459,0.72119,-0.00580,0.03693,0.69171
4470,0.72137,-0.00635,0.03705,0.69147
4480,0.72174,-0.00684,0.03705,0.69104
4490,0.72223,-0.00714,0.03680,0.69055
4500,0.72278,-0.00726,0.03656,0.69000
4511,0.72321,-0.00714,0.03644,0.68958
4521,0.72363,-0.00690,0.03625,0.68915
4531,0.72406,-0.00653,0.03613,0.68872
4542,0.72443,-0.00610,0.03595,0.68835
4552,0.72467,-0.00574,0.03564,0.68805
4562,0.72498,-0.00531,0.03528,0.68774
4571,0.72528,-0.00494,0.03491,0.68750
4580,0.72552,-0.00482,0.03455,0.68726
4589,0.72577,-0.00482,0.03430,0.68701
4599,0.72589,-0.00494,0.03418,0.68683
4610,0.72595,-0.00525,0.03406,0.68683
4620,0.72601,-0.00568,0.03387,0.68677
4630,0.72614,-0.00592,0.03369,0.68665
4640,0.72620,-0.00598,0.03357,0.68658
4649,0.72626,-0.00592,0.03326,0.68652
4659,0.72632,-0.00586,0.03302,0.68646
4669,0.72632,-0.00592,0.03278,0.68646
4679,0.72632,-0.00629,0.03253,0.68646
4689,0.72632,-0.00690,0.03235,0.68652
4699,0.72638,-0.00757,0.03223,0.68646
4709,0.72650,-0.00818,0.03217,0.68634
4719,0.72668,-0.00854,0.03223,0.68610
4729,0.72687,-0.00861,0.03223,0.68591
4739,0.72699,-0.00854,0.03204,0.68579
4749,0.72705,-0.00854,0.03180,0.68573
4759,0.72717,-0.00854,0.03162,0.68561
4769,0.72736,-0.00867,0.03162,0.68542
4779,0.72748,-0.00879,0.03168,0.68530
4789,0.72754,-0.00903,0.03180,0.68518
4799,0.72766,-0.00928,0.03180,0.68506
4810,0.72778,-0.00952,0.03186,0.68494
4820,0.72784,-0.00964,0.03198,0.68488
4830,0.72784,-0.00970,0.03192,0.68481
4840,0.72797,-0.00970,0.03180,0.68475
4850,0.72803,-0.00952,0.03168,0.68469
4860,0.72809,-0.00934,0.03149,0.68463
4869,0.72809,-0.00922,0.03131,0.68469
4878,0.72803,-0.00922,0.03125,0.68469
4888,0.72803,-0.00934,0.03131,0.68469
4899,0.72803,-0.00958,0.03149,0.68469
4909,0.72803,-0.01001,0.03180,0.68469
4919,0.72791,-0.01056,0.03210,0.68475
4929,0.72791,-0.01111,0.03229,0.68475
4938,0.72791,-0.01147,0.03229,0.68475
4948,0.72803,-0.01160,0.03223,0.68463
4959,0.72815,-0.01166,0.03217,0.68451
4970,0.72833,-0.01196,0.03223,0.68433
4980,0.72845,-0.01227,0.03229,0.68414
4990,0.72864,-0.01251,0.03235,0.68396
5000,0.72876,-0.01270,0.03229,0.68384
5010,0.72888,-0.01288,0.03223,0.68372
5020,0.72894,-0.01306,0.03217,0.68365
5030,0.72900,-0.01324,0.03198,0.68359
5040,0.72900,-0.01343,0.03186,0.68353
5050,0.72906,-0.01355,0.03174,0.68353
5060,0.72906,-0.01361,0.03168,0.68353
5071,0.72913,-0.01367,0.03162,0.68347
5081,0.72919,-0.01373,0.03156,0.68341
5092,0.72925,-0.01367,0.03143,0.68335
5102,0.72925,-0.01361,0.03131,0.68335
5112,0.72925,-0.01361,0.03125,0.68335
5122,0.72925,-0.01367,0.03113,0.68329
5133,0.72931,-0.01361,0.03101,0.68329
5143,0.72931,-0.01361,0.03088,0.68329
5153,0.72931,-0.01361,0.03094,0.68329
5163,0.72931,-0.01361,0.03094,0.68329
5173,0.72937,-0.01361,0.03101,0.68323
5184,0.72937,-0.01367,0.03094,0.68323
5194,0.72937,-0.01373,0.03088,0.68323
5204,0.72937,-0.01385,0.03070,0.68323
5215,0.72937,-0.01398,0.03058,0.68323
5225,0.72937,-0.01416,0.03046,0.68323
5235,0.72937,-0.01428,0.03033,0.68323
5246,0.72937,-0.01434,0.03021,0.68323
5256,0.72943,-0.01440,0.03009,0.68323
5266,0.72943,-0.01447,0.02997,0.68317
5275,0.72943,-0.01440,0.02991,0.68317
5283,0.72943,-0.01434,0.02985,0.68317
5291,0.72943,-0.01422,0.02979,0.68317
5299,0.72949,-0.01410,0.02979,0.68317
5309,0.72949,-0.01398,0.02979,0.68317
5319,0.72949,-0.01392,0.02972,0.68317
5329,0.72949,-0.01385,0.02966,0.68317
5339,0.72949,-0.01379,0.02960,0.68317
5349,0.72949,-0.01379,0.02954,0.68317
5359,0.72949,-0.01379,0.02948,0.68317
5369,0.72949,-0.01379,0.02942,0.68317
5380,0.72949,-0.01379,0.02936,0.68317
5390,0.72949,-0.01385,0.02930,0.68317
5400,0.72949,-0.01392,0.02930,0.68317
5410,0.72949,-0.01398,0.02930,0.68317
5420,0.72949,-0.01404,0.02924,0.68317
5430,0.72949,-0.01404,0.02917,0.68317
5440,0.72949,-0.01410,0.02905,0.68317
5450,0.72949,-0.01410,0.02899,0.68317
5460,0.72949,-0.01410,0.02887,0.68317
5470,0.72949,-0.01404,0.02875,0.68317
5479,0.72949,-0.01398,0.02869,0.68317
5488,0.72949,-0.01398,0.02856,0.68317
5499,0.72949,-0.01392,0.02856,0.68317
5508,0.72949,-0.01392,0.02856,0.68323
5518,0.72949,-0.01385,0.02863,0.68323
5528,0.72949,-0.01379,0.02863,0.68323
5538,0.72949,-0.01367,0.02863,0.68323
5549,0.72949,-0.01361,0.02863,0.68323
5558,0.72949,-0.01355,0.02850,0.68323
5569,0.72943,-0.01355,0.02838,0.68323
5580,0.72943,-0.01355,0.02832,0.68323
5590,0.72943,-0.01355,0.02820,0.68323
5601,0.72943,-0.01355,0.02814,0.68323
5610,0.72943,-0.01355,0.02802,0.68323
5620,0.72943,-0.01355,0.02795,0.68329
5630,0.72943,-0.01355,0.02789,0.68329
5641,0.72943,-0.01349,0.02783,0.68329
5650,0.72943,-0.01355,0.02771,0.68329
5661,0.72949,-0.01361,0.02765,0.68329
5671,0.72949,-0.01367,0.02759,0.68329
5681,0.72949,-0.01373,0.02759,0.68329
