time,qw,qx,qy,qz
4340,   0.98,  -0.05,  -0.11,  -0.15
4389,   0.98,  -0.05,  -0.11,  -0.15
4439,   0.98,  -0.05,  -0.11,  -0.15
4488,   0.98,  -0.05,  -0.11,  -0.15
4540,   0.98,  -0.05,  -0.11,  -0.15
4589,   0.98,  -0.05,  -0.11,  -0.16
4638,   0.98,  -0.05,  -0.11,  -0.16
4688,   0.98,  -0.05,  -0.11,  -0.16
4739,   0.98,  -0.05,  -0.11,  -0.16
4788,   0.98,  -0.05,  -0.11,  -0.16
4839,   0.98,  -0.05,  -0.11,  -0.16
4888,   0.98,  -0.05,  -0.11,  -0.17
4940,   0.98,  -0.05,  -0.11,  -0.17
4989,   0.98,  -0.05,  -0.11,  -0.17
5039,   0.98,  -0.05,  -0.11,  -0.17
5089,   0.98,  -0.05,  -0.11,  -0.17
5139,   0.98,  -0.05,  -0.11,  -0.17
5189,   0.98,  -0.05,  -0.11,  -0.18
5240,   0.98,  -0.05,  -0.11,  -0.18
5290,   0.98,  -0.05,  -0.11,  -0.18
5339,   0.98,  -0.05,  -0.11,  -0.18
5390,   0.98,  -0.05,  -0.11,  -0.18
5440,   0.98,  -0.05,  -0.11,  -0.19
5491,   0.98,  -0.05,  -0.11,  -0.19
5540,   0.97,  -0.05,  -0.11,  -0.19
5590,   0.97,  -0.06,  -0.11,  -0.19
5640,   0.97,  -0.06,  -0.11,  -0.19
5690,   0.97,  -0.06,  -0.11,  -0.19
5741,   0.97,  -0.06,  -0.11,  -0.20
5790,   0.97,  -0.06,  -0.11,  -0.20
5839,   0.97,  -0.06,  -0.11,  -0.20
5889,   0.97,  -0.06,  -0.11,  -0.20
5940,   0.97,  -0.06,  -0.11,  -0.20
5990,   0.97,  -0.06,  -0.11,  -0.20
6040,   0.97,  -0.06,  -0.11,  -0.21
6090,   0.97,  -0.06,  -0.11,  -0.21
6141,   0.97,  -0.06,  -0.11,  -0.21
6191,   0.97,  -0.06,  -0.11,  -0.21
6240,   0.97,  -0.06,  -0.11,  -0.21
6290,   0.97,  -0.06,  -0.11,  -0.21
6339,   0.97,  -0.06,  -0.11,  -0.22
6389,   0.97,  -0.06,  -0.11,  -0.22
6440,   0.97,  -0.06,  -0.11,  -0.22
6490,   0.97,  -0.06,  -0.11,  -0.22
6539,   0.97,  -0.06,  -0.11,  -0.22
6590,   0.97,  -0.06,  -0.11,  -0.22
6640,   0.97,  -0.06,  -0.11,  -0.23
6691,   0.97,  -0.06,  -0.11,  -0.23
6741,   0.97,  -0.06,  -0.10,  -0.23
6790,   0.97,  -0.06,  -0.10,  -0.23
6840,   0.97,  -0.06,  -0.10,  -0.23
6891,   0.96,  -0.06,  -0.10,  -0.23
6940,   0.96,  -0.06,  -0.10,  -0.24
6991,   0.96,  -0.06,  -0.10,  -0.24
7041,   0.96,  -0.06,  -0.10,  -0.24
7091,   0.96,  -0.06,  -0.10,  -0.24
7141,   0.96,  -0.06,  -0.10,  -0.24
7191,   0.96,  -0.06,  -0.10,  -0.24
7241,   0.96,  -0.06,  -0.10,  -0.25
7290,   0.96,  -0.06,  -0.10,  -0.25
7341,   0.96,  -0.06,  -0.10,  -0.25
7391,   0.96,  -0.06,  -0.10,  -0.25
7440,   0.96,  -0.06,  -0.10,  -0.25
7489,   0.96,  -0.06,  -0.10,  -0.25
7541,   0.96,  -0.06,  -0.10,  -0.26
7591,   0.96,  -0.06,  -0.10,  -0.26
7641,   0.96,  -0.06,  -0.10,  -0.26
7691,   0.96,  -0.06,  -0.10,  -0.26
7740,   0.96,  -0.06,  -0.10,  -0.26
7790,   0.96,  -0.06,  -0.10,  -0.26
7841,   0.96,  -0.06,  -0.10,  -0.27
7891,   0.96,  -0.06,  -0.10,  -0.27
7939,   0.96,  -0.06,  -0.10,  -0.27
7990,   0.95,  -0.06,  -0.10,  -0.27
8041,   0.95,  -0.06,  -0.10,  -0.27
8091,   0.95,  -0.06,  -0.10,  -0.27
8141,   0.95,  -0.06,  -0.10,  -0.28
8192,   0.95,  -0.06,  -0.10,  -0.28
8241,   0.95,  -0.06,  -0.10,  -0.28
8292,   0.95,  -0.06,  -0.10,  -0.28
8341,   0.95,  -0.06,  -0.10,  -0.28
8392,   0.95,  -0.06,  -0.10,  -0.28
8442,   0.95,  -0.06,  -0.10,  -0.29
8491,   0.95,  -0.07,  -0.10,  -0.29
8540,   0.95,  -0.07,  -0.10,  -0.29
8591,   0.95,  -0.07,  -0.10,  -0.29
8641,   0.95,  -0.07,  -0.10,  -0.29
8690,   0.95,  -0.07,  -0.10,  -0.29
8742,   0.95,  -0.07,  -0.10,  -0.30
8792,   0.95,  -0.07,  -0.10,  -0.30
8842,   0.95,  -0.07,  -0.10,  -0.30
8892,   0.95,  -0.07,  -0.10,  -0.30
8942,   0.95,  -0.07,  -0.10,  -0.30
8992,   0.94,  -0.07,  -0.10,  -0.30
9042,   0.94,  -0.07,  -0.10,  -0.31
9092,   0.94,  -0.07,  -0.10,  -0.31
9142,   0.94,  -0.07,  -0.10,  -0.31
9192,   0.94,  -0.07,  -0.10,  -0.31
9241,   0.94,  -0.07,  -0.10,  -0.31
9292,   0.94,  -0.07,  -0.10,  -0.31
9341,   0.94,  -0.07,  -0.10,  -0.32
9390,   0.94,  -0.07,  -0.10,  -0.32
9442,   0.94,  -0.07,  -0.10,  -0.32
9492,   0.94,  -0.07,  -0.10,  -0.32
9542,   0.94,  -0.07,  -0.10,  -0.32
9592,   0.94,  -0.07,  -0.10,  -0.32
9641,   0.94,  -0.07,  -0.10,  -0.33
9691,   0.94,  -0.07,  -0.10,  -0.33
9742,   0.94,  -0.07,  -0.10,  -0.33
9792,   0.94,  -0.07,  -0.10,  -0.33
9843,   0.94,  -0.07,  -0.10,  -0.33
9892,   0.94,  -0.07,  -0.10,  -0.33
9941,   0.93,  -0.07,  -0.10,  -0.34
9991,   0.93,  -0.07,  -0.10,  -0.34
10041,   0.93,  -0.07,  -0.10,  -0.34
10092,   0.93,  -0.07,  -0.10,  -0.34
10141,   0.93,  -0.07,  -0.10,  -0.34
10191,   0.93,  -0.07,  -0.10,  -0.34
10241,   0.93,  -0.07,  -0.10,  -0.34
10291,   0.93,  -0.07,  -0.10,  -0.35
10343,   0.93,  -0.07,  -0.10,  -0.35
10392,   0.93,  -0.07,  -0.10,  -0.35
10442,   0.93,  -0.07,  -0.10,  -0.35
10493,   0.93,  -0.07,  -0.10,  -0.35
10543,   0.93,  -0.07,  -0.10,  -0.35
10593,   0.93,  -0.07,  -0.10,  -0.36
10642,   0.93,  -0.07,  -0.10,  -0.36
10693,   0.93,  -0.07,  -0.10,  -0.36
10743,   0.92,  -0.07,  -0.10,  -0.36
10792,   0.92,  -0.07,  -0.10,  -0.36
10843,   0.92,  -0.07,  -0.10,  -0.36
10892,   0.92,  -0.07,  -0.10,  -0.37
10943,   0.92,  -0.07,  -0.10,  -0.37
10992,   0.92,  -0.07,  -0.10,  -0.37
11043,   0.92,  -0.07,  -0.10,  -0.37
11093,   0.92,  -0.07,  -0.09,  -0.37
11141,   0.92,  -0.07,  -0.09,  -0.37
11192,   0.92,  -0.07,  -0.09,  -0.38
11242,   0.92,  -0.07,  -0.09,  -0.38
11291,   0.92,  -0.07,  -0.09,  -0.38
11341,   0.92,  -0.07,  -0.09,  -0.38
11392,   0.92,  -0.07,  -0.09,  -0.38
11442,   0.92,  -0.07,  -0.09,  -0.38
11492,   0.92,  -0.07,  -0.09,  -0.38
11543,   0.91,  -0.07,  -0.09,  -0.39
11593,   0.91,  -0.07,  -0.09,  -0.39
11641,   0.91,  -0.08,  -0.09,  -0.39
11692,   0.91,  -0.08,  -0.09,  -0.39
11742,   0.91,  -0.08,  -0.09,  -0.39
11792,   0.91,  -0.08,  -0.09,  -0.39
11842,   0.91,  -0.08,  -0.09,  -0.40
11892,   0.91,  -0.08,  -0.09,  -0.40
11942,   0.91,  -0.08,  -0.09,  -0.40
11992,   0.91,  -0.08,  -0.09,  -0.40
12042,   0.91,  -0.08,  -0.09,  -0.40
12092,   0.91,  -0.08,  -0.09,  -0.40
12142,   0.91,  -0.08,  -0.09,  -0.41
12192,   0.91,  -0.08,  -0.09,  -0.41
12242,   0.90,  -0.08,  -0.09,  -0.41
12292,   0.90,  -0.08,  -0.09,  -0.41
12343,   0.90,  -0.08,  -0.09,  -0.41
12394,   0.90,  -0.08,  -0.09,  -0.41
12442,   0.90,  -0.08,  -0.09,  -0.41
12492,   0.90,  -0.08,  -0.09,  -0.42
12542,   0.90,  -0.08,  -0.09,  -0.42
12592,   0.90,  -0.08,  -0.09,  -0.42
12644,   0.90,  -0.08,  -0.09,  -0.42
12693,   0.90,  -0.08,  -0.09,  -0.42
12743,   0.90,  -0.08,  -0.09,  -0.42
12794,   0.90,  -0.08,  -0.09,  -0.43
12843,   0.90,  -0.08,  -0.09,  -0.43
12894,   0.90,  -0.08,  -0.09,  -0.43
12944,   0.89,  -0.08,  -0.09,  -0.43
12994,   0.89,  -0.08,  -0.09,  -0.43
13044,   0.89,  -0.08,  -0.09,  -0.43
13094,   0.89,  -0.08,  -0.09,  -0.43
13143,   0.89,  -0.08,  -0.09,  -0.44
13192,   0.89,  -0.08,  -0.09,  -0.44
13244,   0.89,  -0.08,  -0.09,  -0.44
13294,   0.89,  -0.08,  -0.09,  -0.44
13343,   0.89,  -0.08,  -0.09,  -0.44
13392,   0.89,  -0.08,  -0.09,  -0.44
13444,   0.89,  -0.08,  -0.09,  -0.45
13494,   0.89,  -0.08,  -0.09,  -0.45
13543,   0.89,  -0.08,  -0.09,  -0.45
13592,   0.89,  -0.08,  -0.09,  -0.45
13644,   0.88,  -0.08,  -0.09,  -0.45
13694,   0.88,  -0.08,  -0.09,  -0.45
13742,   0.88,  -0.08,  -0.09,  -0.45
13793,   0.88,  -0.08,  -0.09,  -0.46
13844,   0.88,  -0.08,  -0.09,  -0.46
13895,   0.88,  -0.08,  -0.09,  -0.46
13943,   0.88,  -0.08,  -0.09,  -0.46
13993,   0.88,  -0.08,  -0.09,  -0.46
14043,   0.88,  -0.08,  -0.09,  -0.46
14094,   0.88,  -0.08,  -0.09,  -0.46
14143,   0.88,  -0.08,  -0.08,  -0.47
14193,   0.88,  -0.08,  -0.08,  -0.47
14243,   0.88,  -0.07,  -0.08,  -0.47
14293,   0.88,  -0.07,  -0.07,  -0.47
14343,   0.88,  -0.07,  -0.07,  -0.47
14393,   0.88,  -0.07,  -0.07,  -0.47
14443,   0.88,  -0.06,  -0.07,  -0.47
14493,   0.88,  -0.06,  -0.06,  -0.47
14544,   0.88,  -0.06,  -0.06,  -0.47
14593,   0.88,  -0.06,  -0.06,  -0.47
14644,   0.88,  -0.05,  -0.06,  -0.47
14694,   0.88,  -0.05,  -0.06,  -0.47
14745,   0.88,  -0.05,  -0.05,  -0.47
14794,   0.88,  -0.05,  -0.05,  -0.47
14844,   0.88,  -0.05,  -0.05,  -0.47
14893,   0.88,  -0.04,  -0.05,  -0.47
14944,   0.88,  -0.04,  -0.05,  -0.47
14993,   0.88,  -0.04,  -0.04,  -0.47
15044,   0.88,  -0.04,  -0.04,  -0.47
15093,   0.88,  -0.04,  -0.04,  -0.47
15143,   0.88,  -0.04,  -0.04,  -0.47
15193,   0.88,  -0.03,  -0.04,  -0.47
15243,   0.88,  -0.03,  -0.04,  -0.47
15294,   0.88,  -0.03,  -0.04,  -0.47
15344,   0.88,  -0.03,  -0.04,  -0.47
15393,   0.88,  -0.03,  -0.03,  -0.47
15444,   0.88,  -0.03,  -0.03,  -0.47
15494,   0.88,  -0.03,  -0.03,  -0.47
15544,   0.88,  -0.03,  -0.03,  -0.47
15594,   0.88,  -0.03,  -0.03,  -0.47
15645,   0.88,  -0.02,  -0.03,  -0.47
15696,   0.88,  -0.02,  -0.03,  -0.47
15744,   0.88,  -0.02,  -0.03,  -0.47
15794,   0.88,  -0.02,  -0.03,  -0.47
15846,   0.88,  -0.02,  -0.03,  -0.47
15895,   0.88,  -0.02,  -0.02,  -0.47
15945,   0.88,  -0.02,  -0.02,  -0.47
15996,   0.88,  -0.02,  -0.02,  -0.47
16046,   0.88,  -0.02,  -0.02,  -0.47
16095,   0.88,  -0.02,  -0.02,  -0.47
16144,   0.88,  -0.02,  -0.02,  -0.47
16194,   0.88,  -0.02,  -0.02,  -0.47
16246,   0.88,  -0.02,  -0.02,  -0.47
16295,   0.88,  -0.01,  -0.02,  -0.47
16344,   0.88,  -0.01,  -0.02,  -0.47
16394,   0.88,  -0.01,  -0.02,  -0.47
16445,   0.88,  -0.01,  -0.02,  -0.47
16496,   0.88,  -0.01,  -0.02,  -0.47
16545,   0.88,  -0.01,  -0.02,  -0.47
16595,   0.88,  -0.01,  -0.02,  -0.47
16644,   0.88,  -0.01,  -0.02,  -0.47
16694,   0.88,  -0.01,  -0.02,  -0.47
16744,   0.88,  -0.01,  -0.02,  -0.47
16795,   0.88,  -0.01,  -0.01,  -0.47
16846,   0.88,  -0.01,  -0.01,  -0.47
16895,   0.88,  -0.01,  -0.01,  -0.47
16946,   0.88,  -0.01,  -0.01,  -0.47
16996,   0.88,  -0.01,  -0.01,  -0.47
17044,   0.88,  -0.01,  -0.01,  -0.47
17095,   0.88,  -0.01,  -0.01,  -0.47
17145,   0.88,  -0.01,  -0.01,  -0.47
17196,   0.88,  -0.01,  -0.01,  -0.47
17246,   0.88,  -0.01,  -0.01,  -0.47
17296,   0.88,  -0.01,  -0.01,  -0.47
17346,   0.88,  -0.01,  -0.01,  -0.47
17396,   0.88,  -0.01,  -0.01,  -0.47
17446,   0.88,  -0.01,  -0.01,  -0.47
17496,   0.88,  -0.01,  -0.01,  -0.47
17545,   0.88,  -0.01,  -0.01,  -0.47
17595,   0.88,  -0.01,  -0.01,  -0.47
17646,   0.88,  -0.01,  -0.01,  -0.47
17696,   0.88,  -0.01,  -0.01,  -0.47
17745,   0.88,  -0.00,  -0.01,  -0.47
17795,   0.88,  -0.00,  -0.01,  -0.47
17846,   0.88,  -0.00,  -0.01,  -0.47
17896,   0.88,  -0.00,  -0.01,  -0.47
17945,   0.88,  -0.00,  -0.01,  -0.47
17995,   0.88,  -0.00,  -0.01,  -0.47
18046,   0.88,  -0.00,  -0.01,  -0.47
18097,   0.88,  -0.00,  -0.01,  -0.47
18145,   0.88,  -0.00,  -0.01,  -0.47
18195,   0.88,  -0.00,  -0.01,  -0.47
18245,   0.88,  -0.00,  -0.01,  -0.47
18295,   0.88,  -0.00,  -0.01,  -0.47
18345,   0.88,  -0.00,  -0.01,  -0.47
18396,   0.88,  -0.00,  -0.01,  -0.47
18445,   0.88,  -0.00,  -0.01,  -0.47
18495,   0.88,  -0.00,  -0.01,  -0.47
18545,   0.88,  -0.00,  -0.01,  -0.47
18595,   0.88,  -0.00,  -0.01,  -0.47
18646,   0.88,  -0.00,  -0.01,  -0.47
18697,   0.88,  -0.00,  -0.01,  -0.47
18746,   0.88,  -0.00,  -0.01,  -0.47
18797,   0.88,  -0.00,  -0.01,  -0.47
18847,   0.88,  -0.00,  -0.01,  -0.47
18896,   0.88,  -0.00,  -0.01,  -0.47
18946,   0.88,  -0.00,  -0.01,  -0.47
18995,   0.88,  -0.00,  -0.01,  -0.47
19046,   0.88,  -0.00,  -0.01,  -0.47
19097,   0.88,  -0.00,  -0.01,  -0.47
19145,   0.88,  -0.00,  -0.01,  -0.47
19196,   0.88,  -0.00,  -0.01,  -0.47
19245,   0.88,  -0.00,  -0.01,  -0.47
19296,   0.88,  -0.00,  -0.01,  -0.47
19346,   0.88,  -0.00,  -0.01,  -0.47
19395,   0.88,  -0.00,  -0.01,  -0.47
19446,   0.88,  -0.00,  -0.01,  -0.47
19495,   0.88,  -0.00,  -0.01,  -0.47
19547,   0.88,  -0.00,  -0.01,  -0.47
19597,   0.88,  -0.00,  -0.01,  -0.47
19647,   0.88,  -0.00,  -0.01,  -0.47
19697,   0.88,  -0.00,  -0.01,  -0.47
19747,   0.88,  -0.00,  -0.01,  -0.47
19798,   0.88,  -0.00,  -0.01,  -0.47
19847,   0.88,  -0.00,  -0.01,  -0.47
19897,   0.88,  -0.00,  -0.01,  -0.47
19947,   0.88,  -0.00,  -0.01,  -0.47
19997,   0.88,  -0.00,  -0.01,  -0.47
20046,   0.88,  -0.00,  -0.01,  -0.47
20096,   0.88,  -0.00,  -0.01,  -0.47
20147,   0.88,  -0.00,  -0.01,  -0.47
20198,   0.88,  -0.00,  -0.01,  -0.47
20246,   0.88,  -0.00,  -0.01,  -0.47
20296,   0.88,  -0.00,  -0.01,  -0.47
20348,   0.88,  -0.00,  -0.01,  -0.47
20397,   0.88,  -0.00,  -0.01,  -0.47
20446,   0.88,  -0.00,  -0.01,  -0.47
20496,   0.88,  -0.00,  -0.01,  -0.47
20547,   0.88,  -0.00,  -0.01,  -0.47
20598,   0.88,  -0.00,  -0.01,  -0.47
20646,   0.88,  -0.00,  -0.01,  -0.47
20696,   0.88,  -0.00,  -0.01,  -0.47
20748,   0.88,  -0.00,  -0.01,  -0.47
20797,   0.88,  -0.00,  -0.01,  -0.47
20846,   0.88,  -0.00,  -0.01,  -0.47
20896,   0.88,  -0.00,  -0.01,  -0.47
20947,   0.88,  -0.00,  -0.01,  -0.47
20998,   0.88,  -0.00,  -0.01,  -0.47
21046,   0.88,  -0.00,  -0.01,  -0.47
21097,   0.88,  -0.00,  -0.01,  -0.47
21148,   0.88,  -0.00,  -0.01,  -0.47
21198,   0.88,  -0.00,  -0.01,  -0.47
21246,   0.88,   0.00,  -0.01,  -0.47
21297,   0.88,   0.00,  -0.00,  -0.47
21347,   0.88,   0.00,  -0.00,  -0.47
21396,   0.88,   0.00,  -0.00,  -0.47
21448,   0.88,   0.00,  -0.00,  -0.47
21498,   0.88,   0.00,  -0.00,  -0.47
21548,   0.88,   0.00,  -0.00,  -0.47
21599,   0.88,   0.00,  -0.00,  -0.47
21648,   0.88,   0.00,  -0.00,  -0.47
21698,   0.88,   0.00,  -0.00,  -0.47
21747,   0.88,   0.00,  -0.00,  -0.47
21797,   0.88,   0.00,  -0.00,  -0.47
21847,   0.88,   0.00,  -0.00,  -0.47
21897,   0.88,   0.00,  -0.00,  -0.47
21948,   0.88,   0.00,  -0.00,  -0.47
21999,   0.88,   0.00,  -0.00,  -0.47
22048,   0.88,   0.00,  -0.01,  -0.47
22099,   0.88,   0.00,  -0.01,  -0.47
22148,   0.88,   0.00,  -0.01,  -0.47
22199,   0.88,   0.00,  -0.01,  -0.47
22249,   0.88,   0.00,  -0.01,  -0.47
22298,   0.88,   0.00,  -0.01,  -0.47
22348,   0.88,   0.00,  -0.01,  -0.47
22398,   0.88,   0.00,  -0.01,  -0.47
22448,   0.88,   0.00,  -0.01,  -0.47
22498,   0.88,   0.00,  -0.01,  -0.47
22547,   0.88,   0.00,  -0.01,  -0.47
22598,   0.88,   0.00,  -0.01,  -0.47
22647,   0.88,   0.00,  -0.01,  -0.47
22697,   0.88,   0.00,  -0.01,  -0.47
22748,   0.88,   0.00,  -0.01,  -0.47
22799,   0.88,   0.00,  -0.01,  -0.47
22847,   0.88,   0.00,  -0.01,  -0.47
22898,   0.88,   0.00,  -0.01,  -0.47
22948,   0.88,   0.00,  -0.01,  -0.47
22999,   0.88,   0.00,  -0.01,  -0.47
23048,   0.88,   0.00,  -0.01,  -0.47
23097,   0.88,   0.00,  -0.01,  -0.47
23149,   0.88,   0.00,  -0.01,  -0.47
23198,   0.88,   0.00,  -0.01,  -0.47
23248,   0.88,   0.00,  -0.01,  -0.47
23297,   0.88,   0.00,  -0.01,  -0.47
23349,   0.88,   0.00,  -0.01,  -0.47
23398,   0.88,   0.00,  -0.01,  -0.47
23447,   0.88,   0.00,  -0.01,  -0.47
23498,   0.88,   0.00,  -0.01,  -0.47
23548,   0.88,   0.00,  -0.01,  -0.47
23598,   0.88,   0.00,  -0.01,  -0.47
23650,   0.88,   0.00,  -0.01,  -0.47
23699,   0.88,   0.00,  -0.01,  -0.47
23748,   0.88,   0.00,  -0.01,  -0.47
23797,   0.88,   0.00,  -0.01,  -0.47
23849,   0.88,   0.00,  -0.01,  -0.47
23899,   0.88,   0.00,  -0.01,  -0.47
23949,   0.88,   0.00,  -0.01,  -0.47
23999,   0.88,   0.00,  -0.01,  -0.47
24048,   0.88,   0.00,  -0.01,  -0.47
24098,   0.88,   0.00,  -0.01,  -0.47
24148,   0.88,   0.00,  -0.01,  -0.47
24198,   0.88,   0.00,  -0.01,  -0.47
24249,   0.88,   0.00,  -0.01,  -0.47
24300,   0.88,   0.00,  -0.01,  -0.47
24349,   0.88,   0.00,  -0.01,  -0.47
24400,   0.88,   0.00,  -0.01,  -0.47
24449,   0.88,   0.00,  -0.01,  -0.47
24500,   0.88,   0.00,  -0.01,  -0.47
24549,   0.88,   0.00,  -0.01,  -0.47
24600,   0.88,   0.00,  -0.01,  -0.47
24649,   0.88,   0.00,  -0.01,  -0.47
24700,   0.88,   0.00,  -0.01,  -0.47
24749,   0.88,   0.00,  -0.01,  -0.47
24799,   0.88,   0.00,  -0.01,  -0.47
24850,   0.88,   0.00,  -0.01,  -0.47
24899,   0.88,   0.00,  -0.01,  -0.47
24950,   0.88,   0.00,  -0.01,  -0.47
25000,   0.88,   0.00,  -0.01,  -0.47
25050,   0.88,   0.00,  -0.01,  -0.47
25100,   0.88,   0.00,  -0.01,  -0.47
25149,   0.88,   0.00,  -0.01,  -0.47
25200,   0.88,   0.00,  -0.01,  -0.47
25249,   0.88,   0.00,  -0.01,  -0.47
25300,   0.88,   0.00,  -0.01,  -0.47
25350,   0.88,   0.00,  -0.01,  -0.47
25400,   0.88,   0.00,  -0.01,  -0.47
25450,   0.88,   0.00,  -0.01,  -0.47
25500,   0.88,   0.00,  -0.01,  -0.47
25550,   0.88,   0.00,  -0.01,  -0.47
25601,   0.88,   0.00,  -0.01,  -0.47
25650,   0.88,   0.00,  -0.01,  -0.47
25700,   0.88,   0.00,  -0.01,  -0.47
25750,   0.88,   0.00,  -0.01,  -0.47
25800,   0.89,   0.00,  -0.01,  -0.47
25850,   0.89,   0.00,  -0.01,  -0.47
25900,   0.89,   0.00,  -0.01,  -0.47
25950,   0.89,   0.00,  -0.01,  -0.47
26000,   0.89,   0.00,  -0.01,  -0.47
26049,   0.89,   0.00,  -0.01,  -0.47
26099,   0.89,   0.00,  -0.01,  -0.47
26150,   0.89,   0.00,  -0.01,  -0.47
26200,   0.89,   0.00,  -0.01,  -0.47
26250,   0.89,   0.00,  -0.01,  -0.47
26300,   0.89,   0.00,  -0.01,  -0.47
26349,   0.89,   0.00,  -0.01,  -0.47
26399,   0.89,   0.00,  -0.01,  -0.47
26451,   0.89,   0.00,  -0.01,  -0.47
26500,   0.89,   0.00,  -0.01,  -0.47
26550,   0.89,   0.00,  -0.01,  -0.47
26601,   0.89,   0.00,  -0.01,  -0.47
26650,   0.89,   0.00,  -0.01,  -0.47
26699,   0.89,   0.00,  -0.01,  -0.47
26751,   0.89,   0.00,  -0.01,  -0.47
26800,   0.89,   0.00,  -0.01,  -0.47
26849,   0.89,   0.00,  -0.01,  -0.47
26899,   0.89,   0.00,  -0.01,  -0.47
26951,   0.89,   0.00,  -0.01,  -0.47
27000,   0.89,   0.00,  -0.01,  -0.47
27051,   0.89,   0.00,  -0.01,  -0.47
27101,   0.89,   0.00,  -0.01,  -0.47
