time,accx,accy,accz
11563,   -13,  -122,     6
11573,   -21,   -55,   -17
11583,   -19,   -87,   -26
11593,   -16,   -65,   -35
11603,    -5,   -24,   -40
11613,     2,    37,   -27
11623,    15,    97,   -35
11633,    16,    90,   -55
11643,    20,    71,   -60
11653,    26,    23,   -56
11663,    26,     1,   -41
11673,    15,    -2,   -26
11683,     5,    -1,   -11
11693,    -2,   -10,    -6
11703,   -16,   -31,   -11
11713,   -24,  -167,   -36
11723,   -29,  -307,   -70
11732,   -72,  -296,   -77
11742,   -81,  -244,   -40
11752,  -102,  -262,   -10
11762,  -112,  -320,   -18
11772,  -125,  -369,   106
11782,  -135,  -353,   404
11792,  -174,  -337,   724
11802,  -463,   -81,   743
11812,  -479,   -84,   516
11822,  -566,  -311,   742
11832,  -689,  -316,   925
11842,  -811,  -226,   991
11852, -1003,   -95,  1067
11863, -1223,   134,  1182
11872, -1369,   139,  1344
11883, -1546,   250,  1350
11893, -1666,   313,  1225
11903, -1753,   363,  1088
11913, -1807,   380,  1106
11923, -1857,   356,  1240
11933, -1925,   315,  1289
11943, -1984,   220,  1185
11953, -2033,   114,   967
11963, -2120,   102,   750
11973, -2174,   132,   611
11983, -2225,   239,   606
11993, -2298,   483,   625
12003, -2295,   516,   420
12013, -2157,   330,    54
12023, -1947,    10,  -165
12033, -1748,  -343,  -193
12043, -1543,  -678,  -299
12053, -1355,  -870,  -503
12063, -1231,  -832,  -660
12072, -1123,  -652,  -667
12082, -1044,  -401,  -483
12092, -1018,   -87,  -253
12102,  -977,   211,  -264
12112,  -888,   333,  -450
12122,  -811,   456,  -707
12132,  -621,   307,  -796
12142,  -439,    27,  -738
12152,  -293,  -255,  -779
12163,  -242,  -332,  -884
12173,  -272,  -159,  -916
12183,  -306,   108,  -668
12193,  -369,   286,  -295
12203,  -393,   257,  -137
12213,  -352,   128,  -305
12223,  -270,   -10,  -575
12233,  -128,  -280,  -691
12243,   -32,  -529,  -618
12253,   -47,  -520,  -693
12263,   -96,  -371,  -868
12273,  -335,    69, -1155
12283,  -440,   389, -1657
12293,  -315,   303, -1954
12303,  -118,   -17, -1765
12313,   122,  -353, -1322
12323,   298,  -540,  -902
12333,   381,  -519,  -664
12343,   367,  -321,  -545
12353,   300,   -11,  -641
12363,   237,   196,  -931
12373,   194,   267, -1343
12383,   300,   125, -1673
12393,   482,  -162, -1639
12403,   622,  -425, -1283
12413,   728,  -569,  -973
12423,   815,  -613,  -853
12433,   928,  -630,  -815
12443,   999,  -664,  -732
12453,  1068,  -726,  -748
12463,  1198,  -837,  -823
12473,  1245,  -853,  -895
12483,  1262,  -731, -1201
12493,  1358,  -676, -1500
12503,  1521,  -689, -1384
12513,  1713,  -790,  -854
12523,  1921,  -877,  -170
12533,  2028,  -871,   368
12544,  2031,  -708,   560
12554,  1961,  -377,   296
12564,  1884,   122,  -177
12574,  1886,   430,  -489
12584,  1869,   618,  -379
12594,  1885,   619,  -131
12604,  1951,   538,   125
12615,  1982,   403,   324
12624,  2026,   232,   431
12633,  1990,   126,   498
12643,  1858,   245,   339
12653,  1725,   496,   -77
12663,  1590,   774,  -391
12673,  1483,   958,  -319
12683,  1438,  1025,   130
12693,  1455,   974,   789
12703,  1440,   977,  1457
12713,  1450,   774,  1639
12723,  1433,   535,  1449
12734,  1416,   195,   928
12744,  1435,  -107,   379
12754,  1641,  -493,   328
12764,  1789,  -962,   767
12774,  1810, -1005,  1068
12784,  1863,  -969,  1249
12794,  1792,  -780,  1446
12804,  1772,  -607,  1471
12814,  1566,  -252,  1409
12824,  1417,   -45,  1175
12833,  1400,  -241,  1005
12843,  1347,  -461,   913
12853,  1234,  -568,   783
12863,  1102,  -584,   655
12873,   909,  -459,   567
12883,   653,  -221,   379
12893,   420,     6,    87
12903,   291,    21,  -178
12913,   228,   -77,  -442
12923,   164,  -168,  -568
12933,   129,  -273,  -496
12943,    83,  -314,  -333
12953,    23,  -271,  -198
12963,   -54,  -165,   -84
12973,  -194,     9,    24
12983,  -299,   156,    44
12994,  -442,   342,   -53
13004,  -600,   572,  -312
13015,  -704,   703,  -598
13025,  -752,   660,  -672
13035,  -736,   507,  -581
13045,  -709,   344,  -499
13055,  -627,   123,  -375
13066,  -531,   -86,  -194
13076,  -496,  -122,  -128
13086,  -399,  -176,   -86
13096,  -392,  -188,    19
13107,  -444,   -55,   -83
13116,  -388,   -45,  -220
13125,  -377,   -87,  -206
13134,  -269,  -187,  -270
13144,  -164,  -279,  -271
13154,  -147,  -309,   -68
13164,  -137,  -312,    48
13174,  -126,  -310,    61
13184,  -128,  -307,    38
13194,  -124,  -272,    32
13204,  -126,  -167,   154
13214,  -129,   -28,   272
13224,  -152,    17,   314
13234,  -154,    20,   233
13244,  -152,     6,   137
13253,  -141,   -19,    28
13263,  -114,   -42,   -75
13273,  -112,   -67,    99
13283,   -86,   -23,    72
13293,  -111,    52,   104
13303,  -115,    51,    75
13313,  -125,    31,    47
13323,  -122,    24,    16
13333,  -116,     9,   -15
13343,  -110,     0,   -35
13354,  -112,    -7,   -41
13364,  -111,    -5,   -38
13374,  -110,    -3,   -34
13384,  -111,    -1,   -27
13394,  -107,     4,   -24
13404,  -111,     0,   -36
13414,  -104,    -6,   -42
13424,   -98,   -10,   -43
13434,   -98,   -11,   -53
13444,  -101,   -15,   -51
13454,  -100,   -16,   -58
13464,  -102,   -18,   -60
13474,   -98,   -18,   -54
13484,   -93,    -9,   -49
13494,   -93,    -4,   -42
13504,   -94,   -14,   -48
13514,   -97,   -20,   -62
13524,   -95,    -9,   -77
13534,   -98,     3,   -73
13544,  -100,    -6,   -67
13554,  -109,   -18,   -38
13564,  -112,   -17,   -36
13574,  -113,   -18,   -32
13584,  -107,   -19,   -47
13594,  -102,    -8,   -59
13603,   -95,   -13,   -67
13614,   -88,    -6,   -63
13624,   -85,     8,   -45
13634,   -88,     8,   -35
13644,   -91,    -4,   -40
13654,   -91,   -17,   -56
13664,   -85,   -22,   -66
13674,   -87,   -26,   -73
13684,   -79,   -24,   -68
13694,   -75,     4,   -55
13704,   -79,     9,   -49
13714,   -85,     0,   -45
13724,   -82,    -3,   -48
13734,   -80,    -2,   -44
13744,   -79,     4,   -46
13754,   -77,    11,   -49
13764,   -81,    -3,   -53
13774,   -83,   -17,   -59
13784,   -86,   -29,   -69
13794,   -78,   -11,   -74
13804,   -72,     3,   -72
13814,   -69,     5,   -68
13824,   -67,     5,   -62
13834,   -71,    -3,   -45
13844,   -81,   -15,   -24
13854,   -87,   -20,   -25
13864,   -88,   -26,   -30
13874,   -86,   -28,   -51
13884,   -77,   -17,   -60
13894,   -75,    -9,   -51
13905,   -70,     1,   -37
13915,   -71,     3,   -26
13925,   -69,     3,   -26
13935,   -70,     0,   -40
13948,   -71,   -12,   -59
13957,   -77,   -20,   -72
13966,   -73,   -13,   -70
13975,   -69,    -3,   -62
13984,   -68,     4,   -63
13994,   -57,    -2,   -75
14004,   -52,     0,   -81
14014,   -50,     6,   -82
14026,   -48,    11,   -65
14036,   -56,     4,   -43
14046,   -63,     9,   -28
14057,   -62,    20,   -14
14067,   -61,    23,   -22
14077,   -58,    18,   -38
14087,   -62,     7,   -50
14098,   -52,    -1,   -68
14108,   -53,   -15,   -74
14117,   -54,   -29,   -73
14126,   -55,   -23,   -73
14135,   -53,   -12,   -73
14144,   -53,     6,   -68
14154,   -60,    15,   -45
14164,   -60,    17,   -17
14174,   -64,    26,    -2
14184,   -59,    28,    -5
14194,   -50,    19,   -35
14204,   -51,    11,   -66
14214,   -48,    -1,   -93
14225,   -51,    -4,  -107
14235,   -49,    -2,   -97
14246,   -46,   -11,   -85
14256,   -53,   -24,   -71
14266,   -47,   -28,   -69
14276,   -49,   -30,   -68
14286,   -49,   -34,   -72
14297,   -46,   -32,   -82
14307,   -50,   -32,   -75
14317,   -50,   -20,   -51
14327,   -46,    -4,   -27
14336,   -43,    12,   -15
14345,   -42,    11,     0
14355,   -45,    -8,     4
14364,   -45,   -23,    -6
14374,   -42,   -30,   -41
14384,   -44,   -35,   -76
14394,   -47,   -25,   -73
14404,   -50,     3,   -53
14414,   -49,    12,   -42
14425,   -47,     8,   -38
14435,   -44,     5,   -42
14446,   -45,     0,   -55
14456,   -45,    -4,   -72
14466,   -45,    -1,   -83
14476,   -44,     2,   -88
14486,   -39,     4,   -83
14497,   -27,    13,   -71
14507,   -27,    10,   -60
14517,   -33,     2,   -54
14526,   -36,   -13,   -37
14535,   -40,   -22,   -24
14544,    -4,   117,   -16
14555,   -21,   143,   -13
14565,   -38,    76,   -32
14574,   -52,   -32,   -55
14585,   -67,  -101,   -67
14595,   -63,   -82,   -65
14605,   -50,   -55,   -68
14615,   -44,   -37,   -64
14626,   -44,   -38,   -79
14636,   -46,   -46,   -95
14646,   -44,   -65,  -105
14656,   -40,   -60,  -104
14667,   -30,   -39,   -88
14677,   -21,   -17,   -64
14687,   -23,    -5,   -54
14697,   -28,    -4,   -50
14708,   -28,    -3,   -54
14718,   -27,    -8,   -53
14727,   -14,   143,   -32
14736,   -29,    32,   -17
14745,   -38,   -66,   -17
14755,   -40,   -57,   -15
14764,   -42,   -29,   -32
14774,   -38,   -16,   -49
14784,   -35,   -23,   -70
14794,   -29,    -8,   -76
14804,   -30,   -13,   -76
14814,   -33,   -24,   -71
14824,   -31,   -26,   -66
14835,   -25,   -33,   -70
14845,   -21,   -41,   -74
14855,   -16,   -38,   -80
14865,    -8,   -40,   -83
14875,    -3,   150,   -51
14885,     0,   122,   -47
14895,    -2,    70,   -44
14905,    -5,    77,   -47
14915,   -12,    90,   -35
14926,   -16,   123,   -36
14936,   -34,    77,   -31
14946,   -53,    -3,   -14
14956,   -58,   -94,   -12
14967,   -58,  -177,   -20
14977,   -51,  -145,   -29
14987,   -47,  -107,   -42
14998,   -36,   -69,   -54
15008,   -32,   -46,   -65
15018,   -29,   -30,   -65
15028,   -29,   -14,   -63
15037,   -34,   -10,   -68
15046,   -35,   -16,   -75
15055,   -34,    -9,   -77
15065,   -28,    -6,   -77
15075,   -23,   -12,   -72
15085,   -27,   -13,   -61
15095,   -22,    -1,   -44
15105,   -22,     0,   -42
15115,   -25,     2,   -46
15125,   -28,     5,   -48
15136,   -30,    15,   -43
15147,   -30,    14,   -37
15157,   -34,    19,   -38
15167,   -33,    25,   -42
15178,   -31,    20,   -52
15188,   -29,    19,   -61
15198,   -25,    16,   -63
15208,   -26,    10,   -60
15218,   -31,     3,   -57
15229,   -30,     0,   -58
15239,   -25,     0,   -52
15249,   -21,     7,   -47
15259,   -19,     5,   -44
15270,   -17,     9,   -53
15280,   -19,     8,   -54
15290,   -24,    14,   -65
15300,   -22,     2,   -84
15311,   -21,    -7,   -83
15321,   -19,   -22,   -80
15331,   -20,   -28,   -64
15340,   -20,   -16,   -52
15349,   -22,   -14,   -44
15358,   -21,    -4,   -37
15367,   -19,    11,   -39
15376,   -17,    17,   -44
15385,   -14,    14,   -48
15395,   -15,     3,   -51
15405,   -23,   -14,   -50
15415,   -24,   -18,   -45
15425,   -29,   -20,   -43
15435,   -28,   -18,   -43
15445,   -23,   -16,   -47
15455,   -24,    -9,   -61
15465,   -19,    -1,   -76
15475,   -18,    -7,   -74
15485,   -18,   -27,   -69
15495,   -12,   -24,   -56
15505,   -23,   -52,   -47
15515,   -25,   -81,   -43
15525,   -19,   -24,   -40
15535,   -17,     7,   -40
15545,    -9,    35,   -38
15555,    -6,    29,   -37
15565,   -10,    23,   -43
15575,   -12,    20,   -53
15585,   -14,    21,   -67
15595,   -10,    18,   -72
15605,   -11,    11,   -72
15615,    -7,     5,   -64
15625,    -7,     4,   -47
15635,   -10,     2,   -38
15645,    -7,    13,   -36
15655,    -7,    22,   -36
15665,    -8,    31,   -42
15675,   -14,    39,   -38
15685,   -19,    49,   -34
15695,   -19,    48,   -32
15705,   -19,    39,   -25
15715,   -20,    25,   -26
15725,   -19,    10,   -45
15735,   -19,     0,   -65
15745,   -17,   -10,   -85
15755,   -17,   -20,   -93
15766,   -15,   -12,   -93
15775,   -12,    -3,   -92
15785,   -15,     1,   -85
15796,   -18,     1,   -81
15805,   -13,     4,   -63
15815,    -5,    18,   -57
15825,   -15,     7,   -33
15836,   -21,    20,   -31
15846,   -24,    38,   -16
15857,   -15,   -62,   -29
15867,   -19,  -116,   -20
15877,   -22,   -84,   -38
15889,   -25,   -62,   -49
15899,   -28,   -52,   -64
15909,   -18,   -24,   -69
15920,   -11,     1,   -48
15930,    -4,    13,   -48
15940,    -6,    -4,   -63
15948,    -2,    12,   -60
15957,     0,    30,   -58
15967,    -4,    40,   -50
15976,    -5,    13,   -52
15986,    -4,    28,   -45
15996,    -1,    47,   -39
16006,     0,    30,   -40
16016,    -1,    10,   -45
16026,    -1,    11,   -54
16036,    -5,     2,   -56
16047,    -8,    31,   -53
16057,    -5,    32,   -46
16067,    -3,    38,   -51
16078,    -2,    31,   -53
16088,    -1,    22,   -49
16098,    -7,    18,   -44
16109,    -7,    17,   -29
16119,    -9,     9,   -31
16129,   -12,     0,   -32
16140,   -11,     5,   -45
16149,   -13,    -4,   -58
16158,   -12,    -8,   -63
16167,   -10,    -9,   -52
16176,   -13,     1,   -40
16186,   -19,    38,    -3
16196,   -19,    54,     0
16206,   -27,    28,   -25
16216,   -29,     8,   -47
16226,   -26,    -2,   -59
16236,   -18,    -4,   -51
16247,   -14,    -9,   -44
16258,   -14,    -9,   -46
16268,   -12,    -6,   -49
16278,   -11,     1,   -55
16288,    -5,     8,   -58
16298,    -8,     9,   -50
16309,    -7,    13,   -44
16319,    -7,    11,   -39
16329,    -8,    -2,   -52
16339,    -8,   -13,   -61
16348,    -3,   -20,   -67
16357,     4,   -29,   -59
16366,    -4,   -30,   -43
16376,    -7,   -20,   -27
16386,    -9,   -16,   -22
16396,    -6,    -1,   -30
16406,    -6,    -2,   -38
16416,    -6,    -2,   -55
16426,    -3,     1,   -63
16436,    -4,   -10,   -55
16447,    -8,   -25,   -50
16457,    -7,   -27,   -50
16467,    -3,   -20,   -57
16478,    -3,    -3,   -59
16488,    -1,     6,   -61
16498,    -2,    24,   -60
16508,    -2,    21,   -55
16519,    -2,    22,   -36
16529,    -3,    11,   -36
16539,    -8,   -19,   -56
16548,    -4,   -28,   -72
16557,     4,   -59,   -83
16566,     5,   -58,   -75
16576,     0,   -54,   -63
16586,    -3,   -47,   -57
16596,    -5,   -18,   -49
16606,   -10,    -1,   -46
