time,qw,qx,qy,qz
5742,0.76648,-0.01349,-0.03717,0.64099
5751,0.76514,-0.01483,-0.03778,0.64252
5761,0.76410,-0.01654,-0.03815,0.64368
5771,0.76318,-0.01819,-0.03748,0.64478
5781,0.76202,-0.01953,-0.03601,0.64624
5793,0.76056,-0.02026,-0.03448,0.64795
5803,0.75897,-0.02045,-0.03314,0.64990
5813,0.75720,-0.02075,-0.03223,0.65198
5822,0.75549,-0.02197,-0.03180,0.65393
5832,0.75397,-0.02454,-0.03259,0.65564
5843,0.75293,-0.02814,-0.03406,0.65656
5853,0.75220,-0.03235,-0.03510,0.65710
5863,0.75146,-0.03625,-0.03516,0.65784
5873,0.75055,-0.03918,-0.03430,0.65869
5883,0.74963,-0.04071,-0.03278,0.65973
5892,0.74854,-0.04108,-0.03107,0.66101
5900,0.74738,-0.04065,-0.02948,0.66248
5911,0.74634,-0.04010,-0.02863,0.66370
5921,0.74561,-0.03967,-0.02844,0.66455
5930,0.74500,-0.03949,-0.02869,0.66522
5941,0.74426,-0.03998,-0.02917,0.66595
5951,0.74359,-0.04126,-0.03021,0.66663
5961,0.74316,-0.04309,-0.03174,0.66693
5971,0.74304,-0.04510,-0.03326,0.66687
5981,0.74286,-0.04700,-0.03455,0.66681
5990,0.74268,-0.04828,-0.03552,0.66693
6001,0.74225,-0.04883,-0.03619,0.66730
6010,0.74176,-0.04871,-0.03668,0.66779
6021,0.74146,-0.04877,-0.03717,0.66815
6031,0.74121,-0.04919,-0.03754,0.66833
6041,0.74109,-0.04987,-0.03802,0.66840
6051,0.74097,-0.05017,-0.03809,0.66852
6061,0.74066,-0.04962,-0.03802,0.66888
6071,0.74042,-0.04846,-0.03796,0.66925
6081,0.74023,-0.04700,-0.03784,0.66956
6092,0.74017,-0.04572,-0.03778,0.66974
6101,0.74011,-0.04480,-0.03778,0.66986
6112,0.73999,-0.04449,-0.03796,0.66998
6122,0.73981,-0.04474,-0.03845,0.67017
6132,0.73950,-0.04535,-0.03912,0.67041
6142,0.73920,-0.04578,-0.03986,0.67065
6151,0.73883,-0.04614,-0.04053,0.67102
6161,0.73828,-0.04639,-0.04108,0.67157
6172,0.73792,-0.04669,-0.04169,0.67194
6182,0.73767,-0.04706,-0.04236,0.67212
6193,0.73749,-0.04736,-0.04340,0.67224
6204,0.73743,-0.04742,-0.04492,0.67218
6214,0.73749,-0.04700,-0.04620,0.67206
6225,0.73737,-0.04633,-0.04669,0.67224
6235,0.73706,-0.04590,-0.04663,0.67255
6245,0.73682,-0.04596,-0.04608,0.67291
6256,0.73651,-0.04639,-0.04535,0.67328
6266,0.73627,-0.04706,-0.04498,0.67352
6277,0.73615,-0.04773,-0.04498,0.67358
6287,0.73602,-0.04846,-0.04523,0.67365
6295,0.73590,-0.04907,-0.04559,0.67371
6302,0.73578,-0.04950,-0.04578,0.67377
6311,0.73566,-0.04993,-0.04584,0.67395
6321,0.73553,-0.05017,-0.04584,0.67401
6331,0.73572,-0.05011,-0.04584,0.67383
6341,0.73615,-0.04987,-0.04541,0.67340
6351,0.73651,-0.04950,-0.04486,0.67310
6361,0.73676,-0.04932,-0.04468,0.67285
6371,0.73682,-0.04938,-0.04456,0.67273
6381,0.73694,-0.04999,-0.04443,0.67261
6391,0.73724,-0.05060,-0.04596,0.67206
6402,0.73730,-0.04779,-0.04895,0.67200
6414,0.73755,-0.04553,-0.05121,0.67175
6422,0.73785,-0.04376,-0.05322,0.67139
6432,0.73798,-0.04224,-0.05536,0.67120
6442,0.73798,-0.04163,-0.05725,0.67108
6452,0.73779,-0.04120,-0.05853,0.67120
6462,0.73761,-0.04065,-0.05908,0.67139
6472,0.73749,-0.04010,-0.05896,0.67151
6482,0.73749,-0.03937,-0.05878,0.67157
6492,0.73761,-0.03876,-0.05865,0.67151
6503,0.73767,-0.03809,-0.05859,0.67145
6513,0.73773,-0.03748,-0.05859,0.67145
6523,0.73767,-0.03699,-0.05865,0.67151
6534,0.73755,-0.03668,-0.05896,0.67163
6544,0.73749,-0.03650,-0.05927,0.67169
6554,0.73737,-0.03625,-0.05951,0.67181
6563,0.73718,-0.03571,-0.05981,0.67206
6574,0.73700,-0.03528,-0.05975,0.67224
6583,0.73688,-0.03516,-0.05896,0.67242
6593,0.73688,-0.03534,-0.05792,0.67255
6601,0.73694,-0.03564,-0.05652,0.67261
6612,0.73712,-0.03613,-0.05493,0.67249
6622,0.73724,-0.03662,-0.05334,0.67249
6631,0.73724,-0.03717,-0.05194,0.67255
6641,0.73718,-0.03778,-0.05096,0.67267
6652,0.73706,-0.03821,-0.05035,0.67285
6661,0.73694,-0.03845,-0.04987,0.67297
6672,0.73676,-0.03851,-0.04950,0.67316
6681,0.73663,-0.03839,-0.04907,0.67334
6692,0.73651,-0.03833,-0.04889,0.67352
6702,0.73633,-0.03815,-0.04889,0.67371
6713,0.73627,-0.03809,-0.04907,0.67377
6722,0.73627,-0.03790,-0.04895,0.67377
6732,0.73639,-0.03790,-0.04871,0.67365
6742,0.73669,-0.03802,-0.04822,0.67340
6752,0.73694,-0.03845,-0.04785,0.67310
6762,0.73724,-0.03894,-0.04773,0.67273
6772,0.73755,-0.03925,-0.04779,0.67236
6783,0.73773,-0.03931,-0.04779,0.67218
6792,0.73779,-0.03931,-0.04797,0.67212
6803,0.73779,-0.03937,-0.04810,0.67212
6813,0.73773,-0.03937,-0.04828,0.67218
6823,0.73761,-0.03925,-0.04846,0.67224
6832,0.73749,-0.03912,-0.04871,0.67236
6842,0.73743,-0.03876,-0.04877,0.67249
6852,0.73749,-0.03821,-0.04877,0.67242
6862,0.73761,-0.03741,-0.04846,0.67236
6872,0.73767,-0.03674,-0.04803,0.67236
6883,0.73779,-0.03632,-0.04767,0.67230
6893,0.73779,-0.03601,-0.04736,0.67236
6903,0.73792,-0.03595,-0.04724,0.67224
6913,0.73792,-0.03589,-0.04675,0.67230
6923,0.73779,-0.03632,-0.04639,0.67236
6933,0.73773,-0.03680,-0.04620,0.67242
6943,0.73761,-0.03729,-0.04614,0.67261
6952,0.73743,-0.03748,-0.04608,0.67273
6962,0.73737,-0.03705,-0.04590,0.67285
6972,0.73730,-0.03619,-0.04547,0.67297
6983,0.73712,-0.03516,-0.04504,0.67328
6993,0.73688,-0.03394,-0.04498,0.67365
7003,0.73651,-0.03302,-0.04510,0.67401
7013,0.73621,-0.03247,-0.04553,0.67438
7023,0.73602,-0.03223,-0.04590,0.67456
7034,0.73590,-0.03204,-0.04602,0.67474
7044,0.73578,-0.03180,-0.04596,0.67487
7054,0.73566,-0.03143,-0.04565,0.67499
7065,0.73553,-0.03119,-0.04517,0.67523
7074,0.73535,-0.03094,-0.04468,0.67542
7084,0.73523,-0.03088,-0.04413,0.67560
7094,0.73505,-0.03070,-0.04352,0.67584
7103,0.73492,-0.02979,-0.04254,0.67609
7113,0.73486,-0.02905,-0.04150,0.67627
7123,0.73474,-0.02875,-0.04065,0.67645
