time,accx,accy,accz
1545,   425,    30,    27
1555,   462,     0,   176
1564,   402,    -3,   326
1575,   337,   -84,   332
1585,   245,  -196,   200
1595,   140,  -250,   -44
1605,    86,  -272,  -216
1614,    48,  -319,  -243
1625,     1,  -334,   -44
1635,    12,  -306,   208
1645,    75,  -184,   331
1655,   228,  -101,   360
1665,   355,   -90,   421
1675,   377,  -127,   578
1685,   299,  -216,   679
1695,   180,  -302,   587
1705,   116,  -241,   297
1715,    39,  -398,   -59
1725,   -72,  -390,   -62
1735,   -91,  -267,   -56
1745,   -97,   -19,    47
1755,   -86,   268,   420
1765,   -76,   365,   902
1775,   -72,   282,  1380
1784,  -136,    58,  1707
1795,  -199,  -132,  1702
1805,  -230,  -261,  1368
1815,  -283,  -281,   897
1825,  -318,  -224,   405
1835,  -303,  -207,   -45
1845,  -284,  -289,  -381
1855,  -288,  -406,  -592
1865,  -309,  -399,  -726
1875,  -341,  -196,  -807
1885,  -340,   121,  -852
1895,  -239,   406,  -831
1905,   -96,   485,  -789
1915,     5,   344,  -669
1925,    36,    77,  -491
1935,   -58,  -132,  -365
1946,  -308,  -130,  -343
1955,  -576,   131,  -325
1965,  -802,   416,  -153
1975,  -992,   588,   119
1985, -1042,   586,   341
1995,  -981,   480,   473
2005,  -831,   263,   421
2015,  -492,  -117,   103
2025,     5,  -452,  -316
2035,   487,  -673,  -649
2045,   788,  -766,  -843
2055,   821,  -693,  -887
2065,   594,  -558,  -762
2075,   215,  -525,  -418
2085,  -186,  -614,    30
2095,  -451,  -684,   323
2105,  -429,  -718,   364
2115,  -128,  -673,   234
2125,   184,  -529,   158
2135,   512,  -355,   176
2145,   669,   -86,   283
2155,   637,    62,   401
2169,   550,    82,   354
2179,   432,    11,    82
2189,   213,   -25,  -221
2199,   -34,    -3,  -527
2209,    27,  -155,  -705
2219,   637,  -487,  -313
2230,   866,  -409,    54
2240,   616,   -84,   251
2250,   293,    96,   268
2259,   239,    39,     7
2267,   256,   -57,  -202
2277,   254,  -160,  -235
2288,   228,  -159,  -128
2297,   202,   -46,    80
2308,   154,   107,   319
2317,    91,   275,   461
2328,    74,   416,   443
2338,   117,   400,   257
2347,   186,   222,  -107
2358,   234,   -15,  -431
2369,   183,  -119,  -471
2379,   102,  -130,  -242
2388,   -24,     3,    61
2398,  -238,   101,   277
2408,  -202,   -53,   407
2418,  -180,  -207,   424
2429,  -210,  -330,   325
2439,  -282,  -441,   228
2449,  -387,  -439,   185
2459,  -422,  -332,   146
2472,  -412,  -207,    90
2480,  -303,  -189,    14
2489,   -75,  -285,   -77
2499,    84,  -367,   -82
2509,   217,  -410,  -151
2519,   344,  -355,  -408
2529,   350,   -79,  -698
2538,   198,   250,  -844
2548,     1,   386,  -613
2558,   -68,   364,   -53
2568,   331,   186,   217
2578,   674,    56,   489
2588,   860,   -58,   420
2598,   878,  -126,   110
2608,   781,   -74,  -141
2618,   580,    60,  -284
2628,   293,   176,  -265
2638,    -1,   254,   -63
2648,  -169,   119,   227
2658,  -163,  -164,   507
2670,   -71,  -402,   733
2680,   -22,  -455,   774
2690,   -93,  -352,   499
2700,  -218,  -191,    -9
2710,  -260,  -134,  -412
2720,  -199,  -160,  -564
2730,   -75,  -170,  -551
2740,    32,  -156,  -554
2750,    15,  -120,  -641
2760,  -119,   -80,  -711
2769,  -342,   -44,  -681
2779,  -598,   -33,  -444
2788,  -726,   -96,   -74
2798,  -673,  -205,   278
2809,  -478,  -331,   534
2819,  -197,  -358,   623
2829,    68,  -319,   535
2839,   193,  -232,   461
2849,   173,   -90,   546
2859,   157,   -45,   692
2869,   222,  -125,   783
2879,   278,  -181,   858
2889,   293,  -222,   884
2899,   246,  -298,   816
2909,   136,  -373,   720
2919,    27,  -502,   706
2929,    40,  -611,   716
2939,   160,  -655,   678
2949,   257,  -624,   617
2959,   335,  -608,   504
2968,   396,  -612,   401
2978,   364,  -485,   385
2988,   210,  -368,   463
2998,    20,  -296,   528
3009,   -67,  -237,   393
3018,   -26,  -210,   149
3028,    58,  -234,   -87
3038,    92,  -258,  -241
3048,    76,  -249,  -275
3058,   101,  -301,  -203
3068,   148,  -350,   -49
3079,   181,  -369,   150
3088,   188,  -328,   392
3098,   197,  -291,   528
3108,   166,  -244,   432
3118,    45,  -180,   116
3129,  -107,   -76,  -190
3138,  -158,    37,  -358
3149,   -19,   154,  -486
3158,   169,   120,  -525
3169,   244,   -10,  -448
3180,   202,   -22,  -342
3190,   111,    30,  -258
3201,    67,   -32,  -290
3211,    35,  -194,  -505
3220,   -16,    28,  -812
3230,   226,    63, -1162
3240,   693,     0, -1229
3250,   949,   138,  -884
3260,   838,   279,  -370
3268,   511,   425,   145
3276,    72,   778,   608
3286,  -458,  1196,   991
3296,  -640,  1192,  1070
3306,  -242,   627,  1036
3316,   354,  -543,  1191
3326,   663, -1533,  1299
3336,   716, -1665,  1394
3346,   464, -1174,  1327
3356,    25,  -539,  1059
3366,  -383,  -108,   660
3376,  -443,  -298,   165
3386,  -321,  -776,  -320
3396,  -285, -1069,  -667
3406,  -281, -1025,  -812
3416,  -223,  -812,  -855
3426,  -153,  -538,  -836
3436,   -75,  -233,  -748
3446,   134,    64,  -647
3456,   231,   270,  -473
3466,    86,   446,  -380
3476,  -144,   676,  -438
3486,  -353,   850,  -606
3496,  -336,   736,  -799
3506,  -141,   347,  -839
3516,   113,  -175,  -602
3526,   353,  -529,  -206
3536,   407,  -429,   280
3546,   228,   -14,   720
3557,   -73,   459,   938
3566,  -472,   790,   835
3576,  -696,   740,   438
3587,  -437,   206,  -109
3597,    41,  -419,  -524
3606,   398,  -766,  -635
3616,   572,  -742,  -467
3626,   551,  -511,  -193
3636,   319,  -298,    67
3647,   -25,  -167,   171
3656,  -331,  -189,   109
3666,  -370,  -427,   -97
3677,     1,  -860,  -428
3686,   591, -1185,  -651
3696,  1183, -1057,  -594
3706,  1377,  -327,    23
3717,  1101,   511,  1017
3727,   634,   981,  1727
3736,    70,  1088,  1870
3746,  -538,   955,  1485
3757, -1046,   714,   775
3766, -1131,   299,   -77
3777,  -776,  -231,  -782
3787,  -355,  -525, -1060
3797,    88,  -669,  -896
3807,   560,  -662,  -468
3817,   780,  -433,    91
3827,   689,  -127,   568
3837,   374,   271,   790
3847,  -166,   640,   869
3857,  -689,   758,   722
3867, -1044,   683,   291
3877, -1118,   434,  -261
3887,  -719,   -50,  -753
3897,   -98,  -522,  -908
3906,   309,  -698,  -621
3917,   515,  -681,  -155
3926,   524,  -526,   236
3937,   294,  -325,   484
3947,   -46,  -237,   475
3956,  -432,  -149,   231
3967,  -746,   -75,   -81
3981,  -757,  -111,  -427
3990,  -611,  -137,  -568
4001,  -354,  -230,  -544
4011,   -27,  -441,  -468
4021,   249,  -721,  -293
4031,   474,  -969,  -116
4041,   521, -1000,    72
4050,   392,  -869,   207
4060,   279,  -630,   156
4070,   157,  -275,   119
4079,    95,   -80,   151
4089,    57,   -21,   207
4099,   -50,   -22,   286
4109,  -100,  -166,   249
4119,   -21,  -313,    93
4129,   102,  -333,    19
4139,   264,  -292,    -9
4149,   333,  -127,    26
4159,   277,    26,   136
4169,   262,    -9,   142
4179,   250,  -125,   107
4189,   191,  -228,   131
4200,   199,  -335,   114
4211,   234,  -375,   134
4219,   239,  -347,   208
4230,   251,  -270,   189
4239,   171,  -150,   269
4249,    17,   -79,   390
4259,  -177,    45,   540
4269,  -371,   255,   641
4280,  -402,   393,   548
4290,  -164,   320,   368
4300,   255,    91,   137
4310,   516,  -109,    30
4320,   555,  -315,   160
4330,   508,  -616,   349
4340,   414,  -965,   549
4350,   264, -1151,   772
4360,   166, -1177,   941
4370,   163, -1112,   975
4382,   141,  -989,   944
4391,    29,  -798,   905
4401,  -141,  -573,   970
4411,  -249,  -225,   828
4421,  -283,   331,   202
4431,  -315,   742,  -267
4442,  -418,   998,  -447
4452,  -480,  1061,  -701
4462,  -394,   772, -1072
4472,  -361,   264, -1065
4480,  -216,  -278,  -792
4490,    32,  -721,  -677
4499,   230,  -974,  -594
4509,   375,  -946,  -409
4519,   528,  -725,  -288
4530,   602,  -371,  -152
4539,   480,   -19,    70
4550,   165,   118,   387
4560,  -129,   246,   326
4569,  -288,   229,    88
4580,  -373,   175,   -86
4590,  -286,   114,  -204
4599,  -132,    13,  -185
4610,   -45,   -36,   161
4620,    93,    -5,   655
4630,   252,  -109,   959
4642,   241,  -277,  1171
4650,   166,  -295,  1162
4660,    53,  -154,   966
4669,   121,  -118,    46
4683,   212,  -269,  -534
4695,   233,  -358,  -584
4706,   238,  -316,  -412
4716,   170,  -188,  -239
4726,   142,   -99,    21
4736,   152,   -70,   384
4747,   164,   -21,   582
4757,    17,    80,   577
4767,  -191,   231,   393
4778,  -118,   228,  -134
4785,    87,   133,  -852
4793,   258,     1, -1234
4800,   273,    44, -1247
4810,   112,    95,  -981
4820,  -141,   122,  -599
4830,  -237,  -149,  -165
4840,  -195,  -392,   183
4850,  -178,  -437,   245
4860,   -80,  -363,    46
4870,   134,  -265,  -229
4880,   331,   -52,  -348
4891,   518,   173,  -253
4901,   587,   307,   -79
4912,   482,   295,    92
4920,   362,   179,   205
4930,   302,    11,   268
4940,   214,  -174,   157
4957,   178,  -334,  -180
4965,   185,  -491,  -441
4973,    39,  -398,  -465
4981,  -183,   -19,  -311
4990,  -304,   122,   -64
5000,  -275,   211,   166
5010,  -152,   175,   261
5020,   -84,   162,   196
5030,   -16,    84,   -86
5040,   -96,   -16,  -501
5050,  -365,  -155,  -693
5060,  -588,  -376,  -483
5070,  -645,  -534,   -69
5080,  -513,  -565,   225
5091,  -298,  -549,   225
5101,   -87,  -410,   117
5111,   120,  -257,    49
5121,   208,  -118,     0
5131,   234,    15,   -54
5141,   264,    97,  -108
5151,   186,   129,  -130
5161,    41,   101,  -116
5170,   -81,   106,   -44
5181,   -93,   155,   -10
5191,   -37,   263,   -86
5201,    94,   454,  -141
5211,   168,   543,   -82
5221,    90,   480,   -40
5231,   -30,   384,    38
5241,   -93,   333,   106
5251,   -69,   355,    77
5261,    18,   380,   267
5271,    28,   284,   489
5281,   -77,   155,   573
5291,  -151,    88,   469
5301,  -198,    54,   241
5311,  -231,    59,    95
5321,  -254,    13,    32
5331,  -274,    -8,    62
5341,  -315,  -117,    57
5351,  -377,  -228,   -17
5361,  -338,  -255,   -51
5371,  -214,  -235,   -70
5381,  -139,  -244,    77
5391,  -121,  -382,   288
5401,  -156,  -582,   378
5411,  -190,  -670,   494
5421,  -131,  -644,   671
5431,    11,  -582,   577
5441,   191,  -431,   315
5451,   402,  -231,   161
5461,   561,  -135,    45
5471,   612,   -89,   -95
5482,   560,   -59,  -138
5491,   438,   -38,   -91
5501,   381,    -6,   163
5512,   517,    70,   297
5522,   708,   215,   233
5532,   818,   227,   339
5541,   834,   139,   489
5551,   741,    76,   663
5561,   601,     4,   693
5571,   532,  -117,   518
5581,   462,  -248,   288
5592,   362,  -325,    38
5601,   285,  -319,  -249
5611,   303,  -211,  -486
5621,   327,   -96,  -621
5631,   262,   -17,  -589
5641,   169,     8,  -402
5651,    86,    46,  -191
5661,    42,    99,    32
5671,   -15,   104,   235
5681,   -41,   192,   565
5692,    28,   278,   744
5701,   107,   230,   609
5711,   136,   116,   333
5721,    83,    35,    53
5732,   -31,    21,  -159
5742,   -45,     4,  -386
5751,     6,   -94,  -631
5761,    66,   -76,  -749
5771,    35,   144,  -631
5781,    15,   241,  -218
5793,    19,   194,   305
5803,     9,   135,   464
5813,   -17,    26,   268
5822,    19,  -150,   -50
5832,    98,  -448,  -380
5843,   108,  -533,  -721
5853,    89,  -334,  -784
5863,   102,   -93,  -594
5873,   143,   120,  -144
5883,   134,   328,   273
5892,   125,   421,   573
5900,   156,   288,   710
5911,   153,    76,   726
5921,   100,   -95,   680
5930,    18,   -59,   424
5941,   -12,    32,   127
5951,    22,   -49,     0
5961,    77,  -109,  -134
5971,   192,   -84,  -107
5981,   205,   -65,   180
5990,   167,    72,   523
6001,   107,   124,   836
6010,    16,   -61,   868
6021,   -64,  -205,   509
6031,   -65,  -250,   207
6041,   -87,   -96,   134
6051,  -114,   108,   240
6061,   -98,   132,   365
6071,   -64,    46,   346
6081,   -17,   -39,   203
6092,   -15,  -110,    23
6101,   -56,   -89,  -209
6112,   -55,   -39,  -387
6122,   -19,    -8,  -438
6132,   -14,    47,  -377
6142,     1,   149,  -329
6151,     0,   209,  -284
6161,    39,   103,  -234
6172,   116,   -31,  -172
6182,   147,  -100,   -18
6193,   115,  -160,   140
6204,    80,  -168,   178
6214,    17,    43,    40
6225,   -35,   242,  -190
6235,     3,   254,  -391
6245,    54,   172,  -438
6256,    68,     4,  -314
6266,    72,  -145,  -170
6277,    67,  -199,   -74
6287,    33,  -145,   -11
6295,    40,   -58,     7
6302,    64,    17,    45
6311,    24,    21,   129
6321,    30,  -130,   181
6331,    73,  -286,   187
6341,    49,  -269,   205
6351,     0,  -191,   187
6361,   -32,  -111,   116
6371,   -31,   -14,    39
6381,   -52,    -4,   433
6391,  -216,  -213,  1710
6402,   -59,  -173,  1429
6414,  -162,  -255,   988
6422,  -230,  -248,   613
6432,  -182,  -164,    64
6442,  -131,   -37,  -179
6452,   -65,    56,  -232
6462,     2,    84,  -263
6472,    50,    73,  -119
6482,    69,    50,   -64
6492,    35,    40,   -73
6503,    42,    78,  -146
6513,    55,   137,  -173
6523,    35,   159,  -197
6534,    26,    97,  -243
6544,   -29,    60,  -210
6554,   -85,   118,  -140
6563,   -93,   144,  -158
6574,   -41,   127,  -317
6583,    19,   105,  -400
6593,    37,    20,  -344
6601,    33,   -66,  -364
6612,    13,   -83,  -344
6622,   -17,   -36,  -274
6631,   -58,   -11,  -153
6641,   -70,   -43,   -14
6652,   -49,   -45,    79
6661,   -16,   -31,   129
6672,    -8,    23,    97
6681,    18,    60,    59
6692,    33,    94,    81
6702,    51,    82,    76
6713,    47,   111,   113
6722,    75,    62,   125
6732,   100,   -52,    71
6742,    81,  -112,     7
6752,    66,  -138,    37
6762,    36,  -155,   160
6772,   -16,  -105,   241
6783,   -40,   -12,   243
6792,   -31,   -25,   226
6803,   -17,   -59,   171
6813,   -25,   -51,   154
6823,    -9,   -37,   107
6832,    20,   -35,   122
6842,    49,   -51,   177
6852,    49,   -46,   207
6862,    34,    30,   213
6872,    36,    16,   179
6883,    18,     0,   107
6893,    13,    -9,    50
6903,    34,   -76,   -13
6913,     3,    23,  -159
6923,    -7,    -1,  -205
6933,    10,     5,  -183
6943,     7,    25,   -41
6952,    16,    -1,   127
6962,    39,   -28,   227
6972,    19,    52,   274
6983,    12,    49,   267
6993,    24,    60,   138
7003,    45,    46,    41
7013,    84,    -1,   -62
7023,    89,   -11,  -100
7034,    65,    22,   -55
7044,    45,    35,   -28
7054,    31,    83,    34
7065,    18,    12,    82
7074,    21,   -37,    81
7084,    19,   -62,    14
7094,     6,  -102,   148
7103,   -11,   -70,   186
7113,   -17,   -96,    60
7123,   -49,   -70,    40
