time,accx,accy,accz
1635,  -459, -1185,  8340
1645,  -414, -1099,  8458
1655,  -277, -1029,  8485
1665,  -168, -1019,  8544
1675,  -164, -1045,  8701
1685,  -252, -1114,  8804
1695,  -374, -1181,  8714
1705,  -435, -1100,  8427
1715,  -518, -1258,  8069
1725,  -643, -1271,  8063
1735,  -677, -1167,  8066
1745,  -700,  -926,  8168
1755,  -699,  -630,  8540
1765,  -676,  -505,  9027
1775,  -633,  -535,  9513
1784,  -630,  -678,  9852
1795,  -602,  -770,  9861
1805,  -535,  -788,  9538
1815,  -496,  -701,  9077
1825,  -452,  -539,  8590
1835,  -372,  -421,  8144
1845,  -301,  -412,  7811
1855,  -262,  -454,  7600
1865,  -249,  -387,  7466
1875,  -253,  -132,  7384
1885,  -230,   229,  7339
1895,  -109,   541,  7359
1905,    53,   630,  7400
1915,   168,   477,  7520
1925,   206,   177,  7698
1935,   112,   -76,  7825
1946,  -145,  -113,  7848
1955,  -425,   122,  7866
1965,  -666,   394,  8038
1975,  -870,   567,  8312
1985,  -932,   585,  8534
1995,  -870,   519,  8665
2005,  -699,   347,  8613
2015,  -309,    -6,  8293
2025,   260,  -343,  7872
2035,   815,  -587,  7536
2045,  1170,  -713,  7340
2055,  1222,  -676,  7295
2065,   975,  -578,  7422
2075,   551,  -580,  7767
2085,    91,  -700,  8218
2095,  -227,  -783,  8512
2105,  -243,  -813,  8554
2115,    41,  -758,  8425
2125,   356,  -609,  8348
2135,   702,  -434,  8367
2145,   890,  -159,  8473
2155,   891,    13,  8590
2169,   830,    67,  8542
2179,   725,    34,  8269
2189,   493,    31,  7966
2199,   206,    87,  7660
2209,   206,   -41,  7484
2219,   766,  -371,  7877
2230,   965,  -287,  8246
2240,   697,    53,  8442
2250,   369,   254,  8459
2259,   322,   210,  8197
2267,   343,   122,  7987
2277,   335,    20,  7954
2288,   298,    20,  8062
2297,   259,   138,  8271
2308,   199,   306,  8510
2317,   123,   505,  8650
2328,    92,   696,  8631
2338,   122,   740,  8443
2347,   173,   617,  8075
2358,   189,   412,  7749
2369,    89,   319,  7709
2379,   -43,   307,  7937
2388,  -208,   435,  8241
2398,  -439,   531,  8456
2408,  -409,   375,  8586
2418,  -384,   227,  8603
2429,  -412,   114,  8503
2439,  -489,    15,  8406
2449,  -610,    30,  8361
2459,  -665,   155,  8321
2472,  -677,   297,  8263
2480,  -597,   330,  8185
2489,  -393,   242,  8092
2499,  -249,   159,  8086
2509,  -117,   110,  8018
2519,    21,   156,  7762
2529,    32,   414,  7472
2538,  -130,   721,  7328
2548,  -357,   828,  7559
2558,  -467,   783,  8118
2568,   -91,   587,  8389
2578,   237,   447,  8661
2588,   418,   334,  8591
2598,   434,   262,  8282
2608,   341,   294,  8031
2618,   151,   394,  7889
2628,  -119,   463,  7911
2638,  -387,   486,  8116
2648,  -509,   301,  8410
2658,  -431,   -31,  8694
2670,  -245,  -309,  8923
2680,   -88,  -385,  8967
2690,   -52,  -292,  8691
2700,   -91,  -141,  8181
2710,   -74,  -105,  7778
2720,    32,  -166,  7624
2730,   201,  -219,  7636
2740,   361,  -250,  7630
2750,   394,  -261,  7541
2760,   289,  -270,  7469
2769,    70,  -285,  7497
2779,  -211,  -325,  7733
2788,  -383,  -435,  8103
2798,  -383,  -582,  8457
2809,  -244,  -731,  8713
2819,   -22,  -768,  8804
2829,   184,  -732,  8716
2839,   241,  -652,  8643
2849,   149,  -521,  8727
2859,    64,  -484,  8872
2869,    71,  -564,  8962
2879,    80,  -614,  9037
2889,    56,  -638,  9063
2899,   -23,  -686,  8995
2909,  -168,  -724,  8899
2919,  -317,  -809,  8885
2929,  -346,  -861,  8896
2939,  -263,  -837,  8857
2949,  -195,  -739,  8796
2959,  -137,  -658,  8683
2968,   -86,  -613,  8579
2978,  -113,  -453,  8564
2988,  -251,  -310,  8642
2998,  -415,  -215,  8708
3009,  -467,  -127,  8575
3018,  -385,   -68,  8332
3028,  -262,   -61,  8096
3038,  -199,   -60,  7943
3048,  -196,   -30,  7909
3058,  -158,   -64,  7981
3068,   -97,   -95,  8135
3079,   -51,   -95,  8334
3088,   -27,   -31,  8576
3098,     9,    43,  8712
3108,    16,   137,  8614
3118,   -64,   240,  8297
3129,  -182,   367,  7989
3138,  -204,   490,  7821
3149,   -39,   606,  7693
3158,   171,   549,  7656
3169,   263,   377,  7734
3180,   233,   322,  7842
3190,   151,   338,  7928
3201,   111,   243,  7897
3211,    71,    51,  7682
3220,    -9,   246,  7377
3230,   185,   242,  7027
3240,   592,   105,  6961
3250,   776,   172,  7306
3260,   594,   258,  7818
3268,   203,   371,  8332
3276,  -291,   716,  8792
3286,  -860,  1152,  9174
3296, -1054,  1178,  9252
3306,  -643,   621,  9218
3316,   -10,  -572,  9375
3326,   354, -1594,  9485
3336,   472, -1739,  9582
3346,   296, -1233,  9518
3356,   -65,  -564,  9251
3366,  -397,   -90,  8852
3376,  -381,  -248,  8357
3386,  -190,  -723,  7870
3396,  -109, -1032,  7523
3406,   -86, -1000,  7377
3416,   -31,  -788,  7334
3426,    21,  -504,  7353
3436,    67,  -182,  7442
3446,   241,   134,  7543
3456,   304,   347,  7718
3466,   124,   525,  7811
3476,  -145,   757,  7753
3486,  -398,   931,  7585
3496,  -433,   807,  7392
3506,  -299,   382,  7351
3516,  -115,  -186,  7586
3526,    56,  -581,  7980
3536,    49,  -501,  8464
3546,  -177,   -81,  8902
3557,  -509,   420,  9118
3566,  -924,   787,  9015
3576, -1160,   764,  8617
3587,  -912,   231,  8068
3597,  -454,  -429,  7652
3606,  -135,  -825,  7539
3616,   -11,  -840,  7703
3626,   -81,  -629,  7973
3636,  -358,  -416,  8230
3647,  -745,  -268,  8331
3656, -1092,  -261,  8265
3666, -1172,  -465,  8054
3677,  -843,  -864,  7720
3686,  -307, -1158,  7490
3696,   217, -1006,  7539
3706,   343,  -274,  8150
3717,    22,   550,  9137
3727,  -446,  1010,  9847
3736,  -975,  1118,  9994
3746, -1536,   993,  9616
3757, -2002,   763,  8911
3766, -2063,   350,  8061
3777, -1705,  -205,  7356
3787, -1309,  -541,  7076
3797,  -910,  -725,  7234
3807,  -480,  -749,  7656
3817,  -290,  -534,  8212
3827,  -396,  -216,  8688
3837,  -710,   206,  8910
3847, -1240,   597,  8991
3857, -1741,   731,  8847
3867, -2072,   668,  8418
3877, -2134,   419,  7867
3887, -1737,   -85,  7374
3897, -1136,  -601,  7217
3906,  -756,  -827,  7499
3917,  -574,  -843,  7961
3926,  -570,  -706,  8352
3937,  -791,  -512,  8602
3947, -1112,  -423,  8595
3956, -1477,  -334,  8354
3967, -1780,  -263,  8042
3981, -1791,  -314,  7696
3990, -1657,  -360,  7553
4001, -1421,  -469,  7574
4011, -1115,  -698,  7647
4021,  -853, -1001,  7818
4031,  -638, -1272,  7993
4041,  -592, -1323,  8182
4050,  -716, -1205,  8317
4060,  -823,  -973,  8266
4070,  -943,  -619,  8229
4079, -1007,  -422,  8261
4089, -1047,  -363,  8317
4099, -1156,  -365,  8396
4109, -1205,  -510,  8359
4119, -1127,  -664,  8203
4129, -1006,  -693,  8128
4139,  -848,  -658,  8098
4149,  -782,  -500,  8133
4159,  -843,  -355,  8242
4169,  -860,  -401,  8247
4179,  -874,  -530,  8211
4189,  -941,  -638,  8234
4200,  -944,  -735,  8216
4211,  -922,  -757,  8235
4219,  -930,  -701,  8308
4230,  -931,  -588,  8289
4239, -1028,  -433,  8368
4249, -1200,  -332,  8487
4259, -1412,  -180,  8635
4269, -1619,    56,  8735
4280, -1656,   216,  8642
4290, -1419,   154,  8461
4300,  -997,   -80,  8231
4310,  -737,  -296,  8123
4320,  -700,  -518,  8253
4330,  -739,  -839,  8443
4340,  -809, -1212,  8646
4350,  -922, -1415,  8873
4360,  -967, -1442,  9050
4370,  -902, -1358,  9094
4382,  -844, -1202,  9073
4391,  -868,  -969,  9045
4401,  -946,  -691,  9122
4411,  -956,  -291,  8989
4421,  -899,   314,  8371
4431,  -869,   770,  7905
4442,  -935,  1061,  7728
4452,  -978,  1146,  7475
4462,  -891,   859,  7104
4472,  -877,   330,  7110
4480,  -752,  -236,  7381
4490,  -506,  -698,  7497
4499,  -300,  -964,  7580
4509,  -130,  -942,  7766
4519,    68,  -725,  7890
4530,   203,  -385,  8030
4539,   148,   -59,  8255
4550,   -97,    40,  8574
4560,  -325,   132,  8515
4569,  -430,    87,  8278
4580,  -479,     6,  8102
4590,  -370,   -74,  7984
4599,  -201,  -195,  8003
4610,  -102,  -270,  8349
4620,    63,  -263,  8843
4630,   268,  -394,  9146
4642,   314,  -591,  9357
4650,   307,  -630,  9346
4660,   273,  -503,  9148
4669,   425,  -486,  8224
4683,   577,  -683,  7639
4695,   632,  -819,  7584
4706,   658,  -806,  7753
4716,   607,  -691,  7925
4726,   595,  -607,  8185
4736,   631,  -580,  8546
4747,   689,  -532,  8741
4757,   602,  -432,  8732
4767,   464,  -299,  8542
4778,   613,  -333,  8005
4785,   876,  -469,  7279
4793,  1068,  -652,  6890
4800,  1073,  -653,  6875
4810,   888,  -639,  7140
4820,   602,  -648,  7521
4830,   478,  -955,  7955
4840,   502, -1225,  8303
4850,   506, -1273,  8365
4860,   586, -1185,  8169
4870,   784, -1066,  7897
4880,   966,  -832,  7781
4891,  1139,  -588,  7879
4901,  1193,  -446,  8055
4912,  1061,  -458,  8229
4920,   903,  -578,  8343
4930,   805,  -743,  8409
4940,   687,  -908,  8302
4957,   629, -1034,  7969
4965,   614, -1160,  7711
4973,   445, -1038,  7691
4981,   200,  -628,  7848
4990,    69,  -462,  8098
5000,   107,  -359,  8329
5010,   260,  -391,  8423
5020,   365,  -408,  8356
5030,   466,  -499,  8070
5040,   398,  -627,  7652
5050,   110,  -807,  7458
5060,  -146, -1084,  7665
5070,  -220, -1295,  8075
5080,   -82, -1357,  8367
5091,   150, -1345,  8365
5101,   367, -1192,  8259
5111,   566, -1017,  8194
5121,   634,  -867,  8147
5131,   636,  -739,  8092
5141,   640,  -677,  8037
5151,   531,  -672,  8014
5161,   349,  -730,  8027
5170,   188,  -755,  8098
5181,   146,  -735,  8129
5191,   180,  -660,  8050
5201,   296,  -504,  7991
5211,   361,  -449,  8046
5221,   270,  -540,  8085
5231,   133,  -656,  8162
5241,    55,  -714,  8229
5251,    64,  -689,  8201
5261,   140,  -654,  8392
5271,   144,  -732,  8617
5281,    35,  -845,  8703
5291,   -37,  -906,  8599
5301,   -78,  -951,  8370
5311,  -105,  -968,  8221
5321,  -124, -1042,  8154
5331,  -135, -1087,  8182
5341,  -167, -1210,  8174
5351,  -221, -1335,  8097
5361,  -175, -1370,  8062
5371,   -43, -1350,  8042
5381,    37, -1341,  8193
5391,    59, -1442,  8409
5401,    32, -1586,  8506
5411,     5, -1604,  8630
5421,    81, -1492,  8816
5431,   250, -1339,  8731
5441,   450, -1103,  8475
5451,   668,  -831,  8326
5461,   819,  -681,  8214
5471,   849,  -607,  8076
5482,   766,  -569,  8034
5491,   609,  -555,  8082
5501,   520,  -527,  8337
5512,   640,  -431,  8473
5522,   826,  -255,  8411
5532,   928,  -211,  8518
5541,   941,  -265,  8670
5551,   867,  -300,  8845
5561,   779,  -354,  8875
5571,   783,  -462,  8699
5581,   781,  -577,  8467
5592,   734,  -636,  8216
5601,   695,  -614,  7927
5611,   736,  -501,  7688
5621,   761,  -393,  7553
5631,   668,  -328,  7586
5641,   532,  -327,  7774
5651,   408,  -320,  7985
5661,   333,  -301,  8208
5671,   254,  -325,  8411
5681,   219,  -258,  8740
5692,   302,  -187,  8918
5701,   406,  -257,  8781
5711,   457,  -396,  8502
5721,   415,  -496,  8221
5732,   299,  -523,  8007
5742,   280,  -555,  7779
5751,   324,  -678,  7533
5761,   370,  -686,  7413
5771,   312,  -479,  7531
5781,   258,  -384,  7946
5793,   234,  -424,  8470
5803,   204,  -472,  8631
5813,   161,  -575,  8436
5822,   178,  -763,  8116
5832,   238, -1102,  7784
5843,   226, -1247,  7438
5853,   174, -1111,  7369
5863,   145,  -919,  7556
5873,   142,  -732,  8002
5883,    97,  -526,  8420
5892,    62,  -419,  8721
5900,    76,  -529,  8861
5911,    67,  -725,  8878
5921,    16,  -890,  8833
5930,   -62,  -854,  8577
5941,   -93,  -773,  8278
5951,   -60,  -882,  8149
5961,    -7,  -981,  8010
5971,   105,  -997,  8033
5981,   113, -1015,  8316
5990,    72,  -903,  8656
6001,    14,  -865,  8967
6010,   -71, -1055,  8998
6021,  -147, -1205,  8639
6031,  -148, -1259,  8336
6041,  -172, -1118,  8261
6051,  -202,  -918,  8367
6061,  -181,  -886,  8493
6071,  -135,  -958,  8476
6081,   -74, -1025,  8335
6092,   -59, -1079,  8157
6101,   -90, -1047,  7926
6112,   -84,  -996,  7747
6122,   -45,  -973,  7696
6132,   -39,  -932,  7755
6142,   -19,  -843,  7801
6151,   -17,  -795,  7845
6161,    26,  -910,  7894
6172,   106, -1055,  7955
6182,   141, -1136,  8107
6193,   118, -1211,  8264
6204,   101, -1236,  8300
6214,    58, -1033,  8160
6225,    18,  -831,  7930
6235,    61,  -814,  7729
6245,   104,  -890,  7684
6256,   104, -1055,  7808
6266,    96, -1210,  7952
6277,    83, -1272,  8046
6287,    44, -1229,  8108
6295,    49, -1153,  8125
6302,    70, -1085,  8162
6311,    26, -1086,  8246
6321,    29, -1241,  8297
6331,    73, -1397,  8303
6341,    47, -1372,  8322
6351,    -4, -1284,  8306
6361,   -37, -1199,  8236
6371,   -38, -1102,  8158
6381,   -67, -1098,  8552
6391,  -218, -1331,  9825
6402,     6, -1290,  9544
6414,   -45, -1369,  9103
6422,   -68, -1363,  8727
6432,    22, -1284,  8177
6442,   103, -1170,  7930
6452,   189, -1085,  7875
6462,   269, -1057,  7844
6472,   322, -1060,  7988
6482,   347, -1072,  8045
6492,   318, -1073,  8037
6503,   332, -1026,  7965
6513,   351,  -960,  7939
6523,   337,  -933,  7915
6534,   335,  -995,  7869
6544,   285, -1033,  7901
6554,   234,  -975,  7971
6563,   236,  -945,  7954
6574,   291,  -957,  7795
6583,   344,  -969,  7713
6593,   347, -1044,  7771
6601,   323, -1120,  7754
6612,   279, -1125,  7776
6622,   223, -1067,  7849
6631,   159, -1033,  7971
6641,   129, -1061,  8111
6652,   137, -1062,  8206
6661,   162, -1046,  8256
6672,   164,  -987,  8224
6681,   187,  -944,  8187
6692,   200,  -908,  8210
6702,   220,  -917,  8205
6713,   219,  -890,  8242
6722,   248,  -935,  8254
6732,   270, -1047,  8200
6742,   244, -1103,  8137
6752,   220, -1130,  8167
6762,   184, -1152,  8289
6772,   129, -1106,  8370
6783,   104, -1014,  8372
6792,   116, -1029,  8355
6803,   130, -1065,  8300
6813,   124, -1059,  8283
6823,   144, -1046,  8235
6832,   178, -1045,  8249
6842,   212, -1057,  8305
6852,   218, -1045,  8336
6862,   208,  -956,  8343
6872,   212,  -957,  8311
6883,   195,  -964,  8240
6893,   189,  -967,  8184
6903,   210, -1031,  8120
6913,   173,  -925,  7975
6923,   153,  -951,  7929
6933,   163,  -948,  7950
6943,   154,  -934,  8093
6952,   160,  -962,  8261
6962,   186,  -982,  8362
6972,   170,  -886,  8410
6983,   169,  -872,  8405
6993,   193,  -846,  8278
7003,   225,  -850,  8181
7013,   275,  -896,  8078
7023,   287,  -907,  8039
7034,   266,  -873,  8085
7044,   248,  -856,  8112
7054,   234,  -800,  8175
7065,   218,  -863,  8225
7074,   217,  -905,  8224
7084,   209,  -923,  8158
7094,   191,  -954,  8293
7103,   171,  -900,  8334
7113,   160,  -906,  8210
7123,   121,  -867,  8191
