time,qw,qx,qy,qz
552,-0.85455,0.01044,-0.00739,-0.51929
562,-0.85455,0.01038,-0.00745,-0.51929
572,-0.85455,0.01031,-0.00751,-0.51929
582,-0.85455,0.01031,-0.00751,-0.51929
592,-0.85455,0.01025,-0.00757,-0.51929
602,-0.85455,0.01019,-0.00757,-0.51929
612,-0.85455,0.01019,-0.00763,-0.51929
622,-0.85455,0.01019,-0.00763,-0.51929
632,-0.85455,0.01019,-0.00763,-0.51929
642,-0.85455,0.01013,-0.00769,-0.51929
652,-0.85455,0.01013,-0.00769,-0.51929
667,-0.85455,0.01013,-0.00769,-0.51929
678,-0.85455,0.01013,-0.00775,-0.51929
688,-0.85455,0.01013,-0.00775,-0.51929
698,-0.85455,0.01019,-0.00769,-0.51929
708,-0.85455,0.01019,-0.00769,-0.51929
719,-0.85455,0.01019,-0.00775,-0.51929
729,-0.85455,0.01019,-0.00775,-0.51929
739,-0.85455,0.01019,-0.00775,-0.51929
749,-0.85455,0.01013,-0.00769,-0.51929
760,-0.85455,0.01013,-0.00769,-0.51929
769,-0.85455,0.01013,-0.00769,-0.51929
778,-0.85455,0.01013,-0.00769,-0.51929
786,-0.85455,0.01013,-0.00763,-0.51929
796,-0.85455,0.01013,-0.00763,-0.51929
806,-0.85455,0.01013,-0.00763,-0.51929
816,-0.85455,0.01013,-0.00769,-0.51929
826,-0.85455,0.01013,-0.00769,-0.51929
836,-0.85455,0.01013,-0.00769,-0.51929
846,-0.85455,0.01013,-0.00769,-0.51929
856,-0.85455,0.01019,-0.00763,-0.51929
866,-0.85455,0.01019,-0.00763,-0.51929
876,-0.85455,0.01019,-0.00763,-0.51929
886,-0.85455,0.01013,-0.00763,-0.51929
896,-0.85455,0.01013,-0.00769,-0.51929
907,-0.85455,0.01007,-0.00769,-0.51929
916,-0.85455,0.01001,-0.00769,-0.51929
926,-0.85455,0.01001,-0.00775,-0.51929
936,-0.85455,0.00995,-0.00775,-0.51929
946,-0.85455,0.00995,-0.00781,-0.51929
956,-0.85455,0.00995,-0.00781,-0.51929
966,-0.85455,0.00995,-0.00781,-0.51929
976,-0.85455,0.00995,-0.00775,-0.51929
986,-0.85455,0.00995,-0.00775,-0.51929
996,-0.85455,0.00995,-0.00775,-0.51929
1006,-0.85455,0.00995,-0.00775,-0.51929
1016,-0.85455,0.00995,-0.00775,-0.51929
1026,-0.85455,0.00995,-0.00775,-0.51929
1037,-0.85455,0.01001,-0.00769,-0.51929
1046,-0.85455,0.01001,-0.00769,-0.51929
1056,-0.85455,0.01001,-0.00769,-0.51929
1067,-0.85455,0.01007,-0.00763,-0.51929
1077,-0.85455,0.01007,-0.00763,-0.51929
1088,-0.85455,0.01013,-0.00763,-0.51929
1098,-0.85455,0.01013,-0.00763,-0.51929
1108,-0.85455,0.01019,-0.00757,-0.51929
1118,-0.85455,0.01025,-0.00757,-0.51929
1129,-0.85455,0.01038,-0.00751,-0.51929
1139,-0.85455,0.01044,-0.00745,-0.51929
1149,-0.85455,0.01050,-0.00745,-0.51929
1159,-0.85455,0.01056,-0.00739,-0.51929
1168,-0.85455,0.01062,-0.00739,-0.51929
1177,-0.85455,0.01068,-0.00739,-0.51923
1186,-0.85455,0.01068,-0.00739,-0.51923
1196,-0.85455,0.01074,-0.00745,-0.51923
1206,-0.85455,0.01080,-0.00751,-0.51923
1216,-0.85455,0.01080,-0.00757,-0.51929
1226,-0.85455,0.01093,-0.00769,-0.51929
1236,-0.85455,0.01093,-0.00775,-0.51929
1246,-0.85455,0.01093,-0.00787,-0.51929
1256,-0.85455,0.01093,-0.00793,-0.51929
1267,-0.85455,0.01093,-0.00812,-0.51929
1277,-0.85449,0.01093,-0.00824,-0.51929
1287,-0.85449,0.01093,-0.00836,-0.51935
1298,-0.85449,0.01086,-0.00848,-0.51941
1308,-0.85443,0.01080,-0.00861,-0.51947
1318,-0.85431,0.01068,-0.00861,-0.51965
1328,-0.85406,0.01068,-0.00861,-0.52008
1339,-0.85382,0.01074,-0.00873,-0.52051
1349,-0.85358,0.01086,-0.00861,-0.52094
1359,-0.85339,0.01099,-0.00854,-0.52118
1368,-0.85327,0.01105,-0.00848,-0.52136
1377,-0.85321,0.01117,-0.00848,-0.52148
1387,-0.85315,0.01129,-0.00842,-0.52155
1397,-0.85315,0.01141,-0.00842,-0.52155
1407,-0.85315,0.01154,-0.00824,-0.52155
1417,-0.85315,0.01172,-0.00806,-0.52155
1427,-0.85315,0.01172,-0.00806,-0.52155
1437,-0.85315,0.01178,-0.00806,-0.52155
1447,-0.85315,0.01178,-0.00800,-0.52155
1457,-0.85315,0.01184,-0.00806,-0.52155
1467,-0.85315,0.01178,-0.00812,-0.52155
1478,-0.85315,0.01190,-0.00818,-0.52155
1488,-0.85315,0.01196,-0.00824,-0.52155
1499,-0.85315,0.01202,-0.00824,-0.52155
1509,-0.85315,0.01202,-0.00842,-0.52155
1519,-0.85315,0.01202,-0.00854,-0.52148
1529,-0.85321,0.01202,-0.00867,-0.52148
1539,-0.85327,0.01196,-0.00873,-0.52136
1549,-0.85333,0.01196,-0.00879,-0.52130
1560,-0.85333,0.01202,-0.00885,-0.52118
1569,-0.85339,0.01202,-0.00885,-0.52112
1578,-0.85345,0.01196,-0.00891,-0.52106
1587,-0.85352,0.01190,-0.00903,-0.52094
1597,-0.85358,0.01178,-0.00909,-0.52087
1607,-0.85364,0.01172,-0.00922,-0.52075
1617,-0.85370,0.01160,-0.00934,-0.52063
1627,-0.85376,0.01154,-0.00946,-0.52057
1637,-0.85382,0.01141,-0.00952,-0.52045
1647,-0.85388,0.01135,-0.00964,-0.52032
1657,-0.85400,0.01123,-0.00970,-0.52020
1667,-0.85406,0.01123,-0.00977,-0.52008
1678,-0.85406,0.01123,-0.00977,-0.52002
1688,-0.85406,0.01129,-0.00970,-0.51996
1699,-0.85413,0.01135,-0.00964,-0.51996
1709,-0.85413,0.01135,-0.00964,-0.51990
1719,-0.85419,0.01123,-0.00964,-0.51984
1729,-0.85425,0.01123,-0.00970,-0.51978
1739,-0.85425,0.01117,-0.00977,-0.51971
1752,-0.85425,0.01117,-0.00983,-0.51971
1763,-0.85425,0.01111,-0.00983,-0.51971
1773,-0.85425,0.01111,-0.00983,-0.51971
1783,-0.85425,0.01111,-0.00983,-0.51971
1792,-0.85425,0.01117,-0.00977,-0.51971
1802,-0.85425,0.01117,-0.00977,-0.51971
1815,-0.85425,0.01117,-0.00977,-0.51971
1824,-0.85425,0.01111,-0.00970,-0.51971
1833,-0.85425,0.01111,-0.00970,-0.51971
1842,-0.85425,0.01099,-0.00977,-0.51971
1851,-0.85425,0.01093,-0.00983,-0.51971
1860,-0.85425,0.01086,-0.00989,-0.51971
1869,-0.85425,0.01080,-0.00995,-0.51971
1878,-0.85425,0.01074,-0.01001,-0.51978
1886,-0.85425,0.01068,-0.01013,-0.51978
1897,-0.85425,0.01062,-0.01019,-0.51978
1907,-0.85425,0.01062,-0.01019,-0.51978
1918,-0.85425,0.01062,-0.01019,-0.51978
1926,-0.85425,0.01062,-0.01019,-0.51978
1937,-0.85425,0.01062,-0.01019,-0.51978
1948,-0.85425,0.01062,-0.01019,-0.51978
1957,-0.85425,0.01062,-0.01013,-0.51978
1967,-0.85425,0.01068,-0.01001,-0.51978
1977,-0.85425,0.01074,-0.00989,-0.51978
1987,-0.85425,0.01074,-0.00970,-0.51978
1997,-0.85425,0.01080,-0.00958,-0.51978
2008,-0.85419,0.01080,-0.00940,-0.51978
2018,-0.85419,0.01080,-0.00928,-0.51984
2027,-0.85419,0.01086,-0.00922,-0.51990
2037,-0.85419,0.01099,-0.00916,-0.51990
2047,-0.85419,0.01105,-0.00909,-0.51990
2057,-0.85419,0.01111,-0.00909,-0.51990
2067,-0.85419,0.01111,-0.00916,-0.51990
2078,-0.85419,0.01111,-0.00916,-0.51990
2089,-0.85419,0.01111,-0.00916,-0.51990
2099,-0.85419,0.01105,-0.00922,-0.51990
2109,-0.85419,0.01099,-0.00928,-0.51990
2119,-0.85413,0.01086,-0.00934,-0.51990
2129,-0.85413,0.01074,-0.00952,-0.51990
2140,-0.85413,0.01068,-0.00958,-0.51990
2150,-0.85413,0.01062,-0.00964,-0.51996
2160,-0.85413,0.01056,-0.00970,-0.51996
2170,-0.85413,0.01050,-0.00977,-0.51996
2180,-0.85413,0.01050,-0.00977,-0.51996
2191,-0.85413,0.01050,-0.00977,-0.51996
2201,-0.85413,0.01050,-0.00970,-0.51996
2211,-0.85413,0.01050,-0.00964,-0.51990
2221,-0.85413,0.01050,-0.00964,-0.51990
2232,-0.85413,0.01056,-0.00958,-0.51990
2242,-0.85413,0.01056,-0.00958,-0.51990
2252,-0.85413,0.01062,-0.00946,-0.51990
2262,-0.85413,0.01068,-0.00940,-0.51990
2273,-0.85419,0.01074,-0.00928,-0.51990
2283,-0.85419,0.01080,-0.00922,-0.51990
2293,-0.85419,0.01086,-0.00922,-0.51990
2303,-0.85419,0.01086,-0.00922,-0.51990
2313,-0.85419,0.01086,-0.00922,-0.51990
2324,-0.85419,0.01086,-0.00922,-0.51990
2334,-0.85419,0.01086,-0.00928,-0.51990
2344,-0.85419,0.01080,-0.00934,-0.51990
2354,-0.85413,0.01074,-0.00934,-0.51990
2364,-0.85413,0.01074,-0.00940,-0.51990
2375,-0.85413,0.01074,-0.00940,-0.51990
2385,-0.85413,0.01068,-0.00946,-0.51990
2395,-0.85413,0.01062,-0.00952,-0.51990
2405,-0.85413,0.01056,-0.00958,-0.51990
2416,-0.85413,0.01050,-0.00964,-0.51996
2426,-0.85413,0.01044,-0.00964,-0.51996
2436,-0.85413,0.01044,-0.00970,-0.51996
2446,-0.85413,0.01038,-0.00977,-0.51996
2457,-0.85413,0.01031,-0.00983,-0.51996
2467,-0.85413,0.01025,-0.00989,-0.51996
2477,-0.85406,0.01025,-0.00995,-0.52002
2487,-0.85406,0.01025,-0.00989,-0.52002
2497,-0.85406,0.01025,-0.00989,-0.52008
2508,-0.85406,0.01025,-0.00989,-0.52008
2518,-0.85406,0.01031,-0.00983,-0.52008
2528,-0.85406,0.01031,-0.00983,-0.52008
2538,-0.85400,0.01031,-0.00983,-0.52008
2549,-0.85400,0.01038,-0.00983,-0.52014
2559,-0.85400,0.01038,-0.00983,-0.52014
2569,-0.85400,0.01038,-0.00983,-0.52014
2579,-0.85400,0.01038,-0.00977,-0.52020
2589,-0.85394,0.01044,-0.00970,-0.52020
2600,-0.85394,0.01044,-0.00964,-0.52026
2610,-0.85394,0.01050,-0.00958,-0.52026
2620,-0.85394,0.01056,-0.00952,-0.52020
2631,-0.85394,0.01056,-0.00952,-0.52020
2641,-0.85394,0.01062,-0.00952,-0.52020
2651,-0.85394,0.01062,-0.00952,-0.52020
2661,-0.85394,0.01062,-0.00958,-0.52026
2672,-0.85394,0.01062,-0.00958,-0.52026
2682,-0.85394,0.01056,-0.00958,-0.52026
2692,-0.85394,0.01056,-0.00964,-0.52026
2703,-0.85394,0.01056,-0.00964,-0.52026
2713,-0.85394,0.01056,-0.00958,-0.52026
2723,-0.85394,0.01056,-0.00958,-0.52026
2733,-0.85394,0.01062,-0.00952,-0.52026
2744,-0.85394,0.01062,-0.00952,-0.52026
2754,-0.85394,0.01068,-0.00946,-0.52026
2764,-0.85394,0.01074,-0.00946,-0.52026
2775,-0.85394,0.01074,-0.00940,-0.52026
2785,-0.85394,0.01080,-0.00934,-0.52026
2794,-0.85394,0.01080,-0.00928,-0.52026
2803,-0.85394,0.01086,-0.00922,-0.52020
2812,-0.85394,0.01086,-0.00916,-0.52026
2821,-0.85394,0.01086,-0.00916,-0.52020
2830,-0.85394,0.01086,-0.00909,-0.52020
2839,-0.85394,0.01093,-0.00909,-0.52020
2847,-0.85394,0.01093,-0.00909,-0.52020
2856,-0.85394,0.01099,-0.00903,-0.52020
2865,-0.85394,0.01099,-0.00903,-0.52020
2874,-0.85394,0.01099,-0.00903,-0.52020
2883,-0.85394,0.01099,-0.00903,-0.52020
2893,-0.85400,0.01105,-0.00903,-0.52020
2904,-0.85400,0.01105,-0.00909,-0.52020
2914,-0.85400,0.01111,-0.00909,-0.52020
2925,-0.85400,0.01111,-0.00916,-0.52020
2935,-0.85400,0.01105,-0.00916,-0.52020
2945,-0.85400,0.01105,-0.00922,-0.52020
2955,-0.85400,0.01099,-0.00934,-0.52020
2966,-0.85400,0.01099,-0.00940,-0.52020
2976,-0.85400,0.01093,-0.00946,-0.52020
2986,-0.85400,0.01086,-0.00958,-0.52020
2995,-0.85394,0.01080,-0.00977,-0.52020
3005,-0.85394,0.01074,-0.00995,-0.52020
3013,-0.85388,0.01068,-0.01013,-0.52032
3022,-0.85382,0.01056,-0.01031,-0.52045
3031,-0.85364,0.01050,-0.01050,-0.52075
3040,-0.85333,0.01044,-0.01068,-0.52124
3050,-0.85309,0.01044,-0.01080,-0.52167
3059,-0.85284,0.01025,-0.01117,-0.52203
3068,-0.85254,0.01007,-0.01147,-0.52252
3078,-0.85223,0.00989,-0.01178,-0.52307
3088,-0.85181,0.00970,-0.01221,-0.52374
3098,-0.85126,0.00946,-0.01276,-0.52460
3108,-0.85059,0.00916,-0.01361,-0.52563
3118,-0.84973,0.00885,-0.01459,-0.52698
3128,-0.84875,0.00842,-0.01587,-0.52850
3138,-0.84784,0.00848,-0.01776,-0.52997
3148,-0.84631,0.00909,-0.02026,-0.53235
3158,-0.84418,0.01050,-0.02277,-0.53552
3168,-0.84253,0.01233,-0.02496,-0.53796
3178,-0.84143,0.01312,-0.02612,-0.53967
3188,-0.84015,0.01312,-0.02679,-0.54156
3198,-0.83875,0.01324,-0.02698,-0.54376
3208,-0.83734,0.01331,-0.02655,-0.54590
3218,-0.83612,0.01306,-0.02557,-0.54785
3228,-0.83484,0.01263,-0.02405,-0.54993
3238,-0.83337,0.01233,-0.02203,-0.55219
3248,-0.83179,0.01227,-0.01953,-0.55469
3258,-0.83026,0.01233,-0.01660,-0.55701
3268,-0.82892,0.01239,-0.01367,-0.55914
3278,-0.82770,0.01251,-0.01099,-0.56104
3289,-0.82666,0.01263,-0.00830,-0.56256
3298,-0.82599,0.01257,-0.00568,-0.56354
3308,-0.82562,0.01227,-0.00330,-0.56415
3318,-0.82544,0.01202,-0.00146,-0.56445
3328,-0.82538,0.01190,-0.00037,-0.56451
3339,-0.82544,0.01184,0.00000,-0.56445
3349,-0.82556,0.01178,0.00024,-0.56427
3359,-0.82574,0.01172,0.00079,-0.56403
3369,-0.82587,0.01147,0.00214,-0.56378
3379,-0.82593,0.01117,0.00378,-0.56372
3389,-0.82568,0.01086,0.00543,-0.56403
3398,-0.82532,0.01099,0.00708,-0.56458
3408,-0.82513,0.01123,0.00885,-0.56482
3418,-0.82526,0.01123,0.01050,-0.56464
3428,-0.82544,0.01099,0.01215,-0.56433
3438,-0.82562,0.01056,0.01385,-0.56403
3448,-0.82574,0.01001,0.01544,-0.56378
3458,-0.82587,0.00940,0.01691,-0.56366
3468,-0.82587,0.00891,0.01813,-0.56360
3478,-0.82587,0.00842,0.01935,-0.56354
3488,-0.82593,0.00800,0.02045,-0.56348
3498,-0.82599,0.00775,0.02167,-0.56335
3508,-0.82605,0.00769,0.02307,-0.56311
3518,-0.82617,0.00775,0.02472,-0.56293
3528,-0.82629,0.00787,0.02631,-0.56262
3538,-0.82648,0.00787,0.02777,-0.56232
3548,-0.82666,0.00793,0.02887,-0.56201
3558,-0.82690,0.00818,0.02954,-0.56158
3568,-0.82727,0.00848,0.02991,-0.56104
3578,-0.82782,0.00879,0.03015,-0.56024
3588,-0.82843,0.00909,0.03040,-0.55927
3598,-0.82898,0.00952,0.03101,-0.55835
3608,-0.82959,0.01001,0.03198,-0.55750
3618,-0.83014,0.01038,0.03308,-0.55658
3628,-0.83069,0.01093,0.03394,-0.55566
3638,-0.83136,0.01160,0.03424,-0.55463
3648,-0.83215,0.01221,0.03418,-0.55341
3658,-0.83307,0.01276,0.03375,-0.55212
3668,-0.83386,0.01324,0.03320,-0.55090
3678,-0.83459,0.01392,0.03271,-0.54980
3688,-0.83521,0.01489,0.03241,-0.54883
3698,-0.83582,0.01593,0.03247,-0.54791
3709,-0.83643,0.01672,0.03265,-0.54694
3719,-0.83704,0.01721,0.03265,-0.54596
3729,-0.83759,0.01740,0.03235,-0.54517
3739,-0.83789,0.01770,0.03192,-0.54474
3749,-0.83807,0.01813,0.03168,-0.54443
3759,-0.83813,0.01837,0.03168,-0.54431
3769,-0.83795,0.01855,0.03186,-0.54456
3779,-0.83771,0.01898,0.03217,-0.54492
3789,-0.83759,0.01984,0.03259,-0.54510
3799,-0.83777,0.02057,0.03296,-0.54474
3809,-0.83820,0.02087,0.03308,-0.54407
3819,-0.83856,0.02087,0.03290,-0.54352
3829,-0.83868,0.02118,0.03265,-0.54327
3839,-0.83887,0.02203,0.03259,-0.54297
3849,-0.83923,0.02283,0.03265,-0.54236
3859,-0.83990,0.02338,0.03259,-0.54132
3869,-0.84070,0.02356,0.03223,-0.54010
3878,-0.84167,0.02344,0.03162,-0.53864
3889,-0.84265,0.02332,0.03082,-0.53711
3898,-0.84375,0.02325,0.03021,-0.53546
3908,-0.84491,0.02313,0.02979,-0.53363
3918,-0.84607,0.02289,0.02954,-0.53186
3928,-0.84698,0.02319,0.02954,-0.53040
3938,-0.84784,0.02386,0.02979,-0.52899
3948,-0.84869,0.02441,0.03040,-0.52753
3958,-0.84967,0.02454,0.03113,-0.52594
3968,-0.85059,0.02417,0.03149,-0.52441
3978,-0.85144,0.02356,0.03149,-0.52307
3988,-0.85223,0.02289,0.03119,-0.52179
3998,-0.85303,0.02228,0.03094,-0.52057
4008,-0.85358,0.02185,0.03076,-0.51965
4018,-0.85400,0.02203,0.03088,-0.51898
4028,-0.85425,0.02228,0.03137,-0.51849
4038,-0.85449,0.02246,0.03204,-0.51807
4048,-0.85455,0.02203,0.03302,-0.51794
4058,-0.85443,0.02161,0.03412,-0.51801
4068,-0.85431,0.02112,0.03534,-0.51825
4078,-0.85413,0.02069,0.03687,-0.51843
4088,-0.85400,0.02057,0.03882,-0.51855
4098,-0.85394,0.02039,0.04089,-0.51849
4108,-0.85382,0.02051,0.04297,-0.51849
4118,-0.85370,0.02112,0.04504,-0.51843
4128,-0.85394,0.02191,0.04694,-0.51782
4138,-0.85461,0.02258,0.04840,-0.51660
4148,-0.85559,0.02313,0.04907,-0.51483
4158,-0.85699,0.02344,0.04883,-0.51257
4168,-0.85846,0.02325,0.04791,-0.51019
4178,-0.85968,0.02307,0.04688,-0.50818
4188,-0.86072,0.02344,0.04620,-0.50647
4199,-0.86169,0.02380,0.04572,-0.50482
4210,-0.86261,0.02368,0.04547,-0.50342
4220,-0.86334,0.02338,0.04510,-0.50208
4230,-0.86420,0.02325,0.04449,-0.50073
4240,-0.86511,0.02325,0.04382,-0.49921
4250,-0.86603,0.02319,0.04315,-0.49762
4261,-0.86700,0.02313,0.04224,-0.49603
4271,-0.86792,0.02264,0.04114,-0.49457
4281,-0.86871,0.02179,0.04022,-0.49335
4291,-0.86926,0.02026,0.03973,-0.49243
4301,-0.86951,0.01855,0.03943,-0.49207
4310,-0.86945,0.01770,0.03925,-0.49225
4319,-0.86914,0.01788,0.03925,-0.49274
4329,-0.86877,0.01862,0.04004,-0.49335
4338,-0.86841,0.01947,0.04120,-0.49390
4348,-0.86792,0.02026,0.04236,-0.49451
4359,-0.86743,0.02142,0.04352,-0.49524
4369,-0.86694,0.02271,0.04449,-0.49597
4379,-0.86658,0.02405,0.04529,-0.49646
4389,-0.86639,0.02533,0.04590,-0.49670
4399,-0.86627,0.02625,0.04626,-0.49683
4409,-0.86621,0.02692,0.04651,-0.49683
4419,-0.86633,0.02753,0.04669,-0.49664
4429,-0.86652,0.02777,0.04694,-0.49628
4439,-0.86658,0.02771,0.04736,-0.49609
4449,-0.86646,0.02814,0.04822,-0.49622
4459,-0.86615,0.02936,0.04950,-0.49652
4469,-0.86597,0.03082,0.05060,-0.49664
4479,-0.86597,0.03186,0.05109,-0.49652
4489,-0.86627,0.03235,0.05066,-0.49603
4499,-0.86670,0.03217,0.04919,-0.49542
4509,-0.86725,0.03101,0.04688,-0.49481
4519,-0.86761,0.02954,0.04413,-0.49445
4529,-0.86774,0.02838,0.04169,-0.49451
4539,-0.86749,0.02765,0.04065,-0.49512
4549,-0.86688,0.02753,0.04114,-0.49615
4559,-0.86603,0.02789,0.04230,-0.49756
4571,-0.86505,0.02869,0.04346,-0.49902
4580,-0.86432,0.02954,0.04395,-0.50018
4590,-0.86401,0.02954,0.04321,-0.50085
4599,-0.86401,0.02881,0.04150,-0.50098
4612,-0.86432,0.02759,0.03931,-0.50073
4621,-0.86462,0.02637,0.03754,-0.50037
4630,-0.86493,0.02557,0.03656,-0.50000
4639,-0.86517,0.02545,0.03638,-0.49957
4649,-0.86536,0.02588,0.03687,-0.49915
4659,-0.86566,0.02661,0.03723,-0.49866
4669,-0.86591,0.02734,0.03723,-0.49811
4679,-0.86621,0.02795,0.03711,-0.49756
4689,-0.86658,0.02832,0.03674,-0.49695
4699,-0.86694,0.02826,0.03613,-0.49634
4710,-0.86731,0.02826,0.03503,-0.49579
4721,-0.86761,0.02899,0.03326,-0.49536
4731,-0.86786,0.03003,0.03131,-0.49493
4741,-0.86798,0.03101,0.02991,-0.49475
4752,-0.86798,0.03204,0.02924,-0.49481
4762,-0.86792,0.03308,0.02917,-0.49481
4772,-0.86798,0.03381,0.02887,-0.49469
4782,-0.86829,0.03424,0.02783,-0.49420
4793,-0.86890,0.03442,0.02576,-0.49316
4803,-0.86987,0.03406,0.02234,-0.49164
4812,-0.87091,0.03284,0.01758,-0.49011
4820,-0.87164,0.03156,0.01245,-0.48907
4829,-0.87207,0.03094,0.00781,-0.48846
4839,-0.87219,0.03088,0.00439,-0.48828
4850,-0.87201,0.03113,0.00226,-0.48853
4860,-0.87152,0.03180,0.00104,-0.48938
4870,-0.87073,0.03265,0.00055,-0.49078
4880,-0.86975,0.03406,0.00073,-0.49243
4890,-0.86896,0.03534,0.00122,-0.49365
4900,-0.86847,0.03613,0.00165,-0.49445
4910,-0.86823,0.03693,0.00116,-0.49487
4920,-0.86823,0.03778,-0.00085,-0.49481
4930,-0.86841,0.03827,-0.00403,-0.49445
4940,-0.86871,0.03876,-0.00739,-0.49377
4950,-0.86926,0.03918,-0.01025,-0.49274
4960,-0.87018,0.03912,-0.01251,-0.49109
4970,-0.87128,0.03845,-0.01428,-0.48920
4979,-0.87238,0.03723,-0.01556,-0.48724
4989,-0.87354,0.03583,-0.01660,-0.48523
4999,-0.87463,0.03424,-0.01752,-0.48340
5009,-0.87555,0.03296,-0.01880,-0.48169
5020,-0.87646,0.03217,-0.02020,-0.48010
5030,-0.87732,0.03149,-0.02148,-0.47852
5039,-0.87811,0.03070,-0.02264,-0.47705
5050,-0.87860,0.03003,-0.02393,-0.47607
5060,-0.87885,0.02966,-0.02533,-0.47552
5070,-0.87885,0.02948,-0.02643,-0.47552
5080,-0.87866,0.02942,-0.02704,-0.47583
5090,-0.87836,0.02954,-0.02728,-0.47638
5100,-0.87793,0.02991,-0.02740,-0.47717
5110,-0.87720,0.03040,-0.02759,-0.47839
5120,-0.87640,0.03131,-0.02777,-0.47992
5130,-0.87549,0.03265,-0.02820,-0.48138
5139,-0.87482,0.03381,-0.02844,-0.48248
5150,-0.87457,0.03418,-0.02753,-0.48303
5162,-0.87421,0.03381,-0.02722,-0.48364
5172,-0.87396,0.03314,-0.02698,-0.48419
5181,-0.87372,0.03204,-0.02673,-0.48468
5191,-0.87360,0.03064,-0.02643,-0.48499
5199,-0.87347,0.02905,-0.02600,-0.48535
5211,-0.87329,0.02777,-0.02563,-0.48578
5221,-0.87311,0.02673,-0.02557,-0.48621
5231,-0.87292,0.02570,-0.02551,-0.48657
5241,-0.87280,0.02484,-0.02502,-0.48688
5252,-0.87280,0.02441,-0.02460,-0.48694
5262,-0.87280,0.02338,-0.02472,-0.48700
5272,-0.87268,0.02216,-0.02478,-0.48718
5282,-0.87280,0.02118,-0.02472,-0.48706
5293,-0.87311,0.01996,-0.02570,-0.48651
5303,-0.87354,0.01868,-0.02661,-0.48578
5313,-0.87384,0.01770,-0.02789,-0.48511
